tick,side,enemy_cohesion_v2,enemy_cohesion_v1,theta,collapse_margin_v2,collapse_event_v2,frag,disp,out,elong,exploitability
181,B,0.22043073011765246,1.0,0.4444444444444444,0.504030857235282,True,0.27941176470588236,0.4269574739841637,0.0,0.4661759704045061,0.7795692698823475
182,A,0.19234026125932346,1.0,0.4444444444444444,0.5672344121665222,True,0.37681159420289856,0.3995916574958832,0.014492753623188406,0.4783919361449964,0.8076597387406765
182,B,0.21923666834835476,1.0,0.4444444444444444,0.5067174962162018,True,0.27941176470588236,0.4148903350384492,0.0,0.48001746805045065,0.7807633316516452
183,A,0.15871385002642768,1.0,0.4444444444444444,0.6428938374405377,True,0.5072463768115942,0.3838627020770986,0.014492753623188406,0.46954606085566886,0.8412861499735723
183,B,0.21733907461958424,1.0,0.4444444444444444,0.5109870821059355,True,0.303030303030303,0.3954289868638108,0.0,0.4842056306395549,0.7826609253804158
184,A,0.15953697162752256,1.0,0.4444444444444444,0.6410418138380742,True,0.47058823529411764,0.389225393821626,0.014705882352941176,0.499250074334033,0.8404630283724774
184,B,0.1637562705452693,1.0,0.4444444444444444,0.631548391273144,True,0.4307692307692308,0.4150073654133757,0.015384615384615385,0.5005493805430747,0.8362437294547307
185,A,0.1688211670484373,1.0,0.4444444444444444,0.6201523741410161,True,0.42647058823529416,0.4003672829313375,0.014705882352941176,0.5017813356195782,0.8311788329515627
185,B,0.22244115342875703,1.0,0.4444444444444444,0.49950740478529665,True,0.28125,0.39505553353797584,0.015625,0.4802898524392264,0.777558846571243
186,A,0.16849467991170985,1.0,0.4444444444444444,0.6208869701986528,True,0.4558823529411765,0.3789149439214675,0.014705882352941176,0.49396982874077044,0.8315053200882901
186,B,0.20367544787217517,1.0,0.4444444444444444,0.5417302422876058,True,0.375,0.37127838925324197,0.015625,0.4734499009991011,0.7963245521278248
187,A,0.1516318412599762,1.0,0.4444444444444444,0.6588283571650535,True,0.5,0.3985590562154131,0.014705882352941176,0.4882456717980085,0.8483681587400238
187,B,0.24039688351512178,1.0,0.4444444444444444,0.45910701209097593,True,0.34375,0.35907746036818033,0.015625,0.41937812161880106,0.7596031164848782
188,A,0.07833879645330877,1.0,0.4444444444444444,0.8237377079800553,True,0.7352941176470589,0.4017633421801132,0.014705882352941176,0.497918301471289,0.9216612035466912
188,B,0.22533070598182248,1.0,0.4444444444444444,0.4930059115408994,True,0.390625,0.3649005270926211,0.015625,0.40852905355788616,0.7746692940181775
189,A,0.16555771892532356,1.0,0.4444444444444444,0.627495132418022,True,0.43939393939393945,0.3795644599413075,0.015151515151515152,0.5166902492672245,0.8344422810746764
189,B,0.2191070588968992,1.0,0.4444444444444444,0.5070091174819769,True,0.39682539682539686,0.34931516757067593,0.015873015873015872,0.4327278027878507,0.7808929411031008
190,A,0.16563681103199013,1.0,0.4444444444444444,0.6273171751780222,True,0.40909090909090906,0.39206293293674643,0.015151515151515152,0.531825081011532,0.8343631889680099
190,B,0.23890105283998864,1.0,0.4444444444444444,0.4624726311100255,True,0.3650793650793651,0.38218760559588116,0.0,0.39096534541704286,0.7610989471600114
191,A,0.15887051405175223,1.0,0.4444444444444444,0.6425413433835575,True,0.43939393939393945,0.39235374757754504,0.015151515151515152,0.5264506254376903,0.8411294859482478
191,B,0.26208324678944195,1.0,0.4444444444444444,0.4103126947237556,True,0.33333333333333337,0.3984648479506996,0.0,0.3464640115463389,0.737916753210558
192,A,0.18558346472945653,1.0,0.4444444444444444,0.5824372043587228,True,0.36363636363636365,0.38556402273114054,0.015151515151515152,0.5180656683060054,0.8144165352705435
192,B,0.24983396779450373,1.0,0.4444444444444444,0.4378735724623666,True,0.3548387096774194,0.4097559857640811,0.0,0.3439278658627769,0.7501660322054963
193,A,0.10795992029067603,1.0,0.4444444444444444,0.7570901793459789,True,0.6515151515151515,0.3605252659803345,0.015151515151515152,0.5080897821677675,0.892040079709324
193,B,0.2323129166673008,1.0,0.4444444444444444,0.47729593749857313,True,0.4193548387096774,0.38013782155359366,0.0,0.35454286209805075,0.7676870833326992
194,A,0.11919940880940594,1.0,0.4444444444444444,0.7318013301788366,True,0.6,0.3687356389081792,0.015384615384615385,0.5205578398142623,0.8808005911905941
194,B,0.2857823454254773,1.0,0.4444444444444444,0.356989722792676,True,0.27419354838709675,0.3725139320370019,0.0,0.37250468988635144,0.7142176545745227
195,A,0.15059477513737152,1.0,0.4444444444444444,0.6611617559409141,True,0.49230769230769234,0.395922256875084,0.015384615384615385,0.5012879417463748,0.8494052248626285
195,B,0.21546196413111174,1.0,0.4444444444444444,0.5152105807049986,True,0.4193548387096774,0.37003077622504366,0.0,0.4109658556862986,0.7845380358688883
196,A,0.1848457671301339,1.0,0.4444444444444444,0.5840970239571988,True,0.3846153846153846,0.3766921880911026,0.015384615384615385,0.5105665045200897,0.8151542328698661
196,B,0.19552750716877032,1.0,0.4444444444444444,0.5600631088702668,True,0.5,0.3622308877121656,0.016129032258064516,0.37678739120542704,0.8044724928312297
197,A,0.15103219932927203,1.0,0.4444444444444444,0.6601775515091379,True,0.523076923076923,0.345361673790322,0.015384615384615385,0.5086927596477111,0.848967800670728
197,B,0.17613319364130575,1.0,0.4444444444444444,0.6037003143070621,True,0.4833333333333333,0.39997922739198566,0.0,0.43184807760398536,0.8238668063586942
198,A,0.14146420159788975,1.0,0.4444444444444444,0.681705546404748,True,0.515625,0.34799556209208804,0.015625,0.5449556716509654,0.8585357984021103
198,B,0.1586267348412842,1.0,0.4444444444444444,0.6430898466071105,True,0.5166666666666666,0.3718068544376584,0.016666666666666666,0.46870505636473836,0.8413732651587158
199,A,0.05713611220205095,1.0,0.4444444444444444,0.8714437475453853,True,0.8125,0.33646008306398223,0.015625,0.5334676281041012,0.942863887797949
199,B,0.1775037332652879,1.0,0.4444444444444444,0.6006166001531023,True,0.47457627118644063,0.3736721191777064,0.01694915254237288,0.4513187961590006,0.8224962667347121
200,A,0.08869018340441226,1.0,0.4444444444444444,0.8004470873400724,True,0.6875,0.3647672908947338,0.015625,0.5461293460393735,0.9113098165955877
200,B,0.21871007925947605,1.0,0.4444444444444444,0.5079023216661789,True,0.3728813559322034,0.38497019877741756,0.01694915254237288,0.4231711895642929,0.781289920740524
