seed_profile_id,cell_FR,cell_MB,cell_PD,opponent_archetype_name,runtime_decision_source_requested_v2,runtime_decision_source_effective_v2,runtime_decision_source_requested_v3_test,runtime_decision_source_effective_v3_test,effective_source_match_pair,cohesion_gap_mean_abs_A,cohesion_gap_mean_abs_B,cohesion_gap_max_abs_A,cohesion_gap_max_abs_B,cohesion_gap_differs_A,cohesion_gap_differs_B,delta_first_deep_pursuit_tick_A,delta_first_deep_pursuit_tick_B,delta_mean_enemy_collapse_signal_A,delta_mean_enemy_collapse_signal_B,delta_pct_ticks_deep_pursuit_A,delta_pct_ticks_deep_pursuit_B,observable_runtime_difference
SP02,2,8,5,reuenthal,v2,v2,v3_test,v3_test,True,0.17651137946431672,0.14756477545135624,0.6861537581778918,0.5220366076383716,True,True,0.0,0.0,-0.1300992140246422,-0.1030154338489625,-5.329094080501648,-5.662052063323841,True
SP02,2,8,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.12208888441688855,0.21745763200749388,0.686152537100199,1.0,True,True,0.0,0.0,-0.1932038068398777,-0.11052298415433182,-0.19334776280526,-0.25188916876574297,True
SP02,2,8,8,kircheis,v2,v2,v3_test,v3_test,True,0.11387851151771765,0.1994811441647442,0.686152537100199,0.6232118030175346,True,True,0.0,0.0,-0.23800587606072665,-0.14936628246300998,1.044806108097248,-3.8864490944057053,True
SP02,2,8,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.1353406395187458,0.17218837639071818,0.686152537100199,0.6823912729411022,True,True,0.0,0.0,-0.16162944300399507,-0.11113303230228988,1.3270838564480272,-0.228310502283108,True
SP02,2,8,8,muller,v2,v2,v3_test,v3_test,True,0.11070782570831987,0.26477198430534155,0.686152537100199,0.7124978198416405,True,True,0.0,0.0,-0.2800196030976928,-0.13447457968308774,-1.7996928444689644,-6.976605484068173,True
SP02,2,8,8,reinhard,v2,v2,v3_test,v3_test,True,0.1318878010805421,0.22291244772521665,0.686152537100199,0.9974636662251579,True,True,0.0,0.0,-0.17480891725622538,-0.12053578102096951,1.3620229614942048,-0.8714596949891131,True
SP02,2,8,8,reuenthal,v2,v2,v3_test,v3_test,True,0.19728185970866213,0.16237904372443165,0.686152537100199,0.8772850668360394,True,True,0.0,0.0,-0.17563103923031664,-0.11357605574073615,-0.9671179883945911,-5.656618628599446,True
SP02,5,2,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.22077223757355052,0.2330353021436112,0.7459157894696694,0.7476585861616846,True,True,0.0,0.0,-0.21792708607783362,-0.26691298944955544,-58.18359809549237,-0.6060606060606091,True
SP02,5,2,2,kircheis,v2,v2,v3_test,v3_test,True,0.19674998002997113,0.21641047577162595,0.7459157894696694,0.847426394072992,True,True,0.0,0.0,-0.2397550169801279,-0.20639955873980187,-56.022460816981365,-18.69369369369369,True
SP02,5,2,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.20696818815884088,0.1467843069469498,0.7459157894696694,0.6632753942991081,True,True,0.0,0.0,-0.15045033875866354,-0.25741865923384266,-74.13827162267485,-4.204753199268737,True
SP02,5,2,2,muller,v2,v2,v3_test,v3_test,True,0.1889755652515815,0.25727446549412547,0.7459157894696694,0.9353924363456018,True,True,0.0,0.0,-0.4022338520652322,-0.23437513581115188,-53.1072627474449,-46.0343360481752,True
SP02,5,2,2,reinhard,v2,v2,v3_test,v3_test,True,0.21922098633930917,0.197329022806162,0.7459157894696694,0.9988679477820175,True,True,0.0,0.0,-0.20244310751382144,-0.22371244012337987,-46.34999703492854,-4.305283757338557,True
SP02,5,2,2,reuenthal,v2,v2,v3_test,v3_test,True,0.25099205585126766,0.1253648907061854,0.7459157894696694,0.5552289885036346,True,True,0.0,0.0,-0.1527996409089315,-0.27886208387184674,-73.55793189368771,-59.71864617940199,True
SP02,5,2,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.23689966246768476,0.1984693455175644,0.7646429696160149,0.9945213467080966,True,True,0.0,0.0,-0.2194637800517708,-0.2540420159387542,-25.846138764306545,-0.4264392324093791,True
SP02,5,2,5,kircheis,v2,v2,v3_test,v3_test,True,0.16736641080728687,0.2026152919147923,0.7646464417493711,0.9989787081737311,True,True,0.0,0.0,-0.25516405998750236,-0.20390710293828274,-47.22639521065495,-22.632794457274827,True
SP02,5,2,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.2609005309219456,0.1662142822451588,0.7822275141694641,0.6503585207841012,True,True,0.0,0.0,-0.14055349247048798,-0.19026924454999317,-6.911435382503797,-3.440366972477065,True
SP02,5,2,5,muller,v2,v2,v3_test,v3_test,True,0.18086017789128614,0.23977050827245874,0.7734295265196045,0.9999966897771767,True,True,0.0,0.0,-0.34821920654516336,-0.24145507658830623,-63.96970452844735,-43.834327309009275,True
SP02,5,2,5,reinhard,v2,v2,v3_test,v3_test,True,0.21303133779526243,0.1903488092526709,0.7734482561158769,0.5869997469083686,True,True,0.0,0.0,-0.23829993851929432,-0.2001828763533402,-32.20004398988233,-3.3333333333333286,True
SP02,5,2,5,reuenthal,v2,v2,v3_test,v3_test,True,0.27498586168294414,0.1676375788557377,0.7646976903138839,0.544081539862149,True,True,0.0,0.0,-0.13566566753607856,-0.22363606600736063,-3.80512951965936,-44.90964241466229,True
SP02,5,2,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.20813300382944938,0.21281164413695836,0.7646779968769503,0.6314137354642133,True,True,0.0,0.0,-0.23695436958254457,-0.21802995598855268,0.13775911834164845,0.0,True
SP02,5,2,8,kircheis,v2,v2,v3_test,v3_test,True,0.21832394488547657,0.2234201998143307,0.7471009536657695,0.9992334282051186,True,True,0.0,0.0,-0.22607605559444965,-0.19308956879903993,-0.11122345803842393,-18.028311425682503,True
SP02,5,2,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.2124658374471011,0.16650778612895425,0.7646811858336889,0.9999350239472843,True,True,0.0,0.0,-0.16649108716815675,-0.19638956746618808,0.9151474774392909,-2.784810126582272,True
SP02,5,2,8,muller,v2,v2,v3_test,v3_test,True,0.2517964041375547,0.27107104927651776,0.7646797036638853,0.9997718771175996,True,True,0.0,0.0,-0.3170129321696108,-0.22096953835407684,-3.0852144028743282,-36.59689135358901,True
SP02,5,2,8,reinhard,v2,v2,v3_test,v3_test,True,0.21983848389229027,0.1949399460184517,0.7471076499902068,1.0,True,True,0.0,0.0,-0.19212683874153147,-0.20161844049549627,1.7034247803478593,-3.030303030303031,True
SP02,5,2,8,reuenthal,v2,v2,v3_test,v3_test,True,0.19129056851118273,0.1426141884355136,0.7459388511893046,0.5204945410251058,True,True,0.0,0.0,-0.1358101215954165,-0.21272061760168182,1.9016371488834523,-40.615688506478286,True
SP02,5,5,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.19603424831166846,0.26415267735926323,0.7904778214528878,0.7034490204392562,True,True,0.0,0.0,-0.2482789059266346,-0.243359123658747,-61.94550157578641,-0.7462686567164241,True
SP02,5,5,2,kircheis,v2,v2,v3_test,v3_test,True,0.22542779790273784,0.18908529200744534,1.0,0.6387299495441119,True,True,0.0,0.0,-0.3316280186911933,-0.19056331191474396,-59.47652074701255,-18.71659761004024,True
SP02,5,5,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.171654627417749,0.1531152522955842,0.7904778214528878,0.9878600812532004,True,True,0.0,0.0,-0.15597879695926398,-0.20818574120846267,-68.88652584528873,-2.097902097902093,True
SP02,5,5,2,muller,v2,v2,v3_test,v3_test,True,0.19042759711538884,0.24576027089739078,0.7904778214528878,0.7298267031499857,True,True,0.0,0.0,-0.3438377719102583,-0.21537302911564593,-54.815074877016116,-42.1309125257566,True
SP02,5,5,2,reinhard,v2,v2,v3_test,v3_test,True,0.2360482032290792,0.2545643175124183,0.7904778214528878,0.6988292591259597,True,True,0.0,0.0,-0.1562027117854342,-0.11779850585665685,-60.71172441740494,8.85149924417938,True
SP02,5,5,2,reuenthal,v2,v2,v3_test,v3_test,True,0.2536058366039901,0.15061379597977612,0.7904778214528878,0.509570969551232,True,True,0.0,0.0,-0.11918105493939901,-0.2648242325247647,-62.92602662760481,-62.27438271914599,True
SP02,5,5,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.1768367102338065,0.2721721393877273,0.7992798539497576,0.6533927970866814,True,True,0.0,0.0,-0.2064843332778632,-0.18526842941644506,-23.29317861232755,-0.20790020790020947,True
SP02,5,5,5,kircheis,v2,v2,v3_test,v3_test,True,0.17220559388827011,0.20075110614457775,0.7992798539497576,0.9980384627874745,True,True,0.0,0.0,-0.23447798902956019,-0.22128376742834455,-37.6088644954176,-20.28788898669289,True
SP02,5,5,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.18667507907365474,0.14110657234611165,0.7992798539497576,0.5982655368858558,True,True,0.0,0.0,-0.15571107200185497,-0.21433502843372942,-9.753875799246742,-3.265306122448976,True
SP02,5,5,5,muller,v2,v2,v3_test,v3_test,True,0.16016180152833648,0.2301676278536902,0.7992798539497576,0.9999553482941297,True,True,0.0,0.0,-0.3412986384601082,-0.21730814007155808,-57.96755986629404,-34.58819661351306,True
SP02,5,5,5,reinhard,v2,v2,v3_test,v3_test,True,0.22462859188455073,0.17974799724341772,1.0,0.9622488459592808,True,True,0.0,0.0,-0.19603044232434497,-0.1676523747830223,-15.985130111524157,2.906951486678551,True
SP02,5,5,5,reuenthal,v2,v2,v3_test,v3_test,True,0.2540716059521054,0.1586376409398097,0.9983573725992888,0.46753770228559466,True,True,0.0,0.0,-0.10183675769801548,-0.21466575816835087,-1.459854014598534,-42.27292502537826,True
SP02,5,5,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.2593347594522565,0.22175680679278045,0.9999290910497021,0.6682604422158086,True,True,0.0,0.0,-0.24232328099069134,-0.17359590916872558,-0.8510638297872362,0.6002421726344949,True
SP02,5,5,8,kircheis,v2,v2,v3_test,v3_test,True,0.1761137228540352,0.19702438077551754,0.8080658352062515,1.0,True,True,0.0,0.0,-0.2262830891026636,-0.15652173914115908,0.05934532733633091,-10.170956188572376,True
SP02,5,5,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.1927584103935316,0.1616945410139324,0.8080658352062515,0.5982239675585284,True,True,0.0,0.0,-0.169664487191431,-0.17057312853249096,1.0320969671747378,-1.4669926650366705,True
SP02,5,5,8,muller,v2,v2,v3_test,v3_test,True,0.16377309088204875,0.258059870413621,0.8080658352062515,1.0,True,True,0.0,0.0,-0.3832520686715682,-0.20326086725287174,-5.5320459285317725,-34.57890292208852,True
SP02,5,5,8,reinhard,v2,v2,v3_test,v3_test,True,0.15833116861972155,0.18926366442770934,0.8080658352062515,0.6752385799677743,True,True,0.0,0.0,-0.22294738304042927,-0.1823787777785102,2.19560878243513,-1.5801354401805838,True
SP02,5,5,8,reuenthal,v2,v2,v3_test,v3_test,True,0.22937287098233622,0.1402110656625168,0.9998431198435611,0.4923052261806492,True,True,0.0,0.0,-0.12829147984087286,-0.19038500071301168,0.0,-41.27202423662601,True
SP02,5,8,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.17402113042625558,0.1878992955302624,0.7907799539800742,0.6314093933367814,True,True,0.0,0.0,-0.19074104323902596,-0.2128420892211217,-52.60877581120944,2.0833333333333286,True
SP02,5,8,2,kircheis,v2,v2,v3_test,v3_test,True,0.18447705035553177,0.17409202954621752,0.9996194305381138,0.6143786158221104,True,True,0.0,0.0,-0.24966960457740395,-0.21276384245229907,-62.860717264386984,-23.71476230191827,True
SP02,5,8,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.219117004877791,0.11751826404379725,1.0,0.5103031113241261,True,True,0.0,0.0,-0.12217572989831438,-0.1470532262464388,-59.73824504106432,0.9807405984342807,True
SP02,5,8,2,muller,v2,v2,v3_test,v3_test,True,0.22594483245331423,0.22176192881240825,0.9955451720977665,0.6350467564018262,True,True,0.0,0.0,-0.3729801222598429,-0.21679177918311243,-63.61642318667746,-47.72243281230036,True
SP02,5,8,2,reinhard,v2,v2,v3_test,v3_test,True,0.20010654586112298,0.17522428901844483,0.7907799539800742,0.6295632561220637,True,True,0.0,0.0,-0.2179806398155929,-0.18773441375541045,-60.84212747994934,-1.5618404390038023,True
SP02,5,8,2,reuenthal,v2,v2,v3_test,v3_test,True,0.17971684987084954,0.1334382959445483,0.7907799539800742,0.4389102543579354,True,True,0.0,0.0,-0.13285894085980676,-0.20536735478000734,-71.55362022616694,-48.731199040234614,True
SP02,5,8,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.23245748532797622,0.2510661101289109,1.0,1.0,True,True,0.0,0.0,-0.23339263796635046,-0.13162596018170936,-19.88636363636364,7.72090059473237,True
SP02,5,8,5,kircheis,v2,v2,v3_test,v3_test,True,0.15690039356415794,0.2010103193096976,0.7995852133507022,0.6627014484363797,True,True,0.0,0.0,-0.24536706336273995,-0.18098351802216883,-35.69184438749656,-12.587412587412587,True
SP02,5,8,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.21081343228402896,0.14752672432250175,0.9998872609524971,0.5190529445927695,True,True,0.0,0.0,-0.16482905544587534,-0.2029188494669968,-6.349206349206355,0.38800705467372154,True
SP02,5,8,5,muller,v2,v2,v3_test,v3_test,True,0.14868314488952855,0.2610648105779496,0.7995852133507022,0.6913401282301705,True,True,0.0,0.0,-0.32559775691292314,-0.21263012647438828,-61.34070434070434,-38.138411138411136,True
SP02,5,8,5,reinhard,v2,v2,v3_test,v3_test,True,0.15021485822997155,0.2021080151512058,0.7995852133507022,1.0,True,True,0.0,0.0,-0.16069064479785133,-0.19133902389865787,-16.534768693628166,-4.08163265306122,True
SP02,5,8,5,reuenthal,v2,v2,v3_test,v3_test,True,0.1843114274572577,0.12392713141339698,0.7995852133507022,0.4279385629721786,True,True,0.0,0.0,-0.11618944792236019,-0.16771553127295413,-1.2048192771084274,-40.57673316215682,True
SP02,5,8,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.18162066886373995,0.2275361504726674,0.7995878461420606,0.9992381150990065,True,True,0.0,0.0,-0.21690453613428062,-0.17918091562572547,2.1055564400573274,-0.22727272727273373,True
SP02,5,8,8,kircheis,v2,v2,v3_test,v3_test,True,0.14107417536169728,0.22221201236778967,0.7995878461420606,1.0,True,True,0.0,0.0,-0.23928223640560875,-0.18038766181116972,0.5024824516349895,-12.303543913713412,True
SP02,5,8,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.1442371675962565,0.16167012330863173,0.7995878461420606,0.6238594948266836,True,True,0.0,0.0,-0.18370955693748992,-0.22318605109043155,1.3175711910763113,-2.3328149300155587,True
SP02,5,8,8,muller,v2,v2,v3_test,v3_test,True,0.19136609742490368,0.24523113653909095,0.7995878461420606,0.6307480295143644,True,True,0.0,0.0,-0.3200845130563167,-0.1644709407747551,-3.2719836400817996,-29.67808339766249,True
SP02,5,8,8,reinhard,v2,v2,v3_test,v3_test,True,0.18181608045271885,0.16463921273241447,0.7995878461420606,0.586956544393076,True,True,0.0,0.0,-0.18644487986616243,-0.1610661563685838,-0.4366812227074206,0.8120412524389025,True
SP02,5,8,8,reuenthal,v2,v2,v3_test,v3_test,True,0.2050108103619327,0.14185866937013264,1.0,0.5619780091387271,True,True,0.0,0.0,-0.1343844506535754,-0.2015773607622494,0.0,-44.325613561241774,True
SP02,8,2,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.30349959717425623,0.22633036584921468,1.0,0.6546344865077355,True,True,0.0,0.0,-0.2722045834487321,-0.3092284036815052,-65.34206015271934,3.9058183518211536,True
SP02,8,2,2,kircheis,v2,v2,v3_test,v3_test,True,0.32577288007210536,0.1782248951600446,0.7632464870142907,0.6205288614405292,True,True,0.0,0.0,-0.33475759300945895,-0.3214721262960662,-63.24606981081801,-67.62423394617639,True
SP02,8,2,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.2975307984371098,0.13824698487504586,0.8622487419946074,0.6490731716984253,True,True,0.0,0.0,-0.17749577863482535,-0.338179619043128,-72.72835904125549,-13.002997321330781,True
SP02,8,2,2,muller,v2,v2,v3_test,v3_test,True,0.3340842770562108,0.27810280980385393,1.0,0.6998838988896886,True,True,0.0,0.0,-0.3378867082482278,-0.37500044681598144,-49.66470822601191,-83.33698085890809,True
SP02,8,2,2,reinhard,v2,v2,v3_test,v3_test,True,0.2664708859789966,0.18539826393529787,0.7632466148933947,0.6993203098965353,True,True,0.0,0.0,-0.17226289106710413,-0.27214571344665717,-52.67723102585488,-9.273005282179597,True
SP02,8,2,2,reuenthal,v2,v2,v3_test,v3_test,True,0.2998593563440648,0.22967485408377994,0.7632479141477552,0.6193543823769618,True,True,0.0,0.0,-0.17083701889583647,-0.3911674586252687,-53.8292937788312,-81.10711828121417,True
SP02,8,2,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.28975952033042923,0.25499678957772803,0.7985652491642407,0.660183159418328,True,True,0.0,0.0,-0.2314393249862352,-0.36599551753901727,-25.592870820444844,-0.23041474654377225,True
SP02,8,2,5,kircheis,v2,v2,v3_test,v3_test,True,0.2864307205265224,0.24690609104775268,0.9998461748112438,1.0,True,True,0.0,0.0,-0.29267636638550554,-0.2931014404316141,-39.05882352941177,-57.012398620303905,True
SP02,8,2,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.3043622653415301,0.11616481659314162,0.9995378188163937,0.5887969173886723,True,True,0.0,0.0,-0.1816737757612007,-0.27041629362726705,-10.914824101512039,-6.788997796520022,True
SP02,8,2,5,muller,v2,v2,v3_test,v3_test,True,0.2363067469114522,0.28931175161193184,0.7985565196548531,0.9999846698600537,True,True,0.0,0.0,-0.37860200079780476,-0.3752299831229169,-67.79138711187393,-85.70077235138086,True
SP02,8,2,5,reinhard,v2,v2,v3_test,v3_test,True,0.250839624902286,0.2192465701871597,0.7985654671994543,0.8288525506129646,True,True,0.0,0.0,-0.25230691040135234,-0.34394393141581636,-30.496453900709213,-18.031139252675416,True
SP02,8,2,5,reuenthal,v2,v2,v3_test,v3_test,True,0.2883669578960165,0.12278596698441246,0.9988476011326495,0.5044408960994836,True,True,0.0,0.0,-0.1334953846526401,-0.32837810605712003,-2.2935779816513815,-72.82608695652173,True
SP02,8,2,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.26699325787355244,0.2710976568700851,0.7451626493341791,1.0,True,True,0.0,0.0,-0.255771028347781,-0.2816112030588105,0.5214866434378678,-0.3809523809523796,True
SP02,8,2,8,kircheis,v2,v2,v3_test,v3_test,True,0.25874627316246995,0.22667418448889237,0.7451626493341791,0.651084653017529,True,True,0.0,0.0,-0.2721541423089232,-0.28611743944508783,-0.02500258647445719,-36.24857743904542,True
SP02,8,2,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.24290582599613594,0.12632532136920885,1.0,0.5191174770576473,True,True,0.0,0.0,-0.17950747291264657,-0.23715941122906492,-0.5454545454545467,-5.15542521994135,True
SP02,8,2,8,muller,v2,v2,v3_test,v3_test,True,0.2428494401694911,0.24969752531146494,0.7767548747219948,0.6663375603310119,True,True,0.0,0.0,-0.3780578093195744,-0.2982884613023682,-4.924199365486174,-63.991856728016785,True
SP02,8,2,8,reinhard,v2,v2,v3_test,v3_test,True,0.24695038427413613,0.16691272519028583,0.7455081168610831,0.5474284834961343,True,True,0.0,0.0,-0.22090685353015616,-0.24004040662668724,-0.8438818565400794,-4.516449291027143,True
SP02,8,2,8,reuenthal,v2,v2,v3_test,v3_test,True,0.2863668403563879,0.14259488512108576,0.7877351712388315,0.38832304086802677,True,True,0.0,0.0,-0.10768311479465131,-0.2554995686668303,-0.4761904761904816,-62.1513403461147,True
SP02,8,5,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.3239991678840874,0.27363782368776673,0.7457021750207581,0.7544431867142652,True,True,0.0,0.0,-0.15726088204180821,-0.2655799330223002,-56.181021473117696,7.983175451674882,True
SP02,8,5,2,kircheis,v2,v2,v3_test,v3_test,True,0.29110958034806494,0.17717221410387954,0.9999540679734756,0.6628967327444532,True,True,0.0,0.0,-0.31779557575427864,-0.3039268604782843,-63.77757661968189,-62.42027673606621,True
SP02,8,5,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.272519802001708,0.11973667252248912,0.9999999999999999,0.6070944626684392,True,True,0.0,0.0,-0.1805276215095435,-0.33158352552353015,-71.16449325097233,-10.832761381834828,True
SP02,8,5,2,muller,v2,v2,v3_test,v3_test,True,0.3355990276974767,0.22669876061350738,0.9982023918624747,0.621996392540813,True,True,0.0,0.0,-0.3175191716606879,-0.32870875133195926,-34.114928061457,-78.38154553937632,True
SP02,8,5,2,reinhard,v2,v2,v3_test,v3_test,True,0.31081210315559815,0.1931282528440692,1.0,0.5846671553814665,True,True,0.0,0.0,-0.25633687715178755,-0.36434746184645406,-68.34461234201662,-10.515744260066128,True
SP02,8,5,2,reuenthal,v2,v2,v3_test,v3_test,True,0.281566291396793,0.1499256317341176,0.7457021750207581,0.5572693001621333,True,True,0.0,0.0,-0.14144347363404175,-0.34118734570738685,-66.90318888831088,-77.86453727305832,True
SP02,8,5,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.23350911669887084,0.16960652024737569,0.998781453191854,0.6314220364782485,True,True,0.0,0.0,-0.2211912338644677,-0.3312682978891067,-21.919088008061806,1.2879996640913731,True
SP02,8,5,5,kircheis,v2,v2,v3_test,v3_test,True,0.19429005357667126,0.2132246060826798,0.7457458387031226,1.0,True,True,0.0,0.0,-0.3281547954200018,-0.32341896054080876,-46.67640258001703,-50.7119386637459,True
SP02,8,5,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.2295505554102749,0.11743771496879193,0.7457458387031226,0.6069873858972089,True,True,0.0,0.0,-0.129166650844606,-0.2628605975877468,-3.1446540880503164,-6.600622628905612,True
SP02,8,5,5,muller,v2,v2,v3_test,v3_test,True,0.2481805938654228,0.2741054026756894,0.7457458387031226,0.7402110002604946,True,True,0.0,0.0,-0.41469584490872946,-0.3802641103292129,-78.20871938518998,-84.66206995618761,True
SP02,8,5,5,reinhard,v2,v2,v3_test,v3_test,True,0.23281265810490842,0.2336793460306324,0.9752460725885315,1.0,True,True,0.0,0.0,-0.12295750602236744,-0.28435239949202695,-5.5243698165624835,-4.878048780487802,True
SP02,8,5,5,reuenthal,v2,v2,v3_test,v3_test,True,0.2852793477757529,0.1463420969669202,0.8469593491079223,0.4916247419319779,True,True,0.0,0.0,-0.1374970878760432,-0.28356762887511233,-3.2051282051282044,-67.96782302664656,True
SP02,8,5,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.267890627715889,0.21383251925714114,1.0,0.6711445837747448,True,True,0.0,0.0,-0.19136038572239578,-0.21632805791603238,-0.7920792079207928,1.7743667857910026,True
SP02,8,5,8,kircheis,v2,v2,v3_test,v3_test,True,0.23831039226421105,0.1891313006725201,1.0,0.676906792715804,True,True,0.0,0.0,-0.27964553389271385,-0.2703670506348361,-0.681818181818187,-44.29943296140479,True
SP02,8,5,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.22961959419097058,0.11318684697637546,0.9230375140144458,0.6070757117697674,True,True,0.0,0.0,-0.14423374181478987,-0.22888734075773776,0.0,-5.054026503567783,True
SP02,8,5,8,muller,v2,v2,v3_test,v3_test,True,0.23036184388855271,0.23896188208485672,1.0,0.6839520511236481,True,True,0.0,0.0,-0.42452236536701593,-0.29616130140507835,-5.121951219512198,-68.53878268512415,True
SP02,8,5,8,reinhard,v2,v2,v3_test,v3_test,True,0.22825885980744232,0.19545425884453468,0.9999727730671087,0.6226317059030356,True,True,0.0,0.0,-0.25048821738933,-0.25384426648091607,-0.41067761806981196,-6.807929871436471,True
SP02,8,5,8,reuenthal,v2,v2,v3_test,v3_test,True,0.2447956374490759,0.13923453189040375,0.745751985378255,0.4724542862503911,True,True,0.0,0.0,-0.1139284849418557,-0.28616261878087024,0.0,-67.68116384663938,True
SP02,8,8,2,bittenfeld,v2,v2,v3_test,v3_test,True,0.30828898733265264,0.2156150585025303,0.9999615066900173,0.6314136956355437,True,True,0.0,0.0,-0.1975544795501194,-0.36353062015741855,-62.06453121346738,0.6102408230067766,True
SP02,8,8,2,kircheis,v2,v2,v3_test,v3_test,True,0.29586982674470863,0.19828622165315443,1.0,0.7206803366969892,True,True,0.0,0.0,-0.2838474612487406,-0.28558832732536654,-61.289182891077196,-58.39885740058634,True
SP02,8,8,2,mittermeyer,v2,v2,v3_test,v3_test,True,0.22767692991408695,0.11243457656332859,1.0,0.6069719215006453,True,True,0.0,0.0,-0.16646427976770117,-0.3493049343374588,-62.04710144927536,-10.456924315619972,True
SP02,8,8,2,muller,v2,v2,v3_test,v3_test,True,0.26226863087909397,0.258145118434856,0.7459037433093374,1.0,True,True,0.0,0.0,-0.3514334913407502,-0.27240001099079736,-51.25889436234264,-69.30885206747277,True
SP02,8,8,2,reinhard,v2,v2,v3_test,v3_test,True,0.2853660954042209,0.166776206458134,0.7628272754053981,0.5356491033982055,True,True,0.0,0.0,-0.23315030452817764,-0.28154748779289696,-65.68529904010398,-5.11235211907541,True
SP02,8,8,2,reuenthal,v2,v2,v3_test,v3_test,True,0.28784267650475703,0.13095124307279318,0.9932017850578018,0.46758130524343955,True,True,0.0,0.0,-0.2126084918195441,-0.3428225289785504,-72.47527447600037,-76.64912439887487,True
SP02,8,8,5,bittenfeld,v2,v2,v3_test,v3_test,True,0.2526849186169087,0.2104313625292649,0.9972243755325665,0.635623569933178,True,True,0.0,0.0,-0.18917171856646975,-0.25953295788855335,-15.850815850815849,0.23310023310023098,True
SP02,8,8,5,kircheis,v2,v2,v3_test,v3_test,True,0.2334078081014159,0.19384733313384053,0.745949500923597,0.6231855309501932,True,True,0.0,0.0,-0.2947674908183927,-0.32225539584965235,-39.549180327868854,-57.552490269057024,True
SP02,8,8,5,mittermeyer,v2,v2,v3_test,v3_test,True,0.22574498348039793,0.11433225147650232,1.0,0.5362850725855279,True,True,0.0,0.0,-0.12009039105436059,-0.20218240530418685,-2.1567371343156054,-1.878166676372956,True
SP02,8,8,5,muller,v2,v2,v3_test,v3_test,True,0.18608759066662284,0.2507520466917352,0.745949500923597,0.9979725463915102,True,True,0.0,0.0,-0.3449396555654629,-0.37291674322494894,-56.89878361789979,-81.86028345050775,True
SP02,8,8,5,reinhard,v2,v2,v3_test,v3_test,True,0.22987332277396982,0.174239133357338,0.9999961260329083,0.5640779226146414,True,True,0.0,0.0,-0.2622238232673353,-0.2826528375401123,-30.294815626140917,-5.236400146038704,True
SP02,8,8,5,reuenthal,v2,v2,v3_test,v3_test,True,0.22400539249320897,0.1343673192528015,0.9998768865651645,0.43726333835510356,True,True,0.0,0.0,-0.12888428527911078,-0.28635104019785673,-1.913875598086122,-70.98018367368213,True
SP02,8,8,8,bittenfeld,v2,v2,v3_test,v3_test,True,0.2232746107611512,0.20589448386591944,0.7459559446434008,0.7013674878687121,True,True,0.0,0.0,-0.21565996160657364,-0.2533791626184404,-0.6864988558352394,0.8395431164309883,True
SP02,8,8,8,kircheis,v2,v2,v3_test,v3_test,True,0.215154779917731,0.17400365886576757,0.9999967297637077,0.6231855415673279,True,True,0.0,0.0,-0.28415908388460176,-0.2099401075141044,-0.44843049327354834,-28.987270045038443,True
SP02,8,8,8,mittermeyer,v2,v2,v3_test,v3_test,True,0.21151382294621487,0.14525496093170723,0.7459559446434008,0.6286154965491282,True,True,0.0,0.0,-0.13221124092868608,-0.20049074793830057,-0.6622516556291345,-1.9550065729096957,True
SP02,8,8,8,muller,v2,v2,v3_test,v3_test,True,0.22189036816835078,0.25269695809520154,0.7459559446434008,0.6308266743025225,True,True,0.0,0.0,-0.32536330736992636,-0.25020406669878925,-1.4227642276422756,-55.075233588156784,True
