seed_profile_id,cell_FR,cell_MB,cell_PD,opponent_archetype_name,delta_first_contact_tick,delta_first_kill_tick,delta_cut_tick,delta_pocket_tick,delta_first_deep_pursuit_tick_A,delta_first_deep_pursuit_tick_B,delta_pct_ticks_deep_pursuit_A,delta_pct_ticks_deep_pursuit_B,delta_mean_pursuit_intensity_A,delta_mean_pursuit_intensity_B,delta_mean_enemy_collapse_signal_A,delta_mean_enemy_collapse_signal_B,delta_p95_enemy_collapse_signal_A,delta_p95_enemy_collapse_signal_B,delta_collapse_prediction_error,delta_ar_forward_p90_A,delta_ar_forward_p90_B,delta_wedge_ratio_p10_A,delta_wedge_ratio_p10_B,delta_split_separation_p90_A,delta_split_separation_p90_B,missing_cut_v2,missing_cut_v3_test,pocket_without_cut_v2,pocket_without_cut_v3_test,event_order_anomaly_v2,event_order_anomaly_v3_test,observable_runtime_difference
SP01,8,5,2,bittenfeld,-1.0,-1.0,-1.0,19.0,0.0,0.0,-56.181021473117696,7.983175451674882,-0.2783671450277712,-0.3092193569276441,-0.15726088204180821,-0.2655799330223002,-0.1116352201257862,-0.25,-19.0,0.0010519029554516557,-0.1274423247887868,-0.17647634746926089,0.0252222337228053,-0.0004140533483270037,0.009551609665198635,False,False,False,False,False,False,True
SP01,8,5,2,kircheis,-2.0,-2.0,-2.0,58.0,0.0,0.0,-63.77757661968189,-62.42027673606621,-0.22087847101729655,-0.5013606344300732,-0.31779557575427864,-0.3039268604782843,-0.1374222226317512,-0.2064295696060897,-58.0,0.007612046321885835,-0.09191924763248904,-0.1454200874260273,-0.011864647170747533,-0.012502120038009545,0.03144468757742169,False,False,False,False,False,False,True
SP01,8,5,2,mittermeyer,-2.0,-1.0,-2.0,4.0,0.0,0.0,-71.16449325097233,-10.832761381834828,-0.39448063566357033,-0.49327312543923496,-0.1805276215095435,-0.33158352552353015,-0.034652333055391504,-0.2079873505823745,-4.0,-0.07650714893392685,-0.12093743659894018,-0.08084419034831059,-0.021034799609272348,0.0031226621868010174,0.0031689249237838446,False,False,False,False,False,False,True
SP01,8,5,2,muller,-2.0,-1.0,-2.0,47.0,0.0,0.0,-34.114928061457,-78.38154553937632,-0.0974845658674926,-0.4634915111119761,-0.3175191716606879,-0.32870875133195926,-0.17693600312008084,-0.18688740577789653,-47.0,0.055989278702422984,-0.04589638980878252,-0.09366576050548625,-0.007026731000014608,0.01249874431588216,-0.001142347288314971,False,False,False,False,False,False,True
SP01,8,5,2,reinhard,-2.0,-1.0,-2.0,81.0,0.0,0.0,-68.34461234201662,-10.515744260066128,-0.3208765189571813,-0.5472639787756232,-0.25633687715178755,-0.36434746184645406,-0.08033603166900705,-0.25400000000000034,-81.0,0.029431012112973054,-0.13112169334657464,-0.1585317357733148,0.016554604449339094,-0.0114625648291109,0.007807963735115164,False,False,False,False,False,False,True
SP01,8,5,2,reuenthal,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-66.90318888831088,-77.86453727305832,-0.4208485214333352,-0.5704095013707179,-0.14144347363404175,-0.34118734570738685,-0.029442404440719883,-0.2119260663679846,1.0,-0.16960654917339224,-0.040195867465446344,-0.16603198311776013,-0.022934924943364465,0.030403841438178425,0.0009961234946294084,False,False,False,False,False,False,True
SP01,8,5,5,bittenfeld,-2.0,-2.0,-2.0,-1.0,0.0,0.0,-21.919088008061806,1.2879996640913731,-0.4459252211064837,-0.3745873154745897,-0.2211912338644677,-0.3312682978891067,-0.03912739014467581,-0.06938132614552728,1.0,-0.1911338093803303,-0.10778819011392571,-0.1265090414269201,0.011630838110000319,0.015442942385335057,0.010943542609294088,False,False,False,False,False,False,True
SP01,8,5,5,kircheis,-3.0,-3.0,-3.0,8.0,0.0,0.0,-46.67640258001703,-50.7119386637459,-0.6417214143637672,-0.579031339719621,-0.3281547954200018,-0.32341896054080876,-0.1754464285451729,-0.14783867459264888,-8.0,-0.13858640106803466,-0.15133641452888846,-0.18389937047597005,-0.02282623525851679,0.014523307538939267,0.012310023479092713,False,False,False,False,False,False,True
SP01,8,5,5,mittermeyer,-1.0,-1.0,-1.0,0.0,0.0,0.0,-3.1446540880503164,-6.600622628905612,-0.27933261110468,-0.3922107723088724,-0.129166650844606,-0.2628605975877468,-0.037393919701224854,-0.04796888169231428,0.0,-0.15901103560632857,-0.10919156375159211,-0.10920688005007262,-0.006973336616796777,0.009800121618891211,0.0042142109419816,False,False,False,False,False,False,True
SP01,8,5,5,muller,-3.0,-2.0,107.0,17.0,0.0,0.0,-78.20871938518998,-84.66206995618761,-0.65067453688175,-0.6442726177631836,-0.41469584490872946,-0.3802641103292129,-0.2335738545374596,-0.244612545472785,-17.0,-0.04453031400532881,-0.011270466624206055,-0.13184511116464004,-0.029323060610533136,0.012039940783366232,0.013490890930814459,False,False,False,False,False,True,True
SP01,8,5,5,reinhard,-2.0,-1.0,-2.0,9.0,0.0,0.0,-5.5243698165624835,-4.878048780487802,-0.32328115984101996,-0.4218483233871361,-0.12295750602236744,-0.28435239949202695,-0.07000000000000006,-0.07493101024844151,-9.0,-0.19598584388142104,-0.15466974766790909,-0.16330622907320025,0.017868884987214062,0.018681731367504284,0.008541808557797292,False,False,False,False,False,False,True
SP01,8,5,5,reuenthal,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-3.2051282051282044,-67.96782302664656,-0.3017487626628397,-0.5088770728710645,-0.1374970878760432,-0.28356762887511233,-0.03111746532944548,-0.0593329982927665,1.0,-0.147888866930588,-0.03810953369936376,-0.3469241507876648,0.007077116211265833,0.018593689473807462,-0.0030422588435454756,False,False,False,False,False,False,True
SP01,8,5,8,bittenfeld,-1.0,-1.0,-1.0,17.0,0.0,0.0,-0.7920792079207928,1.7743667857910026,-0.24532756806458023,-0.24558815207346163,-0.19136038572239578,-0.21632805791603238,-0.057216002962675705,-0.09999999999999998,-17.0,-0.16575858214307693,-0.11814188050965901,-0.2700952644156407,-0.003391702427987142,0.02710766762876582,0.0274063204850703,False,False,False,False,False,False,True
SP01,8,5,8,kircheis,-1.0,-1.0,-1.0,43.0,0.0,0.0,-0.681818181818187,-44.29943296140479,-0.358874615004916,-0.520024476803285,-0.27964553389271385,-0.2703670506348361,-0.09431202267475547,-0.09546567270902961,-43.0,-0.132060665310886,-0.184896712077395,-0.10662349783999514,-0.009597619842885097,0.013426613241910523,0.03101656356152316,False,False,False,False,False,False,True
SP01,8,5,8,mittermeyer,-1.0,0.0,-3.0,0.0,0.0,0.0,0.0,-5.054026503567783,-0.18544338233330349,-0.34555172481643953,-0.14423374181478987,-0.22888734075773776,-0.02653637638273243,-0.05063742834071472,0.0,-0.1187135278138376,-0.10560974623941499,-0.11241203294258528,-0.009849070191067288,0.011372074668998255,0.005774796628391421,False,False,False,False,False,False,True
SP01,8,5,8,muller,-2.0,-2.0,-2.0,31.0,0.0,0.0,-5.121951219512198,-68.53878268512415,-0.5437007203570281,-0.5956833458087217,-0.42452236536701593,-0.29616130140507835,-0.23073384897330218,-0.16837955562203033,-31.0,-0.14572903333894383,-0.1121255937062331,-0.13460190784641513,-0.030299718599544168,0.031365083212196554,0.01911818358750561,False,False,False,False,False,False,True
SP01,8,5,8,reinhard,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.41067761806981196,-6.807929871436471,-0.3216517265879467,-0.37870850074507295,-0.25048821738933,-0.25384426648091607,-0.03479858208462738,-0.0495559736017851,0.0,-0.14672889184954196,-0.12401323471514858,-0.11249916845284924,0.02287617040410339,0.011680192970951131,0.0059223408845126,False,False,False,False,False,False,True
SP01,8,5,8,reuenthal,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-67.68116384663938,-0.1464794806395303,-0.4608611267204275,-0.1139284849418557,-0.28616261878087024,-0.030638711004401076,-0.024141762015291834,0.0,-0.08031420698389802,-0.03419527410283152,-0.03135061010383133,-0.0092946343510254,-0.0018550482053683037,-0.00199621303395503,False,False,False,False,False,False,True
SP01,8,8,2,bittenfeld,-2.0,-2.0,-2.0,10.0,0.0,0.0,-62.06453121346738,0.6102408230067766,-0.24416713961121908,-0.4102686219501515,-0.1975544795501194,-0.36353062015741855,-0.10468957094342501,-0.2155023364775236,-10.0,0.06504393303842448,-0.11447045093866692,-0.15397582995167447,0.012169953212156304,0.0048118730381865316,0.022748116357230508,False,False,False,False,False,False,True
SP01,8,8,2,kircheis,-1.0,0.0,-1.0,42.0,0.0,0.0,-61.289182891077196,-58.39885740058634,-0.22269214593097275,-0.5017897928826701,-0.2838474612487406,-0.28558832732536654,-0.142244184321215,-0.20025641025641028,-42.0,0.0908406252695364,-0.16769234847420944,-0.15052004031669963,0.02132257955905026,0.008285548054153269,0.02088652080209652,False,False,False,False,False,False,True
SP01,8,8,2,mittermeyer,-1.0,-1.0,-5.0,5.0,0.0,0.0,-62.04710144927536,-10.456924315619972,-0.35315791941412944,-0.5211956057515592,-0.16646427976770117,-0.3493049343374588,-0.03640640851812171,-0.2367547961247557,-5.0,-0.0869635219871785,-0.12342868238646965,-0.2949224073352047,-0.01803750359073264,0.0112901427692369,-0.0020897085162878692,False,False,False,False,False,False,True
SP01,8,8,2,muller,-2.0,0.0,-2.0,8.0,0.0,0.0,-51.25889436234264,-69.30885206747277,-0.21145589648462762,-0.3790715651688402,-0.3514334913407502,-0.27240001099079736,-0.20442557064632105,-0.1531724115665687,-8.0,0.1003470348721931,-0.03278372934684892,-0.027811456829905934,-0.014803039757748992,0.01053482904740699,0.0071091806506944355,False,False,False,False,False,False,True
SP01,8,8,2,reinhard,-3.0,-2.0,-3.0,1.0,0.0,0.0,-65.68529904010398,-5.11235211907541,-0.29615253028183525,-0.4237762896066088,-0.23315030452817764,-0.28154748779289696,-0.07652608724347365,-0.16863473755053027,-1.0,0.06574946199219056,-0.11147717950039171,-0.22063072143042683,0.0015261698018635972,0.019736854674632154,0.01949451523522261,False,False,False,False,False,False,True
SP01,8,8,2,reuenthal,-2.0,0.0,-2.0,1.0,0.0,0.0,-72.47527447600037,-76.64912439887487,-0.4978509408872306,-0.4852367270683396,-0.2126084918195441,-0.3428225289785504,-0.030683232505107627,-0.2652153243014497,-1.0,-0.14997745712536714,-0.03443461513418633,-0.31801085062369094,-0.003232626052454779,0.03982768631244693,-0.0040119136227310115,False,False,False,False,False,False,True
SP01,8,8,5,bittenfeld,-1.0,-1.0,-1.0,1.0,0.0,0.0,-15.850815850815849,0.23310023310023098,-0.38541052676011384,-0.2923491132240853,-0.18917171856646975,-0.25953295788855335,-0.051319566337415745,-0.13033572996692588,-1.0,-0.18055208109767507,-0.09879552432407612,-0.1122735226781455,0.025979281590920333,0.007621923088918958,0.014353327420275175,False,False,False,False,False,False,True
SP01,8,8,5,kircheis,-2.0,-2.0,-2.0,-12.0,0.0,0.0,-39.549180327868854,-57.552490269057024,-0.5570475385188377,-0.5900423368560485,-0.2947674908183927,-0.32225539584965235,-0.13361924056637564,-0.18595969535211798,12.0,-0.11062619663534634,-0.1200748855577185,-0.30464018886260147,-0.00644687214902806,0.017996342267217802,0.03382344519641722,False,False,False,False,False,False,True
SP01,8,8,5,mittermeyer,-2.0,0.0,-18.0,0.0,0.0,0.0,-2.1567371343156054,-1.878166676372956,-0.2656090441103397,-0.3082721586391238,-0.12009039105436059,-0.20218240530418685,-0.02502898242812046,-0.05939167922658606,0.0,-0.2089513914525809,-0.09941197107074906,-0.05327356423998142,-0.02409883156282544,0.011389778599428357,0.002033031894209447,False,False,False,False,True,False,True
SP01,8,8,5,muller,-3.0,-3.0,-3.0,-45.0,0.0,0.0,-56.89878361789979,-81.86028345050775,-0.5930397267330887,-0.5557346024195402,-0.3449396555654629,-0.37291674322494894,-0.2167870374975922,-0.11389299555156951,45.0,-0.09213986607463664,0.011358170875501283,-0.3053744581796636,-0.0022317085823216898,0.05189562945719706,0.01339824672576273,False,False,False,False,False,False,True
SP01,8,8,5,reinhard,-2.0,-1.0,-2.0,-1.0,0.0,0.0,-30.294815626140917,-5.236400146038704,-0.508868217265087,-0.4263917480957561,-0.2622238232673353,-0.2826528375401123,-0.05432564960623165,-0.12561985885378013,1.0,-0.20142954907117683,-0.12495874568559495,-0.24225261842601353,0.013523074771188637,0.030129297007450928,0.02271472769343519,False,False,False,False,False,False,True
SP01,8,8,5,reuenthal,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.913875598086122,-70.98018367368213,-0.2830388773315424,-0.44147832039276935,-0.12888428527911078,-0.28635104019785673,-0.031154568374560876,-0.07442322060814943,0.0,-0.1446023273286543,-0.03919928587971544,-0.024756009808755586,0.025789775431202422,0.02031043376894992,-0.0015522079758127916,False,False,False,False,False,False,True
SP01,8,8,8,bittenfeld,-1.0,-2.0,-1.0,5.0,0.0,0.0,-0.6864988558352394,0.8395431164309883,-0.2769583618825282,-0.28610184195657484,-0.21565996160657364,-0.2533791626184404,-0.040364733397423413,-0.07949229196511998,-5.0,-0.14898066716192515,-0.11149048967619568,-0.08027910539819128,-0.0028461958317995695,0.012614230038500818,0.013149151357744637,False,False,False,False,False,False,True
SP01,8,8,8,kircheis,-1.0,-1.0,-1.0,50.0,0.0,0.0,-0.44843049327354834,-28.987270045038443,-0.3648898114299207,-0.4140568537305227,-0.28415908388460176,-0.2099401075141044,-0.10235867629449436,-0.0628492488161656,-50.0,-0.1489064937149387,-0.1759957142705968,-0.06603863317849756,-0.026877853419847497,0.02318043656699742,0.03343156560339278,False,False,False,False,False,False,True
SP01,8,8,8,mittermeyer,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.6622516556291345,-1.9550065729096957,-0.1695128442971472,-0.30158056494364754,-0.13221124092868608,-0.20049074793830057,-0.02469320289039656,-0.04196400396284061,0.0,-0.12020765069195827,-0.12315497521678909,0.020538447807413762,0.009815569550488457,-0.001767657974436787,-0.0059108098546682974,False,False,False,False,False,False,True
SP01,8,8,8,muller,-3.0,-2.0,-3.0,45.0,0.0,0.0,-1.4227642276422756,-55.075233588156784,-0.4176677195507932,-0.4826272355626824,-0.32536330736992636,-0.25020406669878925,-0.1738214120227879,-0.12672145440604765,-45.0,-0.19033019338943769,-0.12209457640564514,-0.17515529374718497,-0.016976611346554038,0.012872792583571657,0.01850152775057534,False,False,False,False,False,False,True
SP01,8,8,8,reinhard,-2.0,-1.0,-2.0,113.0,0.0,0.0,-1.2345679012345698,-4.086675724102619,-0.28452182372918267,-0.39278082507350753,-0.2221407473575817,-0.2601144557774543,-0.044847744604479045,-0.08467952352204977,-113.0,-0.14101207561793094,-0.1437241856736451,-0.11251449894449561,0.0004124465913720732,0.00895298316667792,0.008109348020118867,False,False,False,False,False,False,True
SP01,8,8,8,reuenthal,-1.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-51.515444506640875,-0.15826015380158054,-0.3727258475052228,-0.12309123073456363,-0.21101688464951351,-0.03252267239018969,-0.08168390699138939,-2.0,-0.050030561480639335,-0.047508371751971534,0.008690384359718029,-0.0026518934079847734,-0.009506897355921806,-0.002196483875608335,False,False,False,False,False,False,True
SP02,2,2,2,bittenfeld,0.0,0.0,0.0,0.0,0.0,0.0,-32.52787912518294,-0.21231422505307762,-0.20813026246268124,-0.19695972745919288,-0.21146757831448737,-0.1751413666115199,-0.05391367471751052,-0.045998084336713374,0.0,-0.020330782696368566,-0.08430667806360281,-0.006559366870007244,-0.02502910870326025,-0.003526248434768897,-0.00011921856991281565,False,False,False,False,False,False,True
SP02,2,2,2,kircheis,-1.0,0.0,-1.0,8.0,0.0,0.0,-26.360935403488597,-5.168998786020055,-0.1751961008902082,-0.3269535774530311,-0.2208256424053716,-0.1510944735819858,-0.05123891351289478,-0.04048445139524681,-8.0,-0.014272111814787714,-0.16474401901393554,-0.026118403687728886,0.014936957384197758,-0.0037383495631346797,0.012028506946290651,False,False,False,False,False,False,True
SP02,2,2,2,mittermeyer,-1.0,0.0,-1.0,0.0,0.0,0.0,-48.391570846941974,-1.1520737327188897,-0.27376710738933696,-0.2386150952556012,-0.17024429344949432,-0.16062156835039088,-0.02122197769774814,-0.040475852612994245,0.0,-0.02045534220050005,-0.07643868936928166,0.0835276438707615,0.002223722527100125,-0.003681732745084876,-0.004116371428118271,False,False,False,False,False,False,True
SP02,2,2,2,muller,-1.0,-1.0,-1.0,2.0,0.0,0.0,-42.20334984666194,-14.190453723362424,-0.19997092081323814,-0.40386573081565597,-0.32593030334877837,-0.1473737270889629,-0.08772496349131198,-0.03767612818086119,-2.0,-0.015986075057802474,-0.20420674179426523,0.04018105548671613,-0.015678419021774914,-0.00342283242054231,0.021989888778710887,False,False,False,False,False,False,True
SP02,2,2,2,reinhard,-1.0,-1.0,-1.0,83.0,0.0,0.0,-31.637306976848432,-0.9345794392523317,-0.1726738093454292,-0.22836629958437815,-0.19799170348678952,-0.15309830148823622,-0.021666804651058746,-0.04043489807304412,-83.0,-0.013684729980287802,-0.07473121763995882,0.0179646201414565,0.021207192694513988,-0.005013184835518825,-0.003989398441578196,False,False,False,False,False,False,True
SP02,2,2,2,reuenthal,-1.0,0.0,-1.0,0.0,0.0,0.0,-61.84914841849149,-18.76317923763179,-0.38012073362437016,-0.43089390812006295,-0.14898542780726975,-0.15194575468367644,-0.029368484911432846,-0.050000000000000044,0.0,-0.02433398536474307,-0.02963006691500114,0.00827528445248027,0.008689842159854133,-0.004972217490645692,-0.006569022894699961,False,False,False,False,False,False,True
SP02,2,2,5,bittenfeld,-1.0,0.0,-1.0,-1.0,0.0,0.0,-40.42388508206798,-0.24813895781637996,-0.4558607472509698,-0.17565434737911922,-0.24946006934474485,-0.15621439645720447,-0.05460793322928126,-0.0412459799575533,1.0,-0.0029442077917263276,-0.08147346609055273,-0.02071664700736875,0.011992599228272116,-0.0028767933154913994,0.0021220918034263736,False,False,False,False,False,False,True
SP02,2,2,5,kircheis,0.0,-1.0,0.0,1.0,0.0,0.0,-52.83255683187404,-5.213270142180093,-0.5021888480719576,-0.3411492458219699,-0.2897260006367717,-0.15802730638314022,-0.05547980840076383,-0.050448751749700094,-1.0,-0.002455338235418214,-0.1695759925645135,0.009520819361091393,-0.03271538223460224,-0.0016241604171449708,0.01491866861810065,False,False,False,False,False,False,True
SP02,2,2,5,mittermeyer,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-21.663520033564097,-0.6607929515418505,-0.4066534481095444,-0.28135732061741614,-0.19683142941978204,-0.18879701764295576,-0.03332284486256343,-0.04968480358487837,1.0,-0.026317236534922017,-0.0948270474031836,-0.02105243809652846,0.03994234533565455,0.0004048929407396429,-0.007591437655658284,False,False,False,False,False,False,True
SP02,2,2,5,muller,-1.0,-1.0,-1.0,7.0,0.0,0.0,-70.79968511168695,-46.262341325811,-0.5015629927382463,-0.6007813443717988,-0.33265137359532954,-0.2517551577374493,-0.14049607674972242,-0.04374596650946305,-7.0,-0.004303137103808474,-0.1947284383758059,-0.028075213944112498,-0.024175255514026217,-0.0013932972376469177,0.015853815210030486,False,False,False,False,False,False,True
SP02,2,2,5,reinhard,-1.0,0.0,-1.0,0.0,0.0,0.0,-29.261698886433365,-0.4784688995215305,-0.4173389633558579,-0.19468152430375363,-0.2078686540289717,-0.13041946760961087,-0.04391216841054735,-0.041979745492075726,0.0,-0.027254437454089064,-0.10282619175721797,-0.04663071175469491,0.005304328936623137,-0.0035515974527648986,-0.0011801852773203336,False,False,False,False,False,False,True
SP02,2,2,5,reuenthal,0.0,0.0,0.0,0.0,0.0,0.0,-2.9626188394611006,-27.631477870894344,-0.34045533645246007,-0.4618251601104029,-0.15137413675048061,-0.1889939260343455,-0.050000000000000044,-0.04874322134592568,0.0,-0.023603635992238026,-0.018013999581051543,-0.0008271664805667989,-0.012734114037610822,-0.003960648894853369,0.001021545567972959,False,False,False,False,False,False,True
SP02,2,2,8,bittenfeld,0.0,-1.0,0.0,3.0,0.0,0.0,-5.537796064778192,-0.22471910112359694,-0.3155201453663807,-0.22852506678318318,-0.24773279244549717,-0.20320330530540187,-0.029918660677612174,-0.05014953269418432,-3.0,0.007257616491440189,-0.08063229833966723,0.030444855748921862,0.008639685877683045,-0.003263490722682505,0.008795709930573103,False,False,False,False,False,False,True
SP02,2,2,8,kircheis,0.0,-1.0,0.0,24.0,0.0,0.0,0.4900684012069405,-13.914656771799628,-0.3620015091729945,-0.4577914873405219,-0.2781080084400749,-0.21783455484757863,-0.06409689294976195,-0.060051774372190114,-24.0,-0.014761826024057623,-0.1451685747452629,0.03936221866281597,-0.035405468410424024,0.0012439933901995381,0.019259163297306037,False,False,False,False,False,False,True
SP02,2,2,8,mittermeyer,0.0,0.0,0.0,1.0,0.0,0.0,1.7897091722595064,-0.956937799043061,-0.2023393908869111,-0.2839203793287831,-0.15339795030702097,-0.18997491884367745,-0.023130513919469742,-0.05899964485811715,-1.0,-0.015828972489767335,-0.09334425242524258,0.06931638121567207,-0.052284017801902505,-0.0005725415269755008,-0.003128040578807667,False,False,False,False,False,False,True
SP02,2,2,8,muller,-1.0,-2.0,-1.0,0.0,0.0,0.0,-7.644164012088552,-23.604304500530915,-0.48131515471497266,-0.45191337587994596,-0.3758262463608439,-0.17778659826419563,-0.13049709394327402,-0.05856008338015395,0.0,-0.0228219515212027,-0.19588783437057478,-0.004804223865706891,-0.028463963836055206,-0.003089647514271654,0.024302435920777077,False,False,False,False,False,False,True
SP02,2,2,8,reinhard,0.0,1.0,0.0,0.0,0.0,0.0,-0.7878373211518692,-1.1520737327188897,-0.3259185737522037,-0.26895232176791684,-0.25310518203269583,-0.18087076566178717,-0.024245476700923474,-0.07071756643026539,0.0,-0.006130893329789888,-0.10865091602348764,-0.08715344852924045,0.03416026898347568,0.0010091543529004987,-0.004783122749004054,False,False,False,False,False,False,True
SP02,2,2,8,reuenthal,0.0,1.0,0.0,-1.0,0.0,0.0,1.9354838709677438,-16.702355460385434,-0.20938764824522593,-0.4591346672870533,-0.158555984477468,-0.16804774387951316,-0.032981255205929094,-0.06028844845201475,1.0,-0.0003571657665295547,-0.03857275611889888,0.01668736665799586,-0.004124018440816446,0.0011150771575396679,-0.0005334102720582212,False,False,False,False,False,False,True
SP02,2,5,2,bittenfeld,0.0,0.0,0.0,0.0,0.0,0.0,-38.49763805516018,-0.2212389380530908,-0.20946673399521243,-0.16852513937539537,-0.26252423572167516,-0.14986895378107723,-0.04423858287056548,-0.042609895897299355,0.0,-0.010160181364743615,-0.0992119979646855,-0.03554192777825871,0.0017746751828914276,0.0011788732874664642,0.004641396896335914,False,False,False,False,False,False,True
SP02,2,5,2,kircheis,-1.0,-2.0,-1.0,-13.0,0.0,0.0,-40.75717243419106,-4.308390022675738,-0.2050166137853963,-0.2817017667824373,-0.28669568493029207,-0.12900102126850388,-0.06874976022363033,-0.0406163449999184,13.0,-0.03174363908167388,-0.16047441827378317,0.0059412815722796886,-0.018705218279986502,-0.0017074782576642633,0.020934537487116822,False,False,False,False,False,False,True
SP02,2,5,2,mittermeyer,-1.0,-1.0,-1.0,0.0,0.0,0.0,-68.12855574408624,-0.8583690987124442,-0.40806022662669056,-0.19546878565355963,-0.19192050172186903,-0.13172883278191505,-0.03154778609543496,-0.03216312821809164,0.0,-0.024216349165803397,-0.09095105783422719,0.017465910217899117,0.02051534335445626,-0.0009578455133012476,-0.004593872137610644,False,False,False,False,False,False,True
SP02,2,5,2,muller,-1.0,0.0,-1.0,1.0,0.0,0.0,-47.46966127624429,-13.618872422498995,-0.21516724700866524,-0.4277020107016171,-0.34650061377482977,-0.1545116856411849,-0.0857322242679327,-0.03863319518960795,-1.0,-0.02393836858930909,-0.1822202060327549,0.013272002835057028,-0.008844759397238167,-0.003305973523396677,0.03473691087723174,False,False,False,False,False,False,True
SP02,2,5,2,reinhard,-1.0,0.0,-1.0,0.0,0.0,0.0,-34.551909149508965,-0.4474272930648766,-0.17934953641613335,-0.19877579048166572,-0.2511902797157025,-0.1332256202017955,-0.025124832841768363,-0.04040343465455554,0.0,-0.025119152242844667,-0.09470181159538171,-0.005833190158812451,-0.0010507527095370284,-0.00014289858136873335,-0.005770096388968415,False,False,False,False,False,False,True
SP02,2,5,2,reuenthal,-1.0,-1.0,27.0,0.0,0.0,0.0,-56.88533688533688,-13.876123876123884,-0.3467732166091231,-0.4137166135913997,-0.1465584035494365,-0.13805161093343743,-0.019834912435405916,-0.04437817951442802,0.0,-0.018628249056861,-0.026492432469074956,0.0068425520211279345,0.0046235340072346975,-0.0016881937154633597,-0.003552831924295008,False,False,False,False,False,True,True
SP02,2,5,5,bittenfeld,-1.0,-1.0,-1.0,0.0,0.0,0.0,-36.90032927496702,-0.22026431718062156,-0.48690057473941195,-0.17529449508403305,-0.25463631909634465,-0.15588585564004043,-0.04154972255677469,-0.04044030411671562,0.0,-0.008301983950015135,-0.064842514984079,0.067199011859429,-0.030048730784530964,0.004499019593999343,0.0021340290082247915,False,False,False,False,False,False,True
SP02,2,5,5,kircheis,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-42.17789417915372,-5.422993492407812,-0.49284166048029643,-0.3292443442586117,-0.25520536964985174,-0.15251934648861742,-0.05304711330382306,-0.03040561066991143,1.0,-0.014629991067802717,-0.14713480055297334,0.10088818897866769,-0.022874485420403046,-0.004535300288294408,0.016783031516643288,False,False,False,False,False,False,True
SP02,2,5,5,mittermeyer,0.0,-1.0,0.0,0.0,0.0,0.0,-17.604959143420672,1.9273034657650072,-0.3933299678014386,-0.17697389889420023,-0.1928860296242727,-0.1108752450785222,-0.02720883037907673,-0.053726889970004854,0.0,-0.019209488963583432,-0.051966445293369024,-0.020680376387034016,0.038598113422378066,-0.001983213686753249,-0.005389396000967217,False,False,False,False,False,False,True
SP02,2,5,5,muller,-1.0,-1.0,-1.0,11.0,0.0,0.0,-56.569125991973124,-10.389394661965554,-0.4380498790849106,-0.3916464298391185,-0.2741088259890926,-0.14080558320364234,-0.1004259872599439,-0.05057958668641627,-11.0,-0.033509701487585364,-0.2060296306820406,0.03503942960651929,-0.004623079285086651,-0.004603823955336539,0.0324047513539929,False,False,False,False,False,False,True
SP02,2,5,5,reinhard,-1.0,-1.0,-1.0,0.0,0.0,0.0,-22.34517982549478,-0.7874015748031553,-0.3777512247652313,-0.16891658169332302,-0.18100308360779427,-0.1137134166669399,-0.0344093093312674,-0.050634718066245976,0.0,-0.023092380890242126,-0.06368676876221979,0.02885895979580888,9.455447785955418e-05,-0.0030260492265801187,-0.00014053503830258052,False,False,False,False,False,False,True
SP02,2,5,5,reuenthal,0.0,0.0,0.0,0.0,0.0,0.0,-10.630844081798145,-24.397853685730936,-0.3626318251157099,-0.495430628493831,-0.15396108830600364,-0.18578872270450209,-0.04385894626702247,-0.053028132391329974,0.0,-0.009474495352810308,-0.023329084261097588,0.046830336563379316,-0.025867837617678968,0.0020270207918562377,-0.0018290500501370044,False,False,False,False,False,False,True
SP02,2,5,8,bittenfeld,-1.0,-1.0,-1.0,1.0,0.0,0.0,1.4639594718576774,-0.21141649048625766,-0.2850740299996367,-0.15636294659381345,-0.2177574716290872,-0.1390550598804301,-0.03837449108558999,-0.03881696790086964,-1.0,-0.01928643274777997,-0.0571250136146455,0.0031109608392141386,0.0005398641295700779,-0.0043319642961880955,-0.00041109400435623833,False,False,False,False,False,False,True
SP02,2,5,8,kircheis,-2.0,-1.0,-2.0,0.0,0.0,0.0,-0.9226040368090054,-4.219997525765351,-0.35148899957380175,-0.3391950814070227,-0.2734305537116726,-0.15620188160090243,-0.05774470971977086,-0.049439666003265326,0.0,-0.00565432939682875,-0.12661970742806705,-0.0031878071746163084,-0.009821540550944752,-0.0036055573825961584,0.0070724363508452015,False,False,False,False,False,False,True
