run_id,seed_profile_id,runtime_decision_source_requested,runtime_decision_source_effective,movement_model_requested,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,v2_connect_radius_multiplier_effective,v3_connect_radius_multiplier_effective,v3_r_ref_radius_multiplier_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,cut_tick,pocket_tick,first_deep_pursuit_tick,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,collapse_prediction_error,ar_forward_p90_A,ar_forward_p90_B,wedge_ratio_p10_A,wedge_ratio_p10_B,split_separation_p90_A,split_separation_p90_B,collapse_signal_jitter_A,collapse_signal_jitter_B,missing_cut,pocket_without_cut,event_order_anomaly,determinism_digest,cohesion_gap_mean_abs_A,cohesion_gap_mean_abs_B,cohesion_gap_max_abs_A,cohesion_gap_max_abs_B,cohesion_gap_differs_A,cohesion_gap_differs_B,phase_label
confirm_FR8_MB2_PD5_muller_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,2,5,muller,2,104729,130363,181081,A,471,13,0,108,116,127,135,1,1,1,97.45222929936305,99.36305732484077,0.6964972186866626,0.6506949440549344,0.854367277823428,0.8833870103948257,0.9778404300953608,0.9574774756715949,-134,2.1109839339278986,2.0781972478538946,1.118059046803024,0.822973831713075,1.7116720071085474,1.7223137561520017,0.020233499286189113,0.021684392002688586,False,False,False,0cdd9f57f40379eb38d2b20034cf225776fa99a71c864e3d9fc0a4c81580d880,0.23118271179178554,0.26366063232353165,0.7986338578710342,0.63834226512889,True,True,confirmation
confirm_FR8_MB2_PD5_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,2,5,muller,2,104729,130363,181081,A,438,18,0,105,113,124,195,333,333,,3.4246575342465753,0.0,0.025342465753424658,0.0,0.2186051184639109,0.15917859584366317,0.5204945410251058,0.46003787878787855,138,2.038676441298194,2.070364711696844,0.6863698356140017,0.8275422852123975,1.7246907404432366,1.7473079767435937,0.034444444444444465,0.024545454545454537,False,False,False,754223ef126fbe7a872dfdb8a120947ed25a45497d84e5400a97a728f515aa68,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB2_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,2,5,reinhard,3,1981813971,897304369,3095987153,B,466,0,12,109,118,128,136,1,1,1,100.0,98.068669527897,0.8019587159581375,0.8029905622142821,0.9119816515369498,0.8622226065691783,0.9764474901751912,0.9869699029392097,-135,2.120614850978942,2.1317878413495968,1.0884813948740202,0.8370983245614005,1.7122185451261043,1.706514827531071,0.014261021690757231,0.018318199344982317,False,False,False,cf2303ef2f997bce28e6f19705d1acbb2caea22a936c4b5e00ded7b155173a87,0.2559005595333615,0.15888606672874186,0.9972411299201642,0.5847675279240486,True,True,confirmation
confirm_FR8_MB2_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,2,5,reinhard,3,1981813971,897304369,3095987153,A,484,10,0,106,114,125,200,219,237,219,11.570247933884298,18.59504132231405,0.04374471498476905,0.03504321554363827,0.2982692408183819,0.20572757775729347,0.6923076923076923,0.5,19,2.0420692561298397,1.9935057411843695,0.7086615121649544,0.8182624126945633,1.7439090772204022,1.7432789628799599,0.03888888888888887,0.02464646464646465,False,False,False,7c289b6fcc53df8710e8709470242a17211d2acff5a442fc3618fe51d402eec3,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB2_PD5_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,2,5,reinhard,3,104729,130363,181081,B,466,0,12,109,118,128,136,1,1,1,100.0,98.068669527897,0.8019587159581375,0.8029905622142821,0.9119816515369498,0.8622226065691783,0.9764474901751912,0.9869699029392097,-135,2.120614850978942,2.1317878413495968,1.0884813948740202,0.8370983245614005,1.7122185451261043,1.706514827531071,0.014261021690757231,0.018318199344982317,False,False,False,cf2303ef2f997bce28e6f19705d1acbb2caea22a936c4b5e00ded7b155173a87,0.2559005595333615,0.15888606672874186,0.9972411299201642,0.5847675279240486,True,True,confirmation
confirm_FR8_MB2_PD5_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,2,5,reinhard,3,104729,130363,181081,A,484,10,0,106,114,125,200,219,237,219,11.570247933884298,18.59504132231405,0.04374471498476905,0.03504321554363827,0.2982692408183819,0.20572757775729347,0.6923076923076923,0.5,19,2.0420692561298397,1.9935057411843695,0.7086615121649544,0.8182624126945633,1.7439090772204022,1.7432789628799599,0.03888888888888887,0.02464646464646465,False,False,False,7c289b6fcc53df8710e8709470242a17211d2acff5a442fc3618fe51d402eec3,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB5_PD5_mittermeyer_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,5,5,mittermeyer,1,1981813971,897304369,3095987153,A,484,14,0,110,119,129,136,1,1,1,98.55371900826447,100.0,0.8207073654917607,0.7738008695154779,0.912279490264475,0.8492005796769854,0.9890267501018795,0.9632917695741406,-135,2.1103132614870885,2.1537315252590568,0.9510916105786413,0.8538898439123568,1.7100435103805658,1.7091372315085616,0.009720029564272085,0.019527497132659076,False,False,False,d3076042d68ff0d16a073e8e9e2e3d75b078f639b04e79879349725af5b5bd15,0.2062283923916795,0.17712529599179558,0.745727501467292,1.0,True,True,confirmation
confirm_FR8_MB5_PD5_mittermeyer_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,5,5,mittermeyer,1,1981813971,897304369,3095987153,A,506,9,0,108,116,127,144,129,159,129,32.608695652173914,32.015810276679844,0.09712158523746194,0.07507266754751259,0.4592546365061723,0.25767665547782537,0.7973684210526317,0.6,-15,2.056096206723026,2.0440701064719775,0.597986546771293,0.8407163594889556,1.7262784917893788,1.7151430107025485,0.07777777777777777,0.03,False,False,False,acd21615ac6bbf21c6abdbb52fe98a72d45f526ff58681cd66bb358cc14c1a9e,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB5_PD5_mittermeyer_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,5,5,mittermeyer,1,104729,130363,181081,A,484,14,0,110,119,129,136,1,1,1,98.55371900826447,100.0,0.8207073654917607,0.7738008695154779,0.912279490264475,0.8492005796769854,0.9890267501018795,0.9632917695741406,-135,2.1103132614870885,2.1537315252590568,0.9510916105786413,0.8538898439123568,1.7100435103805658,1.7091372315085616,0.009720029564272085,0.019527497132659076,False,False,False,d3076042d68ff0d16a073e8e9e2e3d75b078f639b04e79879349725af5b5bd15,0.2062283923916795,0.17712529599179558,0.745727501467292,1.0,True,True,confirmation
confirm_FR8_MB5_PD5_mittermeyer_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,5,5,mittermeyer,1,104729,130363,181081,A,506,9,0,108,116,127,144,129,159,129,32.608695652173914,32.015810276679844,0.09712158523746194,0.07507266754751259,0.4592546365061723,0.25767665547782537,0.7973684210526317,0.6,-15,2.056096206723026,2.0440701064719775,0.597986546771293,0.8407163594889556,1.7262784917893788,1.7151430107025485,0.07777777777777777,0.03,False,False,False,acd21615ac6bbf21c6abdbb52fe98a72d45f526ff58681cd66bb358cc14c1a9e,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB5_PD5_muller_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,5,5,muller,2,1981813971,897304369,3095987153,B,540,0,6,108,116,127,142,1,1,1,99.81481481481481,96.48148148148148,0.6648211744129684,0.5789529603648144,0.851022461395169,0.839735152484642,0.9500448816360021,1.0,-141,2.102661246675411,2.061162888522012,0.9014522212784394,0.8158336622078524,1.7200802064156728,1.722071792076768,0.022931236641926176,0.019892756899999316,False,False,False,b0e1fff0b478db3725f05bb79b9ce51a1a8e0ac15588cbdfa5aa9091affc0612,0.24287956585787066,0.2530623603548115,0.9990554599202753,0.6363597250628145,True,True,confirmation
confirm_FR8_MB5_PD5_muller_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,5,5,muller,2,1981813971,897304369,3095987153,A,473,11,0,105,114,124,140,225,225,225,10.359408033826638,2.3255813953488373,0.03873183023780809,0.0033346400352028283,0.2828646609324566,0.22123428237190848,0.6666666666666667,0.5829545454545451,85,2.054519445260046,2.073082136112972,0.6568215915032124,0.8292109314863934,1.7353492498163408,1.7273066821880712,0.03343434343434343,0.03585858585858585,False,False,False,6c978a71aa4195c8c31fb2be7a00d36d4b96f4bec31c1c358b38e0278d28abc2,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB5_PD5_muller_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,5,5,muller,2,104729,130363,181081,B,540,0,6,108,116,127,142,1,1,1,99.81481481481481,96.48148148148148,0.6648211744129684,0.5789529603648144,0.851022461395169,0.839735152484642,0.9500448816360021,1.0,-141,2.102661246675411,2.061162888522012,0.9014522212784394,0.8158336622078524,1.7200802064156728,1.722071792076768,0.022931236641926176,0.019892756899999316,False,False,False,b0e1fff0b478db3725f05bb79b9ce51a1a8e0ac15588cbdfa5aa9091affc0612,0.24287956585787066,0.2530623603548115,0.9990554599202753,0.6363597250628145,True,True,confirmation
confirm_FR8_MB5_PD5_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,5,5,muller,2,104729,130363,181081,A,473,11,0,105,114,124,140,225,225,225,10.359408033826638,2.3255813953488373,0.03873183023780809,0.0033346400352028283,0.2828646609324566,0.22123428237190848,0.6666666666666667,0.5829545454545451,85,2.054519445260046,2.073082136112972,0.6568215915032124,0.8292109314863934,1.7353492498163408,1.7273066821880712,0.03343434343434343,0.03585858585858585,False,False,False,6c978a71aa4195c8c31fb2be7a00d36d4b96f4bec31c1c358b38e0278d28abc2,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB5_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,5,5,reinhard,3,1981813971,897304369,3095987153,B,433,0,22,109,117,128,135,1,1,1,100.0,99.07621247113164,0.8135725082514863,0.7750452208294774,0.9171433370006619,0.8469508554567556,0.9785165571857932,0.9760364919305781,-134,2.1105838232753267,2.1292475978359593,0.8877251210828975,0.820277348041787,1.716666142735951,1.7054297504939502,0.01737530621332533,0.018865801551338327,False,False,False,b1ca0adae6d07967751f4b41cddc11b86ed28aa965af74a5a0e8a74766b9fa14,0.26214345615366424,0.18199800621035853,0.9283480035457139,0.5766187037188959,True,True,confirmation
confirm_FR8_MB5_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,5,5,reinhard,3,1981813971,897304369,3095987153,B,527,0,6,106,115,125,136,135,217,135,16.50853889943074,29.22201138519924,0.0355295480589526,0.08445523648405609,0.33813262333001964,0.2759196705985122,0.6666666666666667,0.6,-1,2.0519459204426367,1.988871794273486,0.641021744381937,0.8131923669116922,1.7289094783421952,1.7405346343392922,0.04939393939393942,0.03868686868686868,False,False,False,a89e5e3f2d4259181373b50af4e7f53fb6dda0df297085fd2b3c23abe008e217,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB5_PD5_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,5,5,reinhard,3,104729,130363,181081,B,433,0,22,109,117,128,135,1,1,1,100.0,99.07621247113164,0.8135725082514863,0.7750452208294774,0.9171433370006619,0.8469508554567556,0.9785165571857932,0.9760364919305781,-134,2.1105838232753267,2.1292475978359593,0.8877251210828975,0.820277348041787,1.716666142735951,1.7054297504939502,0.01737530621332533,0.018865801551338327,False,False,False,b1ca0adae6d07967751f4b41cddc11b86ed28aa965af74a5a0e8a74766b9fa14,0.26214345615366424,0.18199800621035853,0.9283480035457139,0.5766187037188959,True,True,confirmation
confirm_FR8_MB5_PD5_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,5,5,reinhard,3,104729,130363,181081,B,527,0,6,106,115,125,136,135,217,135,16.50853889943074,29.22201138519924,0.0355295480589526,0.08445523648405609,0.33813262333001964,0.2759196705985122,0.6666666666666667,0.6,-1,2.0519459204426367,1.988871794273486,0.641021744381937,0.8131923669116922,1.7289094783421952,1.7405346343392922,0.04939393939393942,0.03868686868686868,False,False,False,a89e5e3f2d4259181373b50af4e7f53fb6dda0df297085fd2b3c23abe008e217,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB8_PD5_mittermeyer_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,8,5,mittermeyer,1,1981813971,897304369,3095987153,B,449,0,16,110,118,138,136,1,1,1,100.0,98.88641425389756,0.8592083952600561,0.8131423358744034,0.9374259534489147,0.8717162714292618,0.9865994265746592,0.999108010494516,-135,2.099321617309324,2.146097746764593,0.8918161463562602,0.8525031986722684,1.7101514688474497,1.70716748135337,0.00869738257448663,0.020376887848195024,False,False,True,73d50b7cf3885e4b42d6809f2f56ade9ae7e19c9868b12817ced2efe10768781,0.25817247477621225,0.13602063512910487,0.9986753736170584,0.5804594392689807,True,True,confirmation
confirm_FR8_MB8_PD5_mittermeyer_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,8,5,mittermeyer,1,1981813971,897304369,3095987153,A,425,21,0,107,116,126,166,72,72,170,24.941176470588236,19.529411764705884,0.08408777914780906,0.048572172924160474,0.40746021904543533,0.22024751701594733,0.7777777777777777,0.5881118881118874,-94,1.99778495736374,2.010667099317359,0.5379249216377597,0.8293697687972807,1.7467016080945046,1.728858481714406,0.08858585858585856,0.03777777777777778,False,False,False,ad13f88e477ab268135a6871b7bd65d05d71d4a722b702da9a0e950658cb8ae1,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB8_PD5_mittermeyer_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,8,5,mittermeyer,1,104729,130363,181081,B,449,0,16,110,118,138,136,1,1,1,100.0,98.88641425389756,0.8592083952600561,0.8131423358744034,0.9374259534489147,0.8717162714292618,0.9865994265746592,0.999108010494516,-135,2.099321617309324,2.146097746764593,0.8918161463562602,0.8525031986722684,1.7101514688474497,1.70716748135337,0.00869738257448663,0.020376887848195024,False,False,True,73d50b7cf3885e4b42d6809f2f56ade9ae7e19c9868b12817ced2efe10768781,0.25817247477621225,0.13602063512910487,0.9986753736170584,0.5804594392689807,True,True,confirmation
confirm_FR8_MB8_PD5_mittermeyer_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,8,5,mittermeyer,1,104729,130363,181081,A,425,21,0,107,116,126,166,72,72,170,24.941176470588236,19.529411764705884,0.08408777914780906,0.048572172924160474,0.40746021904543533,0.22024751701594733,0.7777777777777777,0.5881118881118874,-94,1.99778495736374,2.010667099317359,0.5379249216377597,0.8293697687972807,1.7467016080945046,1.728858481714406,0.08858585858585856,0.03777777777777778,False,False,False,ad13f88e477ab268135a6871b7bd65d05d71d4a722b702da9a0e950658cb8ae1,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB8_PD5_muller_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,8,5,muller,2,1981813971,897304369,3095987153,B,414,0,24,107,115,126,149,1,1,1,100.0,97.82608695652173,0.7374432272645439,0.6165337062887628,0.8833081010064638,0.8608644411107145,0.9582447454406944,0.9674697797401046,-148,2.0936784256662024,2.0726370009496495,0.9042561825138222,0.835360285710461,1.7219221577588524,1.7162216680006919,0.02347512669405808,0.02198692831789956,False,False,False,40786ec2f1dc7631f268d4ee7c3e05f710f527a1e555653d15e8363da0e75be5,0.2184296837540896,0.20917274568721642,0.7459287228119923,0.6456191615868617,True,True,confirmation
confirm_FR8_MB8_PD5_muller_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,8,5,muller,2,1981813971,897304369,3095987153,B,463,0,14,106,114,125,184,228,228,325,4.967602591792657,4.103671706263499,0.006852047636033551,0.02453960016339236,0.21914185405482708,0.2726963795335765,0.5545454545454543,0.6358851674641146,44,1.9745583405949196,2.023126861030622,0.5827364597156709,0.8178046370348614,1.7568347666729127,1.7360454323685057,0.03929292929292928,0.034343434343434336,False,False,False,e2e0186dbfd6066323dad87de79f56790f239c9e0ea7fa0a5c399820a1071ecd,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB8_PD5_muller_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,8,5,muller,2,104729,130363,181081,B,414,0,24,107,115,126,149,1,1,1,100.0,97.82608695652173,0.7374432272645439,0.6165337062887628,0.8833081010064638,0.8608644411107145,0.9582447454406944,0.9674697797401046,-148,2.0936784256662024,2.0726370009496495,0.9042561825138222,0.835360285710461,1.7219221577588524,1.7162216680006919,0.02347512669405808,0.02198692831789956,False,False,False,40786ec2f1dc7631f268d4ee7c3e05f710f527a1e555653d15e8363da0e75be5,0.2184296837540896,0.20917274568721642,0.7459287228119923,0.6456191615868617,True,True,confirmation
confirm_FR8_MB8_PD5_muller_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,8,5,muller,2,104729,130363,181081,B,463,0,14,106,114,125,184,228,228,325,4.967602591792657,4.103671706263499,0.006852047636033551,0.02453960016339236,0.21914185405482708,0.2726963795335765,0.5545454545454543,0.6358851674641146,44,1.9745583405949196,2.023126861030622,0.5827364597156709,0.8178046370348614,1.7568347666729127,1.7360454323685057,0.03929292929292928,0.034343434343434336,False,False,False,e2e0186dbfd6066323dad87de79f56790f239c9e0ea7fa0a5c399820a1071ecd,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB8_PD5_reinhard_SP01_v2,SP01,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,8,5,reinhard,3,1981813971,897304369,3095987153,B,404,0,26,109,117,141,136,1,1,1,99.75247524752476,98.51485148514851,0.8193025966495046,0.7888690986747966,0.9196536064273343,0.8542955707336926,0.9749286624499105,0.9738049113068001,-135,2.109030227067067,2.1352842645968653,0.8826796716102948,0.8332733894428442,1.7142561238297536,1.7030060761833143,0.01634547072843058,0.0215578928795175,False,False,True,88a67df3da86bd0dcb94bc88ac0b6467f4c0cc77b687ec30c74f47e08ef906cc,0.2426915222673584,0.15638487209745017,1.0,0.5874701132620196,True,True,confirmation
confirm_FR8_MB8_PD5_reinhard_SP01_v3_test,SP01,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,8,5,reinhard,3,1981813971,897304369,3095987153,A,495,9,0,106,115,125,198,194,218,194,20.404040404040405,29.8989898989899,0.08109979356390207,0.08596568672647197,0.35466674281273863,0.27367776986345077,0.7597147950089124,0.6441176470588232,-4,2.042368681193368,1.9694102591318712,0.5562276184121101,0.8392409692642778,1.756992977082584,1.7458430510451635,0.047070707070707055,0.03626262626262627,False,False,False,d64400393d527121fae33254fd1ee1318c2819d6bf812099623417683b2b8f82,0.0,0.0,0.0,0.0,False,False,confirmation
confirm_FR8_MB8_PD5_reinhard_SP02_v2,SP02,v2,v2,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.0,1.0,8,8,5,reinhard,3,104729,130363,181081,B,404,0,26,109,117,141,136,1,1,1,99.75247524752476,98.51485148514851,0.8193025966495046,0.7888690986747966,0.9196536064273343,0.8542955707336926,0.9749286624499105,0.9738049113068001,-135,2.109030227067067,2.1352842645968653,0.8826796716102948,0.8332733894428442,1.7142561238297536,1.7030060761833143,0.01634547072843058,0.0215578928795175,False,False,True,88a67df3da86bd0dcb94bc88ac0b6467f4c0cc77b687ec30c74f47e08ef906cc,0.2426915222673584,0.15638487209745017,1.0,0.5874701132620196,True,True,confirmation
confirm_FR8_MB8_PD5_reinhard_SP02_v3_test,SP02,v3_test,v3_test,baseline,v3a,exp_precontact_centroid_probe,0.5,1.0,1.1,1.0,8,8,5,reinhard,3,104729,130363,181081,A,495,9,0,106,115,125,198,194,218,194,20.404040404040405,29.8989898989899,0.08109979356390207,0.08596568672647197,0.35466674281273863,0.27367776986345077,0.7597147950089124,0.6441176470588232,-4,2.042368681193368,1.9694102591318712,0.5562276184121101,0.8392409692642778,1.756992977082584,1.7458430510451635,0.047070707070707055,0.03626262626262627,False,False,False,d64400393d527121fae33254fd1ee1318c2819d6bf812099623417683b2b8f82,0.0,0.0,0.0,0.0,False,False,confirmation
