run_id,fixture_id,min_separation,config_id,mode,attack_range,repulsion_v1_enabled,repulsion_v1_strength,repulsion_v1_radius_multiplier,v2_radius_multiplier,v2_repulsion_max_disp_ratio,v2_forward_damping_strength,first_contact_tick,fc_diff_t1_20,fc_diff_t21_50,fc_diff_t51_120,cws_diff_t1_20,cws_diff_t21_50,hostile_overlap_pairs_t21_120,hostile_deep_pairs_t21_120,hostile_deep_intermix_ratio_t21_120,hostile_intermix_severity_t21_120,remaining_a,remaining_b,remaining_gap_pct_initial,end_tick
neutral_long__sep100__hybrid_v2_r150_d080_p010,neutral_long,1.0,hybrid_v2_r150_d080_p010,hybrid_v2,5.0,0,0.35,1.5,1.5,0.1,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r150_d080_p015,neutral_long,1.0,hybrid_v2_r150_d080_p015,hybrid_v2,5.0,0,0.35,1.5,1.5,0.15,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r150_d080_p020,neutral_long,1.0,hybrid_v2_r150_d080_p020,hybrid_v2,5.0,0,0.35,1.5,1.5,0.2,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r150_d095_p005,neutral_long,1.0,hybrid_v2_r150_d095_p005,hybrid_v2,5.0,0,0.35,1.5,1.5,0.05,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r150_d095_p010,neutral_long,1.0,hybrid_v2_r150_d095_p010,hybrid_v2,5.0,0,0.35,1.5,1.5,0.1,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r150_d095_p015,neutral_long,1.0,hybrid_v2_r150_d095_p015,hybrid_v2,5.0,0,0.35,1.5,1.5,0.15,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r150_d095_p020,neutral_long,1.0,hybrid_v2_r150_d095_p020,hybrid_v2,5.0,0,0.35,1.5,1.5,0.2,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d020_p005,neutral_long,1.0,hybrid_v2_r175_d020_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d020_p010,neutral_long,1.0,hybrid_v2_r175_d020_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d020_p015,neutral_long,1.0,hybrid_v2_r175_d020_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d020_p020,neutral_long,1.0,hybrid_v2_r175_d020_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d035_p005,neutral_long,1.0,hybrid_v2_r175_d035_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d035_p010,neutral_long,1.0,hybrid_v2_r175_d035_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d035_p015,neutral_long,1.0,hybrid_v2_r175_d035_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d035_p020,neutral_long,1.0,hybrid_v2_r175_d035_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d050_p005,neutral_long,1.0,hybrid_v2_r175_d050_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d050_p010,neutral_long,1.0,hybrid_v2_r175_d050_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d050_p015,neutral_long,1.0,hybrid_v2_r175_d050_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d050_p020,neutral_long,1.0,hybrid_v2_r175_d050_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d065_p005,neutral_long,1.0,hybrid_v2_r175_d065_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d065_p010,neutral_long,1.0,hybrid_v2_r175_d065_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d065_p015,neutral_long,1.0,hybrid_v2_r175_d065_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d065_p020,neutral_long,1.0,hybrid_v2_r175_d065_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d080_p005,neutral_long,1.0,hybrid_v2_r175_d080_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d080_p010,neutral_long,1.0,hybrid_v2_r175_d080_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d080_p015,neutral_long,1.0,hybrid_v2_r175_d080_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d080_p020,neutral_long,1.0,hybrid_v2_r175_d080_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d095_p005,neutral_long,1.0,hybrid_v2_r175_d095_p005,hybrid_v2,5.0,0,0.35,1.5,1.75,0.05,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d095_p010,neutral_long,1.0,hybrid_v2_r175_d095_p010,hybrid_v2,5.0,0,0.35,1.5,1.75,0.1,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d095_p015,neutral_long,1.0,hybrid_v2_r175_d095_p015,hybrid_v2,5.0,0,0.35,1.5,1.75,0.15,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r175_d095_p020,neutral_long,1.0,hybrid_v2_r175_d095_p020,hybrid_v2,5.0,0,0.35,1.5,1.75,0.2,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d020_p005,neutral_long,1.0,hybrid_v2_r200_d020_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d020_p010,neutral_long,1.0,hybrid_v2_r200_d020_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d020_p015,neutral_long,1.0,hybrid_v2_r200_d020_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d020_p020,neutral_long,1.0,hybrid_v2_r200_d020_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.2,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d035_p005,neutral_long,1.0,hybrid_v2_r200_d035_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d035_p010,neutral_long,1.0,hybrid_v2_r200_d035_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d035_p015,neutral_long,1.0,hybrid_v2_r200_d035_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d035_p020,neutral_long,1.0,hybrid_v2_r200_d035_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.35,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d050_p005,neutral_long,1.0,hybrid_v2_r200_d050_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d050_p010,neutral_long,1.0,hybrid_v2_r200_d050_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d050_p015,neutral_long,1.0,hybrid_v2_r200_d050_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d050_p020,neutral_long,1.0,hybrid_v2_r200_d050_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.5,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d065_p005,neutral_long,1.0,hybrid_v2_r200_d065_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d065_p010,neutral_long,1.0,hybrid_v2_r200_d065_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d065_p015,neutral_long,1.0,hybrid_v2_r200_d065_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d065_p020,neutral_long,1.0,hybrid_v2_r200_d065_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.65,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d080_p005,neutral_long,1.0,hybrid_v2_r200_d080_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d080_p010,neutral_long,1.0,hybrid_v2_r200_d080_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d080_p015,neutral_long,1.0,hybrid_v2_r200_d080_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d080_p020,neutral_long,1.0,hybrid_v2_r200_d080_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.8,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d095_p005,neutral_long,1.0,hybrid_v2_r200_d095_p005,hybrid_v2,5.0,0,0.35,1.5,2.0,0.05,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d095_p010,neutral_long,1.0,hybrid_v2_r200_d095_p010,hybrid_v2,5.0,0,0.35,1.5,2.0,0.1,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d095_p015,neutral_long,1.0,hybrid_v2_r200_d095_p015,hybrid_v2,5.0,0,0.35,1.5,2.0,0.15,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep100__hybrid_v2_r200_d095_p020,neutral_long,1.0,hybrid_v2_r200_d095_p020,hybrid_v2,5.0,0,0.35,1.5,2.0,0.2,0.95,120,0.15481534497714947,0.2094596548023603,0.3558382936133522,0.006001882582731463,0.0021464998769834165,0.0,0.0,0.0,0.0,100,100,0.0,120
neutral_long__sep200__off,neutral_long,2.0,off,off,5.0,0,0.35,1.5,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.21055461300104483,0.00801753135771978,0.003543207895350152,1.26,0.04,0.0008702702702702703,0.002715023092484973,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s020_r125,neutral_long,2.0,repulsion_v1_s020_r125,repulsion_v1,5.0,1,0.2,1.25,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.19939114761345086,0.00801753135771978,0.003543207895350152,1.21,0.06,0.0017192382085999109,0.002843830943126636,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s020_r150,neutral_long,2.0,repulsion_v1_s020_r150,repulsion_v1,5.0,1,0.2,1.5,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.21057385038162946,0.00801753135771978,0.003543207895350152,1.19,0.05,0.0014505319148936172,0.0027961582179132976,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s020_r200,neutral_long,2.0,repulsion_v1_s020_r200,repulsion_v1,5.0,1,0.2,2.0,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.20648355833262588,0.00801753135771978,0.003543207895350152,1.12,0.05,0.0016045548654244307,0.0029731017688440315,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s035_r125,neutral_long,2.0,repulsion_v1_s035_r125,repulsion_v1,5.0,1,0.35,1.25,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.21095040849147856,0.00801753135771978,0.003543207895350152,1.22,0.04,0.0011734352603917822,0.0026763439813114087,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s035_r150,neutral_long,2.0,repulsion_v1_s035_r150,repulsion_v1,5.0,1,0.35,1.5,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.2067002802481624,0.00801753135771978,0.003543207895350152,1.22,0.04,0.0011023809523809526,0.0026075471392728333,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s035_r200,neutral_long,2.0,repulsion_v1_s035_r200,repulsion_v1,5.0,1,0.35,2.0,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.212061241665421,0.00801753135771978,0.003543207895350152,1.11,0.09,0.0031809498715499635,0.0030706857637743477,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s050_r125,neutral_long,2.0,repulsion_v1_s050_r125,repulsion_v1,5.0,1,0.5,1.25,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.20578024020307117,0.00801753135771978,0.003543207895350152,1.23,0.05,0.001381575870937573,0.0026218654033838954,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s050_r150,neutral_long,2.0,repulsion_v1_s050_r150,repulsion_v1,5.0,1,0.5,1.5,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.1998585991292209,0.00801753135771978,0.003543207895350152,1.19,0.03,0.0009118357487922705,0.0025531755995888837,100,100,0.0,120
neutral_long__sep200__repulsion_v1_s050_r200,neutral_long,2.0,repulsion_v1_s050_r200,repulsion_v1,5.0,1,0.5,2.0,1.5,0.0,0.5,114,0.235987124724835,0.08593736721089616,0.20582290164833672,0.00801753135771978,0.003543207895350152,1.02,0.06,0.002132966168371361,0.00305012349641228,100,100,0.0,120
neutral_long__sep200__damping_v2_r100_d020,neutral_long,2.0,damping_v2_r100_d020,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.2,115,0.23035052375552328,0.11798137498058787,0.2287897641625573,0.007981713094277806,0.002589058526372957,0.81,0.04,0.0021451612903225807,0.0030470682440871468,100,100,0.0,120
neutral_long__sep200__damping_v2_r100_d035,neutral_long,2.0,damping_v2_r100_d035,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.35,115,0.23035052375552328,0.11798137498058787,0.21399610159384724,0.007981713094277806,0.002589058526372957,0.92,0.03,0.0012187134502923977,0.0028747088451032674,100,100,0.0,120
neutral_long__sep200__damping_v2_r100_d050,neutral_long,2.0,damping_v2_r100_d050,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.5,115,0.23035052375552328,0.11798137498058787,0.21987558868011686,0.007981713094277806,0.002589058526372957,0.91,0.02,0.0010049019607843138,0.0027910984375407242,100,100,0.0,120
neutral_long__sep200__damping_v2_r100_d065,neutral_long,2.0,damping_v2_r100_d065,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.65,115,0.23035052375552328,0.11798137498058787,0.21944075862531554,0.007981713094277806,0.002589058526372957,0.82,0.03,0.0017261904761904762,0.002801390666893061,100,100,0.0,120
neutral_long__sep200__damping_v2_r100_d080,neutral_long,2.0,damping_v2_r100_d080,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.8,115,0.23035052375552328,0.11798137498058787,0.21409965970569586,0.007981713094277806,0.002589058526372957,0.84,0.04,0.0019964607464607463,0.0029346691910675476,100,100,0.0,120
neutral_long__sep200__damping_v2_r100_d095,neutral_long,2.0,damping_v2_r100_d095,damping_v2,5.0,0,0.35,1.5,1.0,0.0,0.95,115,0.23035052375552328,0.11798137498058787,0.20922353130093296,0.007981713094277806,0.002589058526372957,0.75,0.12,0.005854978354978355,0.004251212863331087,100,100,0.0,120
neutral_long__sep200__damping_v2_r125_d020,neutral_long,2.0,damping_v2_r125_d020,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.2,115,0.23035052375552328,0.11798137498058787,0.21965007561429606,0.007981713094277806,0.002589058526372957,0.85,0.01,0.0005555555555555556,0.002950919725554543,100,100,0.0,120
neutral_long__sep200__damping_v2_r125_d035,neutral_long,2.0,damping_v2_r125_d035,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.35,115,0.23035052375552328,0.11798137498058787,0.21612421079952115,0.007981713094277806,0.002589058526372957,0.74,0.05,0.0025499231950844854,0.0034002532671461357,100,100,0.0,120
neutral_long__sep200__damping_v2_r125_d050,neutral_long,2.0,damping_v2_r125_d050,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.5,115,0.23035052375552328,0.11798137498058787,0.2094168092331606,0.007981713094277806,0.002589058526372957,0.68,0.12,0.005890804597701149,0.0047198691777772675,100,100,0.0,120
neutral_long__sep200__damping_v2_r125_d065,neutral_long,2.0,damping_v2_r125_d065,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.65,115,0.23035052375552328,0.11798137498058787,0.2095373413484571,0.007981713094277806,0.002589058526372957,0.61,0.09,0.005464705882352942,0.0045105814958170945,100,100,0.0,120
neutral_long__sep200__damping_v2_r125_d080,neutral_long,2.0,damping_v2_r125_d080,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.8,115,0.23035052375552328,0.11798137498058787,0.2059229381442395,0.007981713094277806,0.002589058526372957,0.56,0.08,0.004997529644268774,0.0043541374415924225,100,100,0.0,120
neutral_long__sep200__damping_v2_r125_d095,neutral_long,2.0,damping_v2_r125_d095,damping_v2,5.0,0,0.35,1.5,1.25,0.0,0.95,115,0.23035052375552328,0.11798137498058787,0.21032768873899446,0.007981713094277806,0.002589058526372957,0.49,0.1,0.0073831431726168574,0.005064115556002228,100,100,0.0,120
neutral_long__sep200__damping_v2_r150_d020,neutral_long,2.0,damping_v2_r150_d020,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.2,115,0.23035052375552328,0.11798137498058787,0.20217122112294603,0.007981713094277806,0.002589058526372957,0.8,0.04,0.0020656565656565658,0.0031736749741341917,100,100,0.0,120
neutral_long__sep200__damping_v2_r150_d035,neutral_long,2.0,damping_v2_r150_d035,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.35,115,0.23035052375552328,0.11798137498058787,0.2199414874335134,0.007981713094277806,0.002589058526372957,0.72,0.13,0.005988222304011778,0.004651941476705531,100,100,0.0,120
neutral_long__sep200__damping_v2_r150_d050,neutral_long,2.0,damping_v2_r150_d050,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.5,115,0.23035052375552328,0.11798137498058787,0.2099135134691076,0.007981713094277806,0.002589058526372957,0.56,0.12,0.007117094861660079,0.004981885507733006,100,100,0.0,120
neutral_long__sep200__damping_v2_r150_d065,neutral_long,2.0,damping_v2_r150_d065,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.65,115,0.23035052375552328,0.11798137498058787,0.2063135495301671,0.007981713094277806,0.002589058526372957,0.52,0.11,0.007585284280936455,0.004623645049468672,100,100,0.0,120
neutral_long__sep200__damping_v2_r150_d080,neutral_long,2.0,damping_v2_r150_d080,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.8,115,0.23035052375552328,0.11798137498058787,0.2120848676844163,0.007981713094277806,0.002589058526372957,0.43,0.05,0.0033181818181818178,0.0041655896787360066,100,100,0.0,120
neutral_long__sep200__damping_v2_r150_d095,neutral_long,2.0,damping_v2_r150_d095,damping_v2,5.0,0,0.35,1.5,1.5,0.0,0.95,115,0.23035052375552328,0.11798137498058787,0.2112486830311329,0.007981713094277806,0.002589058526372957,0.31,0.01,0.0007142857142857143,0.0026770614680811868,100,100,0.0,120
neutral_long__sep200__damping_v2_r175_d020,neutral_long,2.0,damping_v2_r175_d020,damping_v2,5.0,0,0.35,1.5,1.75,0.0,0.2,115,0.23035052375552328,0.11798137498058787,0.2021287932529273,0.007981713094277806,0.002589058526372957,0.79,0.15,0.005977272727272727,0.00391002242909734,100,100,0.0,120
