origin_a,origin_b,aspect_ratio,fleet_size,min_separation,attack_range,first_contact_tick,frontcurve_diff_t1_20,frontcurve_diff_t21_50,frontcurve_diff_t51_120,cws_diff_t1_20,cws_diff_t21_50,cws_diff_t51_120,remaining_a,remaining_b,remaining_gap_pct_initial,end_tick
10.0,190.0,2.5,75,2.0,3.0,115,0.11999015984507691,0.18180986543697156,0.21883758145038373,0.006120699323335231,0.001622472714612536,0.002596533998228896,75,75,0.0,120
10.0,190.0,2.5,75,2.0,5.0,114,0.11999015984507691,0.18180986543697156,0.21883758145038373,0.006120699323335231,0.001622472714612536,0.002596533998228896,75,75,0.0,120
10.0,190.0,2.5,75,2.0,7.0,113,0.11999015984507691,0.18180986543697156,0.21804114533523125,0.006120699323335231,0.001622472714612536,0.0025830917460479327,74,74,0.0,120
10.0,190.0,2.5,75,3.0,3.0,115,0.02957262241395327,0.08812426527402861,0.22398279201322635,0.005273603842960619,0.0027070945596060357,0.0026419533906920983,75,75,0.0,120
10.0,190.0,2.5,75,3.0,5.0,113,0.02957262241395327,0.08812426527402861,0.22398279201322635,0.005273603842960619,0.0027070945596060357,0.0026419533906920983,75,75,0.0,120
10.0,190.0,2.5,75,3.0,7.0,112,0.02957262241395327,0.08812426527402861,0.22398279201322635,0.005273603842960619,0.0027070945596060357,0.0026419533906920983,75,75,0.0,120
10.0,190.0,2.5,100,1.0,3.0,120,0.09681532125699933,0.12140831296469337,0.4687014819986744,0.0063210576296632475,0.003143577690006747,0.0019782144663372686,100,100,0.0,120
10.0,190.0,2.5,100,1.0,5.0,119,0.09681532125699933,0.12140831296469337,0.4687014819986744,0.0063210576296632475,0.003143577690006747,0.0019782144663372686,100,100,0.0,120
10.0,190.0,2.5,100,1.0,7.0,118,0.09681532125699933,0.12140831296469337,0.4687014819986744,0.0063210576296632475,0.003143577690006747,0.0019782144663372686,100,100,0.0,120
10.0,190.0,2.5,100,2.0,3.0,114,0.06114125969512838,0.0868468235434244,0.2348605097335454,0.0051553805264118345,0.0019462642274548757,0.002941482899341125,100,100,0.0,120
10.0,190.0,2.5,100,2.0,5.0,113,0.06114125969512838,0.0868468235434244,0.2348605097335454,0.0051553805264118345,0.0019462642274548757,0.002941482899341125,100,100,0.0,120
10.0,190.0,2.5,100,2.0,7.0,112,0.06114125969512838,0.0868468235434244,0.2404499516286945,0.0051553805264118345,0.0019462642274548757,0.003016770106242012,99,99,0.0,120
10.0,190.0,2.5,100,3.0,3.0,114,0.09458105733716629,0.054629017893391744,0.14132620353264078,0.004770496037150803,0.0015446364048450382,0.0035430662354320594,100,100,0.0,120
10.0,190.0,2.5,100,3.0,5.0,112,0.09458105733716629,0.054629017893391744,0.14132620353264078,0.004770496037150803,0.0015446364048450382,0.0035430662354320594,100,100,0.0,120
10.0,190.0,2.5,100,3.0,7.0,112,0.09458105733716629,0.054629017893391744,0.1405802587259394,0.004770496037150803,0.0015446364048450382,0.003460364846083963,100,99,1.0,120
10.0,190.0,2.5,125,1.0,3.0,119,0.12427686804084488,0.18904830152576257,0.4001049039383737,0.002524567218783921,0.003285236320498066,0.002322401045682071,125,125,0.0,120
10.0,190.0,2.5,125,1.0,5.0,118,0.12427686804084488,0.18904830152576257,0.4001049039383737,0.002524567218783921,0.003285236320498066,0.002322401045682071,125,125,0.0,120
10.0,190.0,2.5,125,1.0,7.0,117,0.12427686804084488,0.18904830152576257,0.4001049039383737,0.002524567218783921,0.003285236320498066,0.002322401045682071,125,125,0.0,120
10.0,190.0,2.5,125,2.0,3.0,113,0.0395751985776968,0.07595871652165741,0.13007729000810953,0.004364916265047031,0.0018981133009034292,0.001631267336471686,125,125,0.0,120
10.0,190.0,2.5,125,2.0,5.0,112,0.0395751985776968,0.07595871652165741,0.13007729000810953,0.004364916265047031,0.0018981133009034292,0.001631267336471686,125,125,0.0,120
10.0,190.0,2.5,125,2.0,7.0,112,0.0395751985776968,0.07595871652165741,0.11955181501478179,0.004364916265047031,0.0018981133009034292,0.0016761220846258369,124,124,0.0,120
10.0,190.0,2.5,125,3.0,3.0,113,0.15567903770804045,0.11404676860376475,0.3193316278497298,0.002879575855401924,0.0027425264732505133,0.0023760140402287865,125,125,0.0,120
10.0,190.0,2.5,125,3.0,5.0,111,0.15567903770804045,0.11404676860376475,0.3193316278497298,0.002879575855401924,0.0027425264732505133,0.0023760140402287865,125,125,0.0,120
10.0,190.0,2.5,125,3.0,7.0,110,0.15567903770804045,0.11404676860376475,0.32138655739261124,0.002879575855401924,0.0027425264732505133,0.002328207246116365,124,124,0.0,120
10.0,190.0,2.5,150,1.0,3.0,118,0.1439595879592156,0.16466244137949468,0.2971435621016583,0.00303518482544268,0.0016325213392727217,0.0020830949724465636,150,150,0.0,120
10.0,190.0,2.5,150,1.0,5.0,117,0.1439595879592156,0.16466244137949468,0.2971435621016583,0.00303518482544268,0.0016325213392727217,0.0020830949724465636,150,150,0.0,120
10.0,190.0,2.5,150,1.0,7.0,116,0.1439595879592156,0.16466244137949468,0.29601511990345164,0.00303518482544268,0.0016325213392727217,0.0020842895003487104,149,149,0.0,120
10.0,190.0,2.5,150,2.0,3.0,113,0.1008223993272295,0.1045032376238022,0.20912640352718018,0.0034807399208004347,0.00225049866562961,0.001802691139197582,150,150,0.0,120
10.0,190.0,2.5,150,2.0,5.0,113,0.1008223993272295,0.1045032376238022,0.20912640352718018,0.0034807399208004347,0.00225049866562961,0.001802691139197582,150,150,0.0,120
10.0,190.0,2.5,150,2.0,7.0,112,0.1008223993272295,0.1045032376238022,0.2004131411383459,0.0034807399208004347,0.00225049866562961,0.0019705780283493,148,149,0.6666666666666667,120
10.0,190.0,2.5,150,3.0,3.0,113,0.0779639993030707,0.05751903935844265,0.12143746605826436,0.0031713543477427976,0.0016789396863230296,0.0026836536110823933,150,150,0.0,120
10.0,190.0,2.5,150,3.0,5.0,110,0.0779639993030707,0.05751903935844265,0.12143746605826436,0.0031713543477427976,0.0016789396863230296,0.0026836536110823933,150,150,0.0,120
10.0,190.0,2.5,150,3.0,7.0,109,0.0779639993030707,0.05751903935844265,0.1201315963855394,0.0031713543477427976,0.0016789396863230296,0.0026630331970080765,149,149,0.0,120
10.0,190.0,3.0,50,1.0,3.0,,0.21710063713528568,0.2713398420929927,0.7623420618492386,0.007918050858886102,0.0023595329804529876,0.0018780288624813866,50,50,0.0,120
10.0,190.0,3.0,50,1.0,5.0,,0.21710063713528568,0.2713398420929927,0.7623420618492386,0.007918050858886102,0.0023595329804529876,0.0018780288624813866,50,50,0.0,120
10.0,190.0,3.0,50,1.0,7.0,120,0.21710063713528568,0.2713398420929927,0.7623420618492386,0.007918050858886102,0.0023595329804529876,0.0018780288624813866,50,50,0.0,120
10.0,190.0,3.0,50,2.0,3.0,116,0.1528526052800504,0.14588249587270435,0.6063877337983716,0.008598487238858468,0.003659235876090439,0.0026099492233614386,50,50,0.0,120
10.0,190.0,3.0,50,2.0,5.0,115,0.1528526052800504,0.14588249587270435,0.6063877337983716,0.008598487238858468,0.003659235876090439,0.0026099492233614386,50,50,0.0,120
10.0,190.0,3.0,50,2.0,7.0,114,0.1528526052800504,0.14588249587270435,0.6063877337983716,0.008598487238858468,0.003659235876090439,0.0026099492233614386,50,50,0.0,120
10.0,190.0,3.0,50,3.0,3.0,117,0.06078667483554878,0.1457580940824906,0.151593142440365,0.006710084702796937,0.003204554476617373,0.0034580390841242575,50,50,0.0,120
10.0,190.0,3.0,50,3.0,5.0,114,0.06078667483554878,0.1457580940824906,0.151593142440365,0.006710084702796937,0.003204554476617373,0.0034580390841242575,50,50,0.0,120
10.0,190.0,3.0,50,3.0,7.0,113,0.06078667483554878,0.1457580940824906,0.151593142440365,0.006710084702796937,0.003204554476617373,0.0034580390841242575,50,50,0.0,120
10.0,190.0,3.0,75,1.0,3.0,,0.11385287538263181,0.21243154341894852,0.6297734961725473,0.004148869528508187,0.0035851172819805965,0.00211231588215368,75,75,0.0,120
10.0,190.0,3.0,75,1.0,5.0,120,0.11385287538263181,0.21243154341894852,0.6297734961725473,0.004148869528508187,0.0035851172819805965,0.00211231588215368,75,75,0.0,120
10.0,190.0,3.0,75,1.0,7.0,119,0.11385287538263181,0.21243154341894852,0.6297734961725473,0.004148869528508187,0.0035851172819805965,0.00211231588215368,75,75,0.0,120
10.0,190.0,3.0,75,2.0,3.0,115,0.11999015984507691,0.18180986543697156,0.21883758145038373,0.006120699323335231,0.001622472714612536,0.002596533998228896,75,75,0.0,120
10.0,190.0,3.0,75,2.0,5.0,114,0.11999015984507691,0.18180986543697156,0.21883758145038373,0.006120699323335231,0.001622472714612536,0.002596533998228896,75,75,0.0,120
10.0,190.0,3.0,75,2.0,7.0,113,0.11999015984507691,0.18180986543697156,0.21804114533523125,0.006120699323335231,0.001622472714612536,0.0025830917460479327,74,74,0.0,120
10.0,190.0,3.0,75,3.0,3.0,115,0.02957262241395327,0.08812426527402861,0.22398279201322635,0.005273603842960619,0.0027070945596060357,0.0026419533906920983,75,75,0.0,120
10.0,190.0,3.0,75,3.0,5.0,113,0.02957262241395327,0.08812426527402861,0.22398279201322635,0.005273603842960619,0.0027070945596060357,0.0026419533906920983,75,75,0.0,120
10.0,190.0,3.0,75,3.0,7.0,112,0.02957262241395327,0.08812426527402861,0.22398279201322635,0.005273603842960619,0.0027070945596060357,0.0026419533906920983,75,75,0.0,120
10.0,190.0,3.0,100,1.0,3.0,119,0.1639696166100821,0.15261140241888393,0.5510243918748687,0.00424381509488195,0.0031397421292643475,0.0024961615418059757,100,100,0.0,120
10.0,190.0,3.0,100,1.0,5.0,118,0.1639696166100821,0.15261140241888393,0.5510243918748687,0.00424381509488195,0.0031397421292643475,0.0024961615418059757,100,100,0.0,120
10.0,190.0,3.0,100,1.0,7.0,117,0.1639696166100821,0.15261140241888393,0.5510243918748687,0.00424381509488195,0.0031397421292643475,0.0024961615418059757,100,100,0.0,120
10.0,190.0,3.0,100,2.0,3.0,114,0.09064416006687417,0.15015492385728066,0.304653271367358,0.006369044600382194,0.003671727242611523,0.0033279218469902706,100,100,0.0,120
10.0,190.0,3.0,100,2.0,5.0,113,0.09064416006687417,0.15015492385728066,0.304653271367358,0.006369044600382194,0.003671727242611523,0.0033279218469902706,100,100,0.0,120
10.0,190.0,3.0,100,2.0,7.0,112,0.09064416006687417,0.15015492385728066,0.29545549651023667,0.006369044600382194,0.003671727242611523,0.003309793263528804,99,99,0.0,120
10.0,190.0,3.0,100,3.0,3.0,114,0.049073023163335984,0.11508460162948594,0.15159292216089384,0.00432017117966504,0.0024812068030254757,0.0017857163615441459,100,100,0.0,120
10.0,190.0,3.0,100,3.0,5.0,113,0.049073023163335984,0.11508460162948594,0.15159292216089384,0.00432017117966504,0.0024812068030254757,0.0017857163615441459,100,100,0.0,120
10.0,190.0,3.0,100,3.0,7.0,112,0.049073023163335984,0.11508460162948594,0.15159292216089384,0.00432017117966504,0.0024812068030254757,0.0017857163615441459,100,100,0.0,120
10.0,190.0,3.0,125,1.0,3.0,117,0.09728185509732949,0.13212911900225202,0.36759664474988685,0.003362567127620787,0.00246209117033976,0.0021724034378480393,125,125,0.0,120
10.0,190.0,3.0,125,1.0,5.0,116,0.09728185509732949,0.13212911900225202,0.36759664474988685,0.003362567127620787,0.00246209117033976,0.0021724034378480393,125,125,0.0,120
10.0,190.0,3.0,125,1.0,7.0,116,0.09728185509732949,0.13212911900225202,0.3685665955171892,0.003362567127620787,0.00246209117033976,0.0021707431749235727,124,124,0.0,120
10.0,190.0,3.0,125,2.0,3.0,114,0.050336702640831864,0.09175144098964069,0.16928740309269702,0.004340628059939271,0.00224843479773963,0.002039488121476105,125,125,0.0,120
10.0,190.0,3.0,125,2.0,5.0,113,0.050336702640831864,0.09175144098964069,0.16928740309269702,0.004340628059939271,0.00224843479773963,0.002039488121476105,125,125,0.0,120
10.0,190.0,3.0,125,2.0,7.0,112,0.050336702640831864,0.09175144098964069,0.17489456048370466,0.004340628059939271,0.00224843479773963,0.0021600757197065825,124,124,0.0,120
10.0,190.0,3.0,125,3.0,3.0,111,0.06294479088610415,0.09429130354230164,0.24704276744685974,0.0030550474627699924,0.0022384212435903775,0.002757360336158122,125,125,0.0,120
10.0,190.0,3.0,125,3.0,5.0,109,0.06294479088610415,0.09429130354230164,0.24704276744685974,0.0030550474627699924,0.0022384212435903775,0.002757360336158122,125,125,0.0,120
10.0,190.0,3.0,125,3.0,7.0,108,0.06294479088610415,0.09429130354230164,0.2521481032683534,0.0030550474627699924,0.0022384212435903775,0.0026928625892721912,123,123,0.0,120
10.0,190.0,3.0,150,1.0,3.0,117,0.1289363900628628,0.16420534826255964,0.4976188513817049,0.0033138864763482107,0.0016365602759132577,0.0017379391190726454,150,150,0.0,120
10.0,190.0,3.0,150,1.0,5.0,116,0.1289363900628628,0.16420534826255964,0.49055133540847845,0.0033138864763482107,0.0016365602759132577,0.001748064596196257,150,149,0.6666666666666667,120
10.0,190.0,3.0,150,1.0,7.0,115,0.1289363900628628,0.16420534826255964,0.4912308073723037,0.0033138864763482107,0.0016365602759132577,0.0017527242619856242,149,149,0.0,120
10.0,190.0,3.0,150,2.0,3.0,113,0.064789117905976,0.04637148247012575,0.18528397252848175,0.00359871944350619,0.0024652836484728388,0.003245421565066056,150,150,0.0,120
10.0,190.0,3.0,150,2.0,5.0,112,0.064789117905976,0.04637148247012575,0.18528397252848175,0.00359871944350619,0.0024652836484728388,0.003245421565066056,150,150,0.0,120
10.0,190.0,3.0,150,2.0,7.0,111,0.064789117905976,0.04637148247012575,0.17954602586978696,0.00359871944350619,0.0024652836484728388,0.0032068820910159937,149,149,0.0,120
10.0,190.0,3.0,150,3.0,3.0,111,0.09515578990453834,0.037038304241494006,0.23429410343905466,0.006303388080791724,0.003017557437966621,0.0031884408830109893,150,150,0.0,120
10.0,190.0,3.0,150,3.0,5.0,109,0.09515578990453834,0.037038304241494006,0.23429410343905466,0.006303388080791724,0.003017557437966621,0.0031884408830109893,150,150,0.0,120
10.0,190.0,3.0,150,3.0,7.0,108,0.09515578990453834,0.037038304241494006,0.22473865290318332,0.006303388080791724,0.003017557437966621,0.0032094856344018954,147,148,0.6666666666666667,120
30.0,170.0,1.0,50,1.0,3.0,96,0.21397960116775191,0.36775182682443885,0.513459679862786,0.004383191215964315,0.0033145432689851797,0.048338567133055,44,43,2.0,120
30.0,170.0,1.0,50,1.0,5.0,95,0.21397960116775191,0.36775182682443885,0.4861859460683606,0.004383191215964315,0.0033145432689851797,0.03048079297777219,43,43,0.0,120
30.0,170.0,1.0,50,1.0,7.0,94,0.21397960116775191,0.36775182682443885,0.5024138670330048,0.004383191215964315,0.0033145432689851797,0.04621771279951442,42,42,0.0,120
30.0,170.0,1.0,50,2.0,3.0,92,0.12754090786999592,0.20322823402458023,0.5240790408592146,0.01625112800506883,0.006131864388308891,0.05369390577140902,47,48,2.0,120
30.0,170.0,1.0,50,2.0,5.0,91,0.12754090786999592,0.20322823402458023,0.5689330864641026,0.01625112800506883,0.006131864388308891,0.015406559377026263,42,43,2.0,120
30.0,170.0,1.0,50,2.0,7.0,91,0.12754090786999592,0.20322823402458023,0.5006717262717495,0.01625112800506883,0.006131864388308891,0.010832241022918267,41,42,2.0,120
30.0,170.0,1.0,50,3.0,3.0,90,0.23284817480323372,0.27234683317857156,0.49778782045129355,0.008037307458585973,0.0041614569565127735,0.016809473413721288,49,50,2.0,120
30.0,170.0,1.0,50,3.0,5.0,88,0.23284817480323372,0.27234683317857156,0.2954152784373479,0.008037307458585973,0.0041614569565127735,0.04481195561986069,44,45,2.0,120
30.0,170.0,1.0,50,3.0,7.0,87,0.23284817480323372,0.27234683317857156,0.35371701741501865,0.008037307458585973,0.0041614569565127735,0.04641962914607608,42,43,2.0,120
30.0,170.0,1.0,75,1.0,3.0,95,0.1807903925404596,0.2457035682547815,0.3752883954852021,0.004264562878520793,0.0018647857217931488,0.0695871450378303,66,65,1.3333333333333335,120
30.0,170.0,1.0,75,1.0,5.0,94,0.1807903925404596,0.2457035682547815,0.4407143556382208,0.004264562878520793,0.0018647857217931488,0.018436097461668424,64,64,0.0,120
30.0,170.0,1.0,75,1.0,7.0,93,0.1807903925404596,0.2457035682547815,0.3946687647048344,0.004264562878520793,0.0018647857217931488,0.027346240602113003,64,63,1.3333333333333335,120
30.0,170.0,1.0,75,2.0,3.0,90,0.13912489319434154,0.12135496212154026,0.33224591470687165,0.004110630224625473,0.003747944585889941,0.03021928245409641,69,70,1.3333333333333335,120
30.0,170.0,1.0,75,2.0,5.0,89,0.13912489319434154,0.12135496212154026,0.42318790850366117,0.004110630224625473,0.003747944585889941,0.034564941191831663,64,64,0.0,120
30.0,170.0,1.0,75,2.0,7.0,88,0.13912489319434154,0.12135496212154026,0.3326780464011971,0.004110630224625473,0.003747944585889941,0.05934941662051996,63,63,0.0,120
30.0,170.0,1.0,75,3.0,3.0,87,0.22034949122578829,0.07838773295058397,0.2356766227609122,0.0037681962827774626,0.0024847781131875596,0.04334677699733293,74,73,1.3333333333333335,120
30.0,170.0,1.0,75,3.0,5.0,85,0.22034949122578829,0.07838773295058397,0.21330668553500298,0.0037681962827774626,0.0024847781131875596,0.024613974865368513,67,67,0.0,120
30.0,170.0,1.0,75,3.0,7.0,84,0.22034949122578829,0.07838773295058397,0.21612154666914582,0.0037681962827774626,0.0024847781131875596,0.026031405126385125,64,62,2.666666666666667,120
30.0,170.0,1.0,100,1.0,3.0,94,0.15479921745212583,0.37403847869756596,0.5117556956070201,0.006080069644538007,0.0023644925741108692,0.036482900604346724,87,86,1.0,120
30.0,170.0,1.0,100,1.0,5.0,93,0.15479921745212583,0.37403847869756596,0.4676777282769709,0.006080069644538007,0.0023644925741108692,0.022762091404476544,84,86,2.0,120
30.0,170.0,1.0,100,1.0,7.0,92,0.15479921745212583,0.37403847869756596,0.48472667976030137,0.006080069644538007,0.0023644925741108692,0.03328722712877388,85,85,0.0,120
30.0,170.0,1.0,100,2.0,3.0,89,0.143127700133067,0.12957972725219435,0.35039764689614183,0.004223343747144447,0.003480070937130267,0.01850542218917,92,92,0.0,120
30.0,170.0,1.0,100,2.0,5.0,88,0.143127700133067,0.12957972725219435,0.3301038145654924,0.004223343747144447,0.003480070937130267,0.015529234066674117,84,85,1.0,120
30.0,170.0,1.0,100,2.0,7.0,87,0.143127700133067,0.12957972725219435,0.44559092531533345,0.004223343747144447,0.003480070937130267,0.030707973789632706,83,84,1.0,120
30.0,170.0,1.0,100,3.0,3.0,85,0.10845857105243233,0.17989042623288792,0.31150468773349776,0.004126067362148993,0.0036153994538468655,0.013675999121926746,98,96,2.0,120
30.0,170.0,1.0,100,3.0,5.0,83,0.10845857105243233,0.17989042623288792,0.2933886229786518,0.004126067362148993,0.0036153994538468655,0.01778809280492675,90,89,1.0,120
30.0,170.0,1.0,100,3.0,7.0,82,0.10845857105243233,0.17989042623288792,0.665796692395345,0.004126067362148993,0.0036153994538468655,0.02445686952725851,86,84,2.0,120
30.0,170.0,1.0,125,1.0,3.0,93,0.2414180949359907,0.4251925687180791,0.43597944564146573,0.0049184009073190045,0.0018810870450091052,0.02372495293308301,107,110,2.4,120
30.0,170.0,1.0,125,1.0,5.0,92,0.2414180949359907,0.4251925687180791,0.3918125800007364,0.0049184009073190045,0.0018810870450091052,0.024323695781719015,105,107,1.6,120
30.0,170.0,1.0,125,1.0,7.0,91,0.2414180949359907,0.4251925687180791,0.44433788108296624,0.0049184009073190045,0.0018810870450091052,0.044920998013268224,106,108,1.6,120
30.0,170.0,1.0,125,2.0,3.0,87,0.15257254986740837,0.16644404873485255,0.2586194680972439,0.010013298783828112,0.0018627784620790385,0.046766319120598886,116,115,0.8,120
30.0,170.0,1.0,125,2.0,5.0,86,0.15257254986740837,0.16644404873485255,0.2753823838396301,0.010013298783828112,0.0018627784620790385,0.015448034871289307,108,106,1.6,120
30.0,170.0,1.0,125,2.0,7.0,85,0.15257254986740837,0.16644404873485255,0.2832871948361304,0.010013298783828112,0.0018627784620790385,0.010601678238783859,106,106,0.0,120
30.0,170.0,1.0,125,3.0,3.0,83,0.15644057583876725,0.23297362081625722,0.227260386614944,0.008422316466350869,0.002204349344987117,0.03132672005326719,122,123,0.8,120
30.0,170.0,1.0,125,3.0,5.0,80,0.15644057583876725,0.23297362081625722,0.2683844302292494,0.008422316466350869,0.002204349344987117,0.00995799651193568,111,112,0.8,120
30.0,170.0,1.0,125,3.0,7.0,79,0.15644057583876725,0.23297362081625722,0.22503098266255758,0.008422316466350869,0.002204349344987117,0.014894445571539358,106,106,0.0,120
30.0,170.0,1.0,150,1.0,3.0,92,0.1805797781479782,0.23218786349755388,0.33937070599329044,0.005747853148048664,0.0021286794835761735,0.018974868146729548,130,130,0.0,120
30.0,170.0,1.0,150,1.0,5.0,91,0.1805797781479782,0.23218786349755388,0.3786425636994329,0.005747853148048664,0.0021286794835761735,0.011975604845868447,130,129,0.6666666666666667,120
30.0,170.0,1.0,150,1.0,7.0,90,0.1805797781479782,0.23218786349755388,0.3850277877531251,0.005747853148048664,0.0021286794835761735,0.05660386842704384,126,126,0.0,120
30.0,170.0,1.0,150,2.0,3.0,85,0.17315506769051886,0.15355600350190388,0.23358970137526563,0.005051689473601074,0.002484227449915609,0.02436948911958116,137,137,0.0,120
30.0,170.0,1.0,150,2.0,5.0,84,0.17315506769051886,0.15355600350190388,0.25780984284265274,0.005051689473601074,0.002484227449915609,0.03036176960616418,131,131,0.0,120
