run_id,seed_profile_id,cell_FR,cell_MB,cell_PD,cell_ODW,movement_model,movement_model_requested,movement_model_effective,runtime_decision_source_requested,runtime_decision_source_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,odw_posture_bias_enabled_effective,odw_posture_bias_k_effective,odw_posture_bias_clip_delta_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective,opponent_archetype_id,side_a_vector,opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,first_damage_tick,missing_cut,pocket_without_cut,event_order_anomaly,event_order_anomaly_label,first_deep_pursuit_tick_A,first_deep_pursuit_tick_B,pct_ticks_deep_pursuit_A,pct_ticks_deep_pursuit_B,mean_pursuit_intensity_A,mean_pursuit_intensity_B,mean_enemy_collapse_signal_A,mean_enemy_collapse_signal_B,p95_enemy_collapse_signal_A,p95_enemy_collapse_signal_B,precontact_ar_forward_p90_A,precontact_wedge_ratio_p10_A,precontact_split_separation_p90_A,precontact_c_conn_mean_A,precontact_rho_mean_A,precontact_c_scale_mean_A,front_profile_A,wedge_present_A,local_penetration_A,structural_fragility_A,posture_coherence_A,fire_eff_contact_to_cut_mean_A,fire_eff_contact_to_cut_p90_A,front_profile_B,wedge_present_B,local_penetration_B,structural_fragility_B,posture_coherence_B,fire_eff_contact_to_cut_mean_B,fire_eff_contact_to_cut_p90_B,runtime_collapse_sig_mean_A,runtime_collapse_sig_p95_A,runtime_c_conn_mean_A,runtime_rho_mean_A,runtime_c_scale_mean_A,runtime_collapse_sig_mean_B,runtime_collapse_sig_p95_B,runtime_c_conn_mean_B,runtime_rho_mean_B,runtime_c_scale_mean_B,precontact_wedge_p50_A,precontact_frontcurv_p50_A,precontact_cw_pshare_p50_A,precontact_pospersist_max_abs_A,first_alive_lead_tick,first_alive_lead_side,first_alive_lead_change_tick,first_major_divergence_tick,first_major_divergence_side,max_alive_lead_A,max_alive_lead_B,contact_ticks,mean_in_contact_count_contact_phase,mean_damage_events_count_contact_phase,damage_events_per_contact_pair_proxy,determinism_digest,candidate_id,candidate_family,candidate_mode,candidate_a,candidate_sigma,candidate_p,candidate_q,candidate_beta,candidate_gamma,baseline_anchor_source
A_a025_s010_q1__SP01_FR5_MB8_PD5_ODW2,SP01,5,8,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,480,0,25,111,119,130,139,111,False,False,False,,118,471,2.9166666666666665,2.0833333333333335,0.0032712845232954224,0.020833333333333332,0.13573956885372765,0.25432005623084947,0.4565217391304348,0.5714285714285714,2.0485547905413517,0.8798881577305424,1.732266189225257,0.775,0.4431792341588568,1.0,flat_holding_front,False,True,True,False,0.24640832815288652,0.4081302233345875,flat_holding_front,False,True,False,False,0.38455164558447386,0.5066719868874516,0.22754545454545455,0.38549999999999995,0.7724545454545455,0.44386264901550754,1.0,0.046454545454545464,0.1555,0.9535454545454546,0.45614849346002145,1.0,1.0639713055501487,0.08819615321419505,-0.0281003664252879,0.0,119,B,,141,B,0,25,360,51.25277777777778,51.25277777777778,1.0,3fa18658d74a5b6a3ff9c41142940c43b44c5d791c88197ae8fa435848a414ca,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP01_FR5_MB8_PD5_ODW8,SP01,5,8,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,480,0,15,110,118,129,136,110,False,False,False,,131,471,14.791666666666666,2.0833333333333335,0.026058503085021032,0.020833333333333332,0.25076154154081326,0.2531869890711177,0.6111111111111112,0.5563492063492057,2.016736808564305,0.6685541372463926,1.7233118110241037,0.8346000000000001,0.43678606507369416,1.0,unstable_penetration_wedge,True,True,True,False,0.2579754644470276,0.3671437943091451,flat_holding_front,False,True,False,False,0.38971929577282033,0.5500133963805427,0.1618348623853211,0.286,0.8381651376146789,0.43835716713483264,1.0,0.05862385321100917,0.1959999999999999,0.9413761467889908,0.4577941434713454,1.0,0.8001993868863143,0.2055619741143917,0.0006938770448047003,0.0,118,B,,133,B,0,15,361,53.80332409972299,53.80332409972299,1.0,b6bf9dcc76ca882944601e58050c4cc06266294bd391c3e39b93ed2e6a664a2d,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP01_FR5_MB8_PD8_ODW2,SP01,5,8,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,430,0,28,111,119,130,147,111,False,False,False,,2,421,61.627906976744185,2.3255813953488373,0.12150179048914093,0.023255813953488372,0.20386406993840803,0.29381829200825127,0.5333333333333333,0.625,2.0973963778347917,0.953322995316114,1.7227286145733673,0.7856000000000002,0.4470891071321708,1.0,flat_holding_front,False,True,True,False,0.3064393039992033,0.4235320947477741,flat_holding_front,False,True,False,False,0.37699220361802177,0.5333834916862773,0.21545454545454545,0.3919999999999999,0.7845454545454545,0.4475067979832376,1.0,0.06563636363636365,0.22549999999999995,0.9343636363636364,0.4551664751426124,1.0,1.1142968691756496,0.09807459699422982,-0.029227326736685114,0.0,119,B,,151,B,0,28,310,59.73870967741936,59.73870967741936,1.0,6ba41e8aa0409487d0817fb063c61ce5821e624df4cd891f8801e880fc94f141,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP01_FR5_MB8_PD8_ODW8,SP01,5,8,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,494,0,13,110,118,129,137,110,False,False,False,,2,485,81.37651821862349,2.0242914979757085,0.23652307462719982,0.020242914979757085,0.3163137828034836,0.2519425092827479,0.625,0.5204945410251058,2.0398298498250775,0.8224335236186937,1.7222154439615462,0.8163999999999996,0.43767278634805257,1.0,mixed_front,False,True,True,False,0.3188956353472286,0.5200034703665471,flat_holding_front,False,True,False,False,0.4582362089891523,0.701058234569343,0.18642201834862385,0.33999999999999997,0.8135779816513762,0.4389195721596982,1.0,0.08706422018348624,0.28,0.9129357798165137,0.45659913479026654,1.0,0.8658992668362673,0.20421412856803522,0.00016331943668257626,0.0,118,B,,138,B,0,13,375,52.85333333333333,52.85333333333333,1.0,f2b0e62a6a90721608474c3ed37c8475699922310f0e255edfa70d5745cc894b,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP01_FR2_MB2_PD8_ODW8,SP01,2,2,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,510,0,7,112,120,131,137,112,False,False,False,,2,501,68.23529411764706,1.9607843137254901,0.1523071450902233,0.0196078431372549,0.2345481604655312,0.2980368054129131,0.625,0.6666666666666667,2.2199348857791996,0.9912822649020036,1.719061990988874,0.9566999999999996,0.4589682162369636,1.0,mixed_front,False,True,False,False,0.514747982854935,0.6785340220605767,mixed_front,False,True,False,False,0.5034191362030223,0.6762721177128472,0.05342342342342343,0.19499999999999995,0.9465765765765766,0.45733500101669966,1.0,0.054144144144144146,0.15500000000000003,0.9458558558558559,0.4575355288804383,1.0,1.011012681121417,0.30974698680843726,-0.0005777242643867547,0.0,128,A,150,440,B,3,7,389,52.32390745501285,52.32390745501285,1.0,7d186af086a2d690fd5afb5db40972c258e53f60e0b792b48e55be00185fe675,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP01_FR2_MB8_PD8_ODW8,SP01,2,8,8,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 8.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,435,0,23,112,120,131,137,112,False,False,False,,2,426,54.252873563218394,2.2988505747126435,0.12416425551790354,0.022988505747126436,0.19880780167120263,0.3519216534361366,0.5652173913043479,0.6930899608865709,2.1888758718519568,0.879316106758353,1.7164482532987155,0.7417999999999999,0.4614920928633389,1.0,mixed_front,False,True,True,False,0.4478732716923455,0.6269319903457959,flat_holding_front,False,True,False,False,0.5390015013650952,0.7482794483331449,0.27612612612612614,0.615,0.7238738738738739,0.45996618847060095,1.0,0.044594594594594604,0.16999999999999998,0.9554054054054054,0.4575895013164284,1.0,0.9530070476172685,0.4342033034373287,-0.001381839592299935,0.0,120,B,,145,B,0,23,314,59.847133757961785,59.847133757961785,1.0,ca42b2521a97b2e1193e1028820c7e06943245d28899de22cbafe1cbec43ee48,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP01_FR8_MB2_PD2_ODW8,SP01,8,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,418,26,0,109,117,128,136,109,False,False,False,,409,,2.3923444976076556,0.0,0.023923444976076555,0.0,0.2957601620079393,0.08008439949103131,0.6666666666666667,0.24390243902439024,2.3167603720453016,0.6913007463317411,1.7389435644101254,0.9662,0.43099200771601653,1.0,unstable_penetration_wedge,True,True,False,False,0.28716619101958474,0.4338045034719263,flat_holding_front,False,True,False,False,0.381354208748782,0.5225464796454895,0.03175925925925927,0.09649999999999989,0.9682407407407407,0.4330295554082625,1.0,0.04824074074074075,0.16649999999999995,0.9517592592592592,0.45826528819409806,1.0,0.715009710005225,0.22205173441903447,0.0028217533346423735,0.0,121,B,160,179,A,26,3,300,61.696666666666665,61.696666666666665,1.0,9c88005c7f714e5fcd3e37f254ea2c149cce526b5e7e52870f519de5cd94de72,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP01_FR8_MB5_PD8_ODW2,SP01,8,5,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,223325105,428453577,1876258475,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,466,14,0,108,116,127,136,108,False,False,False,,2,,73.60515021459227,0.0,0.2409308744686176,0.0,0.31391570736374985,0.20960706794292852,0.7107142857142856,0.46249999999999997,1.9630963008974893,0.6751772041506655,1.7547754449382418,0.8412000000000005,0.4308757235437324,1.0,unstable_penetration_wedge,True,True,True,False,0.2187700420994195,0.4546548215367216,flat_holding_front,False,True,False,False,0.31637703264855765,0.45432683907114957,0.1583177570093458,0.25,0.8416822429906542,0.43254948926390563,1.0,0.0688785046728972,0.2739999999999998,0.9311214953271028,0.45861333768902013,1.0,0.8728833023783581,0.4062782205139701,-0.029315696186153414,0.0,116,B,177,328,A,14,4,349,55.92263610315186,55.92263610315186,1.0,4d57ded08070d1811ecf6972a97cc6566b144d88086adfa05a970c8fd5548858,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP09_FR5_MB2_PD2_ODW2,SP09,5,2,2,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,461,14,0,111,118,130,135,111,False,False,False,,344,,3.036876355748373,0.0,0.022859027539927183,0.0,0.36952925462932407,0.27041891856311273,0.8461538461538461,0.6086956521739131,2.0819702752789793,1.0008185330505923,1.7091196866994824,0.8412999999999998,0.4396961522361986,1.0,flat_holding_front,False,True,True,False,0.3877488772179327,0.5432516493126109,flat_holding_front,False,True,False,False,0.5211325837096078,0.650171847316474,0.161,0.26,0.839,0.4398239475525965,1.0,0.0560909090909091,0.19549999999999992,0.9439090909090909,0.45870357108338744,1.0,1.0657658824446243,0.22905087938819646,-0.014132821208687304,0.0,118,B,230,133,B,14,6,341,57.48093841642229,57.48093841642229,1.0,59aa9e5a56ad3d6b2f51e8ee2fb94d5b559bc0d32abe863d0e603be3f443883f,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP09_FR5_MB2_PD2_ODW8,SP09,5,2,2,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,501,0,11,109,117,128,137,109,False,False,False,,,492,0.0,1.996007984031936,0.0,0.01996007984031936,0.270020352689299,0.2044238815755402,0.631578947368421,0.5,2.036671788754556,0.8371047826717826,1.728532459372702,0.9153999999999999,0.4324936144596227,1.0,mixed_front,False,True,False,False,0.3116048585457786,0.4523609997307073,mixed_front,False,True,False,False,0.4420001648867894,0.6228096616447173,0.0812962962962963,0.18000000000000005,0.9187037037037037,0.4334181050621109,1.0,0.0488888888888889,0.16000000000000003,0.9511111111111111,0.45779277995833584,1.0,0.9021424437620322,0.4195348467193547,0.0016766399589432325,0.0,119,B,,140,B,0,11,383,52.052219321148826,52.052219321148826,1.0,1277861e73d2f39e9a2e617fcfe64eabbca2ff0c51c37eb2dd5a44b3b6586a1d,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP09_FR5_MB2_PD5_ODW2,SP09,5,2,5,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,429,0,21,110,119,129,135,110,False,False,False,,121,420,14.452214452214452,2.331002331002331,0.023970376041136818,0.023310023310023312,0.2905785964208441,0.22692461391368768,0.5868434343434343,0.5204945410251058,2.098483312430978,0.9935270581043557,1.705474646268974,0.8206000000000002,0.4419134293319181,1.0,mixed_front,False,True,True,False,0.3604165073940946,0.519202365280729,flat_holding_front,False,True,False,False,0.5202105798587336,0.7515500147864791,0.1830275229357798,0.32999999999999996,0.8169724770642202,0.4420034912901756,1.0,0.06229357798165138,0.21999999999999997,0.9377064220183486,0.45668333420603924,1.0,1.051387149369545,0.26050147179545613,-0.013679803390003178,0.0,119,B,,135,B,0,21,310,61.229032258064514,61.229032258064514,1.0,81029cdbcc69a2e79843d58e2bd543f9b2458015a734ac09fa54b3391a8fd8ed,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP09_FR5_MB2_PD5_ODW8,SP09,5,2,5,8,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,502,0,8,110,118,129,140,110,False,False,False,,117,493,34.66135458167331,1.9920318725099602,0.11095760560429427,0.0199203187250996,0.3838906052411889,0.26282025996825026,0.7777777777777778,0.6176470588235294,2.053848700630571,0.8852162513976487,1.725909031335275,0.9189,0.43338547402043404,1.0,mixed_front,False,True,False,False,0.34190001189865477,0.4798185969489906,flat_holding_front,False,True,False,False,0.4875644988373021,0.6569120412766795,0.07697247706422018,0.18999999999999995,0.9230275229357798,0.43408747756830607,1.0,0.06366972477064221,0.22999999999999998,0.9363302752293577,0.45813234545436476,1.0,0.913298435915394,0.1564774597685954,0.001494216280820375,0.0,120,B,217,139,B,1,8,383,52.3733681462141,52.3733681462141,1.0,f6ee09dc397f118f661d59bbfb92405e1c50d4598dc480c55f3ac7bd230fda0e,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
A_a025_s010_q1__SP09_FR5_MB2_PD8_ODW2,SP09,5,2,8,2,v3a,baseline,v3a,baseline,v3_test,exp_precontact_centroid_probe,0.5,True,0.5,0.4,1049858353,1430962147,825265366,controlled_baseline_B,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 5.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 2.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 8.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,441,0,19,111,119,130,136,111,False,False,False,,2,432,72.56235827664399,2.2675736961451247,0.22982991105473524,0.022675736961451247,0.3025412221672711,0.27366521667827987,0.6842105263157895,0.6842105263157895,2.142926706363857,1.0361445484436624,1.7075697549208197,0.8391000000000001,0.4455641053396959,1.0,flat_holding_front,False,True,True,False,0.4323253722051869,0.604701390885938,flat_holding_front,False,True,False,False,0.574963858287801,0.7858855871661045,0.1680909090909091,0.3254999999999999,0.8319090909090909,0.4455548460757857,1.0,0.04390909090909092,0.1455,0.9560909090909091,0.45772261672501496,1.0,1.097318455355886,0.15244998565976742,-0.012885702794577996,0.0,121,B,,138,B,0,19,321,59.940809968847354,59.940809968847354,1.0,9761b08bc05d30ec155457ca2fdcad90eb4970b748bf5a9d7c8797dbef43a954,A_a025_s010_q1,A,candidate_a,0.25,0.1,1.0,1.0,0.0,0.0,fr_authority_doe_run_table.csv
