run_id,movement_model,movement_v3a_experiment,movement_v3a_variant_id,centroid_probe_scale,runtime_decision_source_effective,cell_FR,cell_MB,cell_PD,opponent_archetype_name,opponent_archetype_index,injected_test_vector,injected_opponent_vector,winner,end_tick,remaining_units_A,remaining_units_B,first_contact_tick,first_kill_tick,tactical_cut_tick_T,tactical_pocket_tick_T,precontact_window_last_tick,precontact_ar_p90_A,precontact_ar_p90_B,precontact_wedge_p10_A,precontact_wedge_p10_B,precontact_split_p90_A,precontact_split_p90_B,precontact_persistent_outlier_p90,precontact_max_persistence_max,precontact_ar_p90_gap_AB,precontact_wedge_p10_gap_AB,precontact_split_p90_gap_AB,precontact_ar_jitter_A,precontact_ar_jitter_B,precontact_wedge_jitter_A,precontact_wedge_jitter_B,precontact_split_jitter_A,precontact_split_jitter_B,cut_before_contact,pocket_before_contact,determinism_digest,rep_index,precontact_outlier_total_p90,movement_model_effective,movement_v3a_experiment_effective,centroid_probe_scale_effective,cut_exists,pocket_exists,hit_runtime_cap,boundary_enabled_effective,boundary_soft_strength_effective,boundary_hard_enabled_effective,random_seed_effective,background_map_seed_effective,metatype_random_seed_effective
FR8_MB2_PD8_vs_kircheis_base_rep01,v1,base,base,1.0,v2,8,2,8,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,521,0,6,103,113,372,155,100,2.214967190948883,2.0233948118565115,0.6443232765509199,0.812660561889081,1.7365871814466711,1.7538829100847624,9.0,66.0,0.19157237909237157,0.16833728533816106,0.017295728638091257,0.024429961209066275,0.022114812756054557,0.019792679870981607,0.04046166147501555,0.00372711927113923,0.008125773823142541,False,False,b8fbebfbfb0ac939dcc691d239ff80d9c76b8f112d1b61a49e1be77c6ef399d1,1,9.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_kircheis_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,2,8,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,428,21,0,108,117,127,136,100,2.125526712646936,2.0589773898575845,1.132828793977665,0.8654146580611721,1.7143571450280928,1.710499264316327,0.0,0.0,0.06654932278935144,0.26741413591649277,0.0038578807117657377,0.011348330246727099,0.012806490181303155,0.017070995360645897,0.013378471427882338,0.00311764805774684,0.0027749349768013396,False,False,4d0a5a6dcce14b6cfd8dae4ce4a932c4fa12ce86adab926db3731108c8493685,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_reuenthal_base_rep01,v1,base,base,1.0,v2,8,2,8,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,464,0,17,109,117,135,153,100,2.104883633878582,2.1600562766762383,0.6829592495800912,0.8395384514179881,1.7288036414210253,1.7120000436875074,1.0,34.0,0.05517264279765621,0.15657920183789686,0.016803597733517917,0.023078647085410596,0.008719932431326254,0.017558672035752447,0.012006948676328184,0.003984428647081671,0.0022857713540848346,False,False,c07ab929d81257af62b2a06a939571019abf5dbc8aa1b538544e549a9671b081,1,2.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_reuenthal_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,2,8,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,421,0,27,111,119,137,136,100,2.1156099903985863,2.2298791853168884,1.0965640854530818,0.8434787354021118,1.716036595433346,1.7151005368362704,0.0,0.0,0.11426919491830212,0.25308535005097,0.0009360585970756841,0.01107677548186147,0.0045149632569708885,0.016550027727292062,0.0049219411571671335,0.0030042985738114817,0.0014273510388224681,False,False,3ac32d69e848963818561e35d2188569379589da4e513e3f398ee7181fd344d1,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_mittermeyer_base_rep01,v1,base,base,1.0,v2,8,2,8,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,466,11,0,108,117,127,137,100,2.179454919099415,1.9801798485857314,0.6654012787272873,0.8423946893984305,1.7354520105054965,1.730867075365387,3.0,35.0,0.19927507051368365,0.17699341067114327,0.004584935140109492,0.023935406233303674,0.01671756489542751,0.019622583302941,0.02364100744319233,0.003796205766241597,0.005789761367609252,False,False,2ac27b6bbaf8d09c551031b71d08adf482f1ec86f647acb725d3c604ec6d1cb5,1,4.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_mittermeyer_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,2,8,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,465,0,13,110,118,142,136,100,2.128771463874825,2.183329377653292,1.1011140583929098,0.8481267853217833,1.7105912540455006,1.7057066959935443,0.0,0.0,0.05455791377846664,0.25298727307112645,0.004884558051956311,0.011526950420393194,0.010082514758750598,0.01773796137197239,0.01028797553581212,0.0022887690860025874,0.0018912288427098947,False,False,4b956ad38b248599bcac8766540b485e294548b9c519970ee42342c294798a33,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_bittenfeld_base_rep01,v1,base,base,1.0,v2,8,2,8,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,534,5,0,104,114,123,145,100,2.180267838296525,2.083074875433001,0.6499069344492721,0.8292370853038515,1.7244576768002233,1.7491177804604796,5.0,51.0,0.09719296286352375,0.17933015085457948,0.024660103660256283,0.023963906219881915,0.022597194509485195,0.017782094170315222,0.02151409834126997,0.006216830558567425,0.00533119177768764,False,False,754bcba33756268ef8f3854d4b496c4e7d3309890678fe7c8f80166adee82517,1,6.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_bittenfeld_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,2,8,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,492,9,0,109,117,128,136,100,2.11947779358584,2.1022346116260504,1.1440767791694317,0.8373506401172182,1.7142871373418902,1.7065217921951636,0.0,0.0,0.017243181959789577,0.3067261390522136,0.007765345146726554,0.011315618311305025,0.011605507801113461,0.01967661490918548,0.011184278778333502,0.003567414107383519,0.001789789960969211,False,False,acfdf1a8a600700b022be34f79da213c762be55f46979a8206b5310569f31fb3,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_muller_base_rep01,v1,base,base,1.0,v2,8,2,8,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,461,0,13,103,112,195,165,100,2.220054085989524,2.3608036834128128,0.6457943341396999,0.8245149659282835,1.7162073421406956,1.7304211113686945,9.0,71.0,0.14074959742328863,0.17872063178858366,0.014213769227998885,0.02411843786312584,0.02618373266234418,0.019388047395542535,0.03452140521958581,0.0033699820001230002,0.010841060160802067,False,False,8d01e8eea635aab15319e6095ec0b35b1b2cf1834c1d335ff4291541c17b7c80,1,9.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB2_PD8_vs_muller_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,2,8,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 2.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 8.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,463,16,0,108,116,127,137,100,2.1260102268441834,2.075484431502463,1.0707723459886032,0.8426488471047104,1.7143852660215684,1.7199787135491926,0.0,0.0,0.050525795341720414,0.22812349888389272,0.005593447527624251,0.011638610489916554,0.013577370775353162,0.015331546264245792,0.01566094944952453,0.0029408123625051805,0.002955877753236275,False,False,cb439a9b7b04276804cc9021b4ec25778e9e25e1a727a909bd51623110c4027c,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_reinhard_base_rep01,v1,base,base,1.0,v2,8,5,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,413,0,20,101,110,120,156,100,2.6534367834611507,1.8931196302297588,0.5527373692549397,0.8407504173950666,2.7284211938613643,1.7216084181212847,8.0,80.0,0.7603171532313919,0.28801304814012696,1.0068127757400795,0.031846974393474135,0.02056320671012167,0.036775518293728576,0.024519337121242168,0.03180029707526171,0.005257784218758578,False,False,1be5a1500815dc6dcd7e52221a70174d12a32306b58c670a9d661c0ff2fd3936,1,9.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_reinhard_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,5,2,reinhard,1,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 6.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,483,0,12,108,116,127,135,100,2.020425900855898,2.1371652693616756,0.8165983307624876,0.8279841578392833,1.7337442697051435,1.7071002832955733,0.0,0.0,0.11673936850577782,0.011385827076795696,0.02664398640957022,0.01614893771396358,0.011350232393767427,0.021090429709863044,0.009793738866865681,0.003381979884597023,0.0020829381247709014,False,False,8b7e117128876a5e55dcd5d563b9a6baeec592a3aac258f641dc5712cafada87,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_kircheis_base_rep01,v1,base,base,1.0,v2,8,5,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,466,11,0,101,114,120,159,100,2.641363287876578,1.9914518121337765,0.5390649457932047,0.8335904990315485,2.7656555959809936,1.7692106879416694,11.0,79.0,0.6499114757428013,0.29452555323834373,0.9964449080393243,0.030611650706708717,0.02212652586122065,0.039561392303941484,0.03726408330365622,0.03570210339162361,0.010174983192977266,False,False,2fcae65b863aaca95656ff8fa7cdb97fa80fbbda75af6b7879d6c04fac3e103c,1,11.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_kircheis_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,5,2,kircheis,2,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 7.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 5.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,407,0,26,107,116,126,136,100,1.9977994520568667,2.0515157434941873,0.7171506511772963,0.8424395256337338,1.745845620323775,1.7097288261294148,0.0,0.0,0.053716291437320596,0.12528887445643755,0.03611679419436031,0.01816929533268432,0.01382986702107352,0.01629426401167007,0.015614747509415204,0.003223873722087897,0.00263187064052203,False,False,5a48c5d5dd8dba70d9b181eebf01e261634326def6c0be13b1c2f807ccda80b0,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_reuenthal_base_rep01,v1,base,base,1.0,v2,8,5,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,535,0,9,108,117,134,171,100,2.32836507662822,2.1619764984049086,0.5832831198258733,0.850937651727326,1.7360105766514178,1.7118599477773033,4.0,62.0,0.16638857822331143,0.2676545319014527,0.024150628874114455,0.025737735755169425,0.009259108384349127,0.019817546780870186,0.008639843686701542,0.005328981232919525,0.002710501254511049,False,False,700c4256d6fd6bf749b3eb8485827fcce4e5254ec9ad2c6b78b4162137c185a9,1,5.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_reuenthal_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,5,2,reuenthal,3,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 2.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,470,0,14,110,119,129,136,100,2.064203397740278,2.230124394325468,0.845834614762113,0.8755689324249881,1.714292574446234,1.7163296389050942,0.0,0.0,0.16592099658518977,0.029734317662875154,0.002037064458860094,0.013209374812035457,0.00403984317235557,0.014769067607955027,0.008085956617438605,0.0029921825766305956,0.001456073489787762,False,False,70c7e6106c3be34d779c0f87095981a048b2e0ce0d0023130e8fc78e690ed98e,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_mittermeyer_base_rep01,v1,base,base,1.0,v2,8,5,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,486,0,10,104,113,123,154,100,2.4206521694047294,1.9848712616844943,0.5449383359223934,0.8507469464285661,2.8800542821883734,1.746200633207272,6.0,75.0,0.43578090772023503,0.3058086105061727,1.1338536489811015,0.03160150188315839,0.016866499768573358,0.03171610129632329,0.02228155627526758,0.028910393477404983,0.004442370504283533,False,False,2930aa92fca663e6ffa8ba986f334648a1984ed2a6bf6748a7d995d67ba90743,1,6.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_mittermeyer_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,5,2,mittermeyer,4,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 4.0, ""mobility_bias"": 9.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 7.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,465,0,18,109,117,128,138,100,2.0320542703640645,2.1555149005388334,0.7811572495630372,0.8443635047146187,1.7284125064564764,1.7047762820682664,0.0,0.0,0.12346063017476894,0.06320625515158151,0.023636224388210003,0.01443400592440052,0.010582276942812281,0.019939805325523648,0.011446986226297959,0.0042965779079170595,0.00196932311072621,False,False,bdee04d1d381aa5dbfafcc897fceb783a3e2bf213361c8e83f3ea00533f4a1f0,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_bittenfeld_base_rep01,v1,base,base,1.0,v2,8,5,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",B,423,0,21,100,110,119,155,99,2.6243394897830488,2.012343421922745,0.5796759718968941,0.8257821852816736,2.9893487977413487,1.727912210834107,8.0,80.0,0.6119960678603036,0.24610621338477945,1.2614365869072417,0.03211155159983539,0.022017852075420015,0.03791510127513016,0.025611156273230583,0.023050367755513158,0.004755259847722005,False,False,1dcf3ebc43331a1bf5d21734484d4272ad1a98091a38781f1fcf68260ae7b242,1,9.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_bittenfeld_probe_0.50_rep01,v3a,exp_precontact_centroid_probe,probe_0.50,0.5,v2,8,5,2,bittenfeld,5,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 7.0, ""mobility_bias"": 4.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 9.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,679,1,0,107,115,126,142,100,2.0030012548443645,2.1185207640742614,0.7440151806126155,0.8113033670873909,1.7326678566128522,1.707174591567503,0.0,0.0,0.11551950922989684,0.06728818647477541,0.02549326504534921,0.01766894254858921,0.012397002747631026,0.02413011378557911,0.010372963716611587,0.003378610082831347,0.002731417188006631,False,False,089842ff346343f2b375016cb5937d5345bc2aff54317a09786fac326e60033d,1,0.0,v3a,exp_precontact_centroid_probe,0.5,True,True,False,False,1.0,False,1981813971,897304369,3095987153
FR8_MB5_PD2_vs_muller_base_rep01,v1,base,base,1.0,v2,8,5,2,muller,6,"{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 5.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 2.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}","{""force_concentration_ratio"": 5.0, ""formation_rigidity"": 8.0, ""mobility_bias"": 3.0, ""offense_defense_weight"": 5.0, ""perception_radius"": 5.0, ""pursuit_drive"": 4.0, ""retreat_threshold"": 5.0, ""risk_appetite"": 5.0, ""targeting_logic"": 5.0, ""time_preference"": 5.0}",A,486,9,0,98,112,117,164,97,2.595786824141626,2.2709290130787068,0.5424824786133446,0.8296738425300634,3.1015146843387305,1.7311191023271644,10.400000000000006,78.0,0.3248578110629192,0.28719136391671873,1.370395582011566,0.030859605653900158,0.02604628338517022,0.03828064062116317,0.034381547588595504,0.029382079418951212,0.008564250640829163,False,False,f8b7fbb168ee6ab7916479e9680b32443b022f8cd387a654d240e8e85419302c,1,12.0,v1,N/A,N/A,True,True,False,False,1.0,False,1981813971,897304369,3095987153
