axis_to_objective_x,axis_to_objective_y,boundary_contrib_dx,boundary_contrib_dy,boundary_x,boundary_y,centroid_to_objective_distance_pre,centroid_x_pre,centroid_y_pre,cohesion_contrib_dx,cohesion_contrib_dy,cohesion_deadband_triggered,cohesion_norm,cohesion_vector_x,cohesion_vector_y,expected_pos_x,expected_pos_y,fleet_id,forward_gain_effective,late_clamp_active_for_tick,late_clamp_dx,late_clamp_dy,late_clamp_overshoot,pre_projection_total_dx,pre_projection_total_dy,pre_projection_total_norm,projection_disp_norm,projection_dx,projection_dy,realized_disp_norm,realized_dx,realized_dy,separation_contrib_dx,separation_contrib_dy,separation_dir_x,separation_dir_y,separation_norm,target_contrib_dx,target_contrib_dy,target_dir_x,target_dir_y,tick,unit_id,using_fixture_expected_position,within_stop_radius_pre,x_post,x_pre,y_post,y_pre
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.4937868338637288,0.3368307923948919,0.36106849016744036,340.98119918570336,342.39862307345885,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A11,True,False,341.35161174372735,340.64436839330847,342.7445247688638,342.0375545832914
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.1414486733672114,0.1413940338297764,False,1.2521011010608996,0.8855401983334446,0.8851981272085254,339.56725881455856,343.8131097742966,A,1.0,False,0.0,0.0,0.0,0.7072433537023202,0.7069701822876937,1.0,0.0,0.0,0.0,1.0000000000000109,0.7072433537023244,0.706970182287705,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A12,True,False,339.38896196992744,338.6817186162251,343.6348818293758,342.9279116470881
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.4372471098684836,0.3977852996416118,0.18152655584617605,338.15331844341375,345.2275964751344,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A13,True,False,338.462776494191,337.75553314377214,345.75304010486064,345.04606991928824
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.1414486734631748,0.14139403373377588,False,1.3065630343418762,0.9240580400183944,0.9237010887651991,336.739378072269,346.6420831759722,A,1.0,False,0.0,0.0,0.0,0.7072433537982835,0.7069701821916932,0.9999999999999999,0.0,0.0,0.0,0.999999999999997,0.7072433537982761,0.7069701821916965,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A14,True,False,336.5225633860489,335.8153200322506,346.4253522693987,345.718382087207
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.43757151497712965,0.16569405715483754,0.40498680243058516,335.3254377011242,348.05656987680993,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A15,True,False,335.86698699438824,335.15974364396936,348.35855325995175,347.65158307437935
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867348139312,0.1413940337155505,False,1.3165009064963833,0.9310865343048249,0.9307268677985121,333.9114973299794,349.4710565776477,A,1.0,False,0.0,0.0,0.0,0.7072433538165018,0.7069701821734679,1.0,0.0,0.0,0.0,1.000000000000002,0.7072433538165228,0.7069701821734498,0.0,0.0,0.0,0.0,0.0,0.5657946803351087,0.5655761484579174,0.7072433504188859,0.7069701855723967,420,A16,True,False,333.6876541494911,332.9804107956746,349.2472998920226,348.5403297098492
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.31951791213415803,0.31850582284232587,0.02541135553457252,332.4975569588346,350.8855432784855,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A17,True,False,332.88629448641115,332.17905113599227,351.56710210852333,350.8601319229509
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.14144867402874226,0.14139403316798993,False,1.5664305652837316,1.1078476320873847,1.1074196765154056,331.0836165876898,352.30002997932326,A,1.0,False,0.0,0.0,0.0,0.707243354363851,0.7069701816259073,1.0,0.0,0.0,0.0,1.0000000000000309,0.7072433543638681,0.706970181625934,0.0,0.0,0.0,0.0,0.0,0.5657946803351088,0.5655761484579175,0.7072433504188859,0.7069701855723967,420,A18,True,False,330.6830123099663,329.9757689556024,351.8995804844338,351.19261030280785
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.4523016938725254,0.16320857294863345,0.4218290933494586,329.669676216545,353.714516680161,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A19,True,False,330.21371099401523,329.50646764359635,353.99965777238396,353.29268758681155
0.7072433504188859,0.7069701855723967,0.0,0.0,0.0,0.0,7.752433761026221,344.51714277295133,344.5192604653296,0.0,0.0,True,0.5057559263074883,-0.17832402375739775,-0.4732753950356141,328.25573584540024,355.1290033809988,A,1.0,False,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,1.0,0.0,0.0,0.0,0.9999999999999981,0.707243350418878,0.706970185572402,0.0,0.0,0.0,0.0,0.0,0.7072433504188859,0.7069701855723967,0.7072433504188859,0.7069701855723967,420,A20,True,False,329.1413032195765,328.43405986915764,356.30924896160684,355.60227877603444
