tick,unit_id,fleet_id,chosen_candidate_source,chosen_displacement_norm,realistic_min_displacement_threshold
424,A90,A,prev_window_next_window,5.752433761026283,0.2
424,A91,A,prev_window_next_window,5.752433761026311,0.2
424,A92,A,prev_window_next_window,5.752433761026341,0.2
424,A93,A,prev_window_next_window,5.752433761026287,0.2
424,A94,A,prev_window_next_window,5.752433761026298,0.2
424,A95,A,prev_window_next_window,5.7524337610263325,0.2
424,A96,A,prev_window_next_window,5.752433761026308,0.2
424,A97,A,prev_window_next_window,5.752433761026298,0.2
424,A98,A,prev_window_next_window,5.752433761026388,0.2
424,A99,A,prev_window_next_window,5.752433761026291,0.2
424,A100,A,prev_window_next_window,5.752433761026263,0.2
425,A1,A,prev_window_next_window,5.6095897341554375,0.2
425,A2,A,prev_window_next_window,5.633139223177093,0.2
425,A3,A,prev_window_next_window,5.660739037293621,0.2
425,A4,A,prev_window_next_window,5.648990826012911,0.2
425,A5,A,prev_window_next_window,5.687200999544088,0.2
425,A6,A,prev_window_next_window,5.7050778025035624,0.2
425,A7,A,prev_window_next_window,5.71081137791678,0.2
425,A8,A,prev_window_next_window,5.779415184726823,0.2
425,A9,A,prev_window_next_window,5.720077535051661,0.2
425,A10,A,prev_window_next_window,5.6248857687007785,0.2
425,A11,A,prev_window_next_window,5.386188589985634,0.2
425,A12,A,prev_window_next_window,5.073782253754434,0.2
425,A13,A,prev_window_next_window,4.793083701128507,0.2
425,A14,A,prev_window_next_window,4.627725113654204,0.2
425,A15,A,prev_window_next_window,4.462106039157788,0.2
425,A16,A,prev_window_next_window,4.422321034328268,0.2
425,A17,A,prev_window_next_window,4.355417269609384,0.2
425,A18,A,prev_window_next_window,4.3998362904189605,0.2
425,A19,A,prev_window_next_window,4.320605971752613,0.2
425,A20,A,prev_window_next_window,4.279703220795457,0.2
425,A21,A,prev_window_next_window,5.548173439150979,0.2
425,A22,A,prev_window_next_window,5.5755659947393115,0.2
425,A23,A,prev_window_next_window,5.594311196117132,0.2
425,A24,A,prev_window_next_window,5.6308783045021675,0.2
425,A25,A,prev_window_next_window,5.617577385848018,0.2
425,A26,A,prev_window_next_window,5.6776747714925415,0.2
425,A27,A,prev_window_next_window,5.590517288207632,0.2
425,A28,A,prev_window_next_window,5.554406517206834,0.2
425,A29,A,prev_window_next_window,5.692597007110992,0.2
425,A30,A,prev_window_next_window,5.6464431513475475,0.2
425,A31,A,prev_window_next_window,4.769869862204074,0.2
425,A32,A,prev_window_next_window,4.885438266260411,0.2
425,A33,A,prev_window_next_window,4.292385630494805,0.2
425,A34,A,prev_window_next_window,4.466900148103601,0.2
425,A35,A,prev_window_next_window,4.380286318399457,0.2
425,A36,A,prev_window_next_window,4.404378811380337,0.2
425,A37,A,prev_window_next_window,4.282872109333514,0.2
425,A38,A,prev_window_next_window,4.2533033351303375,0.2
425,A39,A,prev_window_next_window,4.208948101238858,0.2
425,A40,A,prev_window_next_window,4.1828210438834414,0.2
425,A41,A,prev_window_next_window,5.498727044410761,0.2
425,A42,A,prev_window_next_window,5.509390272494286,0.2
425,A43,A,prev_window_next_window,5.500739485358757,0.2
425,A44,A,prev_window_next_window,5.525402750294058,0.2
425,A45,A,prev_window_next_window,5.512005924989535,0.2
425,A46,A,prev_window_next_window,5.46843733073574,0.2
425,A47,A,prev_window_next_window,5.530266068839957,0.2
425,A48,A,prev_window_next_window,5.5185445283128285,0.2
425,A49,A,prev_window_next_window,5.480883129774787,0.2
425,A50,A,prev_window_next_window,5.961729062728836,0.2
425,A51,A,prev_window_next_window,4.065439279940277,0.2
425,A52,A,prev_window_next_window,4.308306624471564,0.2
425,A53,A,prev_window_next_window,4.180611126269937,0.2
425,A54,A,prev_window_next_window,4.255301216959263,0.2
425,A55,A,prev_window_next_window,4.106454984515608,0.2
425,A56,A,prev_window_next_window,4.148060592800736,0.2
425,A57,A,prev_window_next_window,4.1024643100377824,0.2
425,A58,A,prev_window_next_window,4.097748445481205,0.2
425,A59,A,prev_window_next_window,4.102170995708922,0.2
425,A60,A,prev_window_next_window,4.078380454242013,0.2
425,A61,A,prev_window_next_window,5.40981382494936,0.2
425,A62,A,prev_window_next_window,5.433053614318937,0.2
425,A63,A,prev_window_next_window,5.398074932554226,0.2
425,A64,A,prev_window_next_window,5.419850787813453,0.2
425,A65,A,prev_window_next_window,5.380198875420507,0.2
425,A66,A,prev_window_next_window,5.482974420720515,0.2
425,A67,A,prev_window_next_window,5.427340824730511,0.2
425,A68,A,prev_window_next_window,5.250795180740209,0.2
425,A69,A,prev_window_next_window,5.28084068017598,0.2
425,A70,A,prev_window_next_window,4.331939446603015,0.2
425,A71,A,prev_window_next_window,3.7612972512688465,0.2
425,A72,A,prev_window_next_window,3.771605094259866,0.2
425,A73,A,prev_window_next_window,3.7793021458005707,0.2
425,A74,A,prev_window_next_window,3.905108915155311,0.2
425,A75,A,prev_window_next_window,3.9247204342812996,0.2
425,A76,A,prev_window_next_window,3.959607109854382,0.2
425,A77,A,prev_window_next_window,3.999768908725052,0.2
425,A78,A,prev_window_next_window,3.9689921203931484,0.2
425,A79,A,prev_window_next_window,4.003325993159541,0.2
425,A80,A,prev_window_next_window,3.999011213132635,0.2
425,A81,A,prev_window_next_window,5.322381202248548,0.2
425,A82,A,prev_window_next_window,5.319320519979613,0.2
425,A83,A,prev_window_next_window,5.283237583376974,0.2
425,A84,A,prev_window_next_window,5.288806839064099,0.2
425,A85,A,prev_window_next_window,5.171063074207065,0.2
425,A86,A,prev_window_next_window,5.162909309419712,0.2
425,A87,A,prev_window_next_window,5.070198181047772,0.2
425,A88,A,prev_window_next_window,4.663763639445978,0.2
425,A89,A,prev_window_next_window,4.575038630593358,0.2
425,A90,A,prev_window_next_window,4.206150343559344,0.2
425,A91,A,prev_window_next_window,3.8752540053934146,0.2
425,A92,A,prev_window_next_window,3.776294315649992,0.2
425,A93,A,prev_window_next_window,3.7569750882376396,0.2
425,A94,A,prev_window_next_window,3.794666423199036,0.2
425,A95,A,prev_window_next_window,3.8170148801167807,0.2
425,A96,A,prev_window_next_window,3.8468462390260876,0.2
425,A97,A,prev_window_next_window,3.885247916760621,0.2
425,A98,A,prev_window_next_window,3.8943305932187964,0.2
425,A99,A,prev_window_next_window,3.92074696167806,0.2
425,A100,A,prev_window_next_window,3.931502210252369,0.2
426,A1,A,prev_window_next_window,4.799021293509331,0.2
426,A2,A,prev_window_next_window,5.419680459298282,0.2
426,A3,A,prev_window_next_window,5.828145092656408,0.2
426,A4,A,prev_window_next_window,3.6038385044156938,0.2
426,A5,A,prev_window_next_window,5.004472117762156,0.2
426,A6,A,prev_window_next_window,5.603015737489808,0.2
426,A7,A,prev_window_next_window,4.391547438145729,0.2
426,A8,A,prev_window_next_window,5.916705508265352,0.2
426,A9,A,prev_window_next_window,4.897462099339085,0.2
426,A10,A,prev_window_next_window,3.53371667664667,0.2
426,A11,A,prev_window_next_window,4.344785477065017,0.2
426,A12,A,prev_window_next_window,3.348858526151086,0.2
426,A13,A,prev_window_next_window,4.106539188156757,0.2
426,A14,A,prev_window_next_window,2.9918656716967584,0.2
426,A15,A,prev_window_next_window,3.732470088549206,0.2
426,A16,A,prev_window_next_window,2.7717779508151903,0.2
426,A17,A,prev_window_next_window,2.9470971000831416,0.2
426,A18,A,prev_window_next_window,3.350022964306288,0.2
426,A19,A,prev_window_next_window,3.4986199623024428,0.2
426,A20,A,prev_window_next_window,3.370268739280573,0.2
426,A21,A,prev_window_next_window,4.334620978959342,0.2
426,A22,A,prev_window_next_window,5.315107070206912,0.2
426,A23,A,prev_window_next_window,5.307266999310213,0.2
426,A24,A,prev_window_next_window,5.672281161340332,0.2
426,A25,A,prev_window_next_window,5.406703469897967,0.2
426,A26,A,prev_window_next_window,5.516735670096532,0.2
426,A27,A,prev_window_next_window,4.043695056201018,0.2
426,A28,A,prev_window_next_window,5.311378265981207,0.2
426,A29,A,prev_window_next_window,4.741292140264948,0.2
426,A30,A,prev_window_next_window,4.078308441049009,0.2
426,A31,A,prev_window_next_window,4.057261939784642,0.2
426,A32,A,prev_window_next_window,3.814762871584145,0.2
426,A33,A,prev_window_next_window,2.991931379241482,0.2
426,A34,A,prev_window_next_window,3.5139731699319237,0.2
426,A35,A,prev_window_next_window,3.6213618826252065,0.2
426,A36,A,prev_window_next_window,3.851894283113527,0.2
426,A37,A,prev_window_next_window,3.7134976468376486,0.2
426,A38,A,prev_window_next_window,3.353208280037731,0.2
426,A39,A,prev_window_next_window,3.2572547401088516,0.2
426,A40,A,prev_window_next_window,3.2348222723332025,0.2
426,A41,A,prev_window_next_window,5.481837702179619,0.2
426,A42,A,prev_window_next_window,5.232245588995665,0.2
426,A43,A,prev_window_next_window,5.180829771428081,0.2
426,A44,A,prev_window_next_window,5.227848297425201,0.2
426,A45,A,prev_window_next_window,5.201486690893709,0.2
426,A46,A,prev_window_next_window,5.1109879405945815,0.2
426,A47,A,prev_window_next_window,3.2116213670524383,0.2
426,A48,A,prev_window_next_window,3.5988970485858625,0.2
426,A49,A,prev_window_next_window,5.1826774441373695,0.2
426,A50,A,prev_window_next_window,6.233130449369796,0.2
426,A51,A,prev_window_next_window,3.218511046776392,0.2
426,A52,A,prev_window_next_window,3.002886605155432,0.2
426,A53,A,prev_window_next_window,2.8822126794037444,0.2
426,A54,A,prev_window_next_window,3.9603855082965835,0.2
426,A55,A,prev_window_next_window,2.8887482639377353,0.2
426,A56,A,prev_window_next_window,3.734251952337556,0.2
426,A57,A,prev_window_next_window,3.5817775994589724,0.2
426,A58,A,prev_window_next_window,2.996881080910124,0.2
426,A59,A,prev_window_next_window,3.007105415432348,0.2
426,A60,A,prev_window_next_window,2.9476101818877534,0.2
426,A61,A,prev_window_next_window,5.0393095507385635,0.2
426,A62,A,prev_window_next_window,5.054883231850335,0.2
426,A63,A,prev_window_next_window,4.991759428213174,0.2
426,A64,A,prev_window_next_window,5.028870274119828,0.2
426,A65,A,prev_window_next_window,4.954426773343633,0.2
426,A66,A,prev_window_next_window,5.10450587714978,0.2
426,A67,A,prev_window_next_window,5.451472904749411,0.2
426,A68,A,prev_window_next_window,4.85040645828504,0.2
426,A69,A,prev_window_next_window,4.372878851142636,0.2
426,A70,A,prev_window_next_window,4.305850481180781,0.2
426,A71,A,prev_window_next_window,3.145525270707166,0.2
426,A72,A,prev_window_next_window,2.8173681859056288,0.2
426,A73,A,prev_window_next_window,2.339513194966087,0.2
426,A74,A,prev_window_next_window,2.669131038383018,0.2
426,A75,A,prev_window_next_window,2.629124080283798,0.2
426,A76,A,prev_window_next_window,2.641441743077263,0.2
426,A77,A,prev_window_next_window,2.772929557563045,0.2
426,A78,A,prev_window_next_window,2.622067590275421,0.2
426,A79,A,prev_window_next_window,2.7568147858083614,0.2
426,A80,A,prev_window_next_window,2.7408172891843035,0.2
426,A81,A,prev_window_next_window,4.856896383403627,0.2
426,A82,A,prev_window_next_window,4.849087243806132,0.2
426,A83,A,prev_window_next_window,4.783777514346025,0.2
426,A84,A,prev_window_next_window,4.787472835099773,0.2
426,A85,A,prev_window_next_window,4.582811282024081,0.2
426,A86,A,prev_window_next_window,4.562654696666357,0.2
426,A87,A,prev_window_next_window,4.398340228433589,0.2
426,A88,A,prev_window_next_window,3.7271965153698936,0.2
426,A89,A,prev_window_next_window,3.928747614867503,0.2
426,A90,A,prev_window_next_window,3.5243567392900412,0.2
426,A91,A,prev_window_next_window,2.5511286804870434,0.2
426,A92,A,prev_window_next_window,2.6969416204019923,0.2
426,A93,A,prev_window_next_window,2.2885190753473017,0.2
426,A94,A,prev_window_next_window,2.104464806728631,0.2
426,A95,A,prev_window_next_window,2.1569592375373134,0.2
426,A96,A,prev_window_next_window,2.2753842763455774,0.2
426,A97,A,prev_window_next_window,2.425322573000339,0.2
426,A98,A,prev_window_next_window,2.4559279515516277,0.2
426,A99,A,prev_window_next_window,2.518220124564467,0.2
426,A100,A,prev_window_next_window,2.548809790208796,0.2
427,A1,A,prev_window_next_window,4.66716681271916,0.2
427,A2,A,prev_window_next_window,4.865301664058346,0.2
427,A3,A,prev_window_next_window,4.375120843455795,0.2
427,A4,A,prev_window_next_window,3.741599631836976,0.2
427,A5,A,prev_window_next_window,4.233539863501966,0.2
427,A6,A,prev_window_next_window,4.626015237097953,0.2
427,A7,A,prev_window_next_window,3.270571772585187,0.2
427,A8,A,prev_window_next_window,5.2624941991399625,0.2
427,A9,A,prev_window_next_window,4.286944167417929,0.2
427,A10,A,prev_window_next_window,2.945835083091867,0.2
427,A11,A,prev_window_next_window,3.6104093860496573,0.2
427,A12,A,prev_window_next_window,3.4221506728586792,0.2
427,A13,A,prev_window_next_window,2.5716304102496697,0.2
427,A14,A,prev_window_next_window,2.4263355426918225,0.2
427,A15,A,prev_window_next_window,2.3989200542915636,0.2
427,A16,A,prev_window_next_window,2.1823205644921373,0.2
427,A17,A,prev_window_next_window,2.7497630063054217,0.2
427,A18,A,prev_window_next_window,2.61560421884113,0.2
427,A19,A,prev_window_next_window,2.240933936843509,0.2
427,A20,A,prev_window_next_window,1.8293072902693275,0.2
427,A21,A,prev_window_next_window,4.342850929070313,0.2
427,A22,A,prev_window_next_window,4.869459988422918,0.2
427,A23,A,prev_window_next_window,4.784961683032897,0.2
427,A24,A,prev_window_next_window,4.824918788464531,0.2
427,A25,A,prev_window_next_window,5.459954912437607,0.2
427,A26,A,prev_window_next_window,4.553259499333774,0.2
427,A27,A,prev_window_next_window,2.4524672884029552,0.2
427,A28,A,prev_window_next_window,5.544904982221895,0.2
427,A29,A,prev_window_next_window,3.868153304508361,0.2
427,A30,A,prev_window_next_window,3.909884419518299,0.2
427,A31,A,prev_window_next_window,2.035832309198629,0.2
427,A32,A,prev_window_next_window,3.4339723123844537,0.2
427,A33,A,prev_window_next_window,2.5652627678392452,0.2
427,A34,A,prev_window_next_window,2.0734350451234587,0.2
427,A35,A,prev_window_next_window,2.9351335399680147,0.2
427,A36,A,prev_window_next_window,2.2618996338374147,0.2
427,A37,A,prev_window_next_window,2.930395386716883,0.2
427,A38,A,prev_window_next_window,1.7882603730440683,0.2
427,A39,A,prev_window_next_window,2.3137897262641665,0.2
427,A40,A,prev_window_next_window,2.8986799118890323,0.2
427,A41,A,prev_window_next_window,5.436300472027488,0.2
427,A42,A,prev_window_next_window,5.192070139139037,0.2
427,A43,A,prev_window_next_window,5.140869284459379,0.2
427,A44,A,prev_window_next_window,5.182186645687888,0.2
427,A45,A,prev_window_next_window,5.066379151256891,0.2
427,A46,A,prev_window_next_window,4.500339811524133,0.2
427,A47,A,prev_window_next_window,2.667825392238336,0.2
427,A48,A,prev_window_next_window,3.385791993674629,0.2
427,A49,A,prev_window_next_window,3.745736315711276,0.2
427,A50,A,prev_window_next_window,5.853193462283737,0.2
427,A51,A,prev_window_next_window,3.051004321335519,0.2
427,A52,A,prev_window_next_window,2.9945321850440694,0.2
427,A53,A,prev_window_next_window,1.888063933268078,0.2
427,A54,A,prev_window_next_window,1.6953585421208757,0.2
427,A55,A,prev_window_next_window,3.090844790625162,0.2
427,A56,A,prev_window_next_window,2.164615366498782,0.2
427,A57,A,prev_window_next_window,3.0189376213612906,0.2
427,A58,A,prev_window_next_window,1.658495787082766,0.2
427,A59,A,prev_window_next_window,1.8114816999469319,0.2
427,A60,A,prev_window_next_window,1.8078251095123805,0.2
427,A61,A,prev_window_next_window,5.036797088901614,0.2
427,A62,A,prev_window_next_window,5.043027770698268,0.2
427,A63,A,prev_window_next_window,4.98715840019423,0.2
427,A64,A,prev_window_next_window,5.015564430682566,0.2
427,A65,A,prev_window_next_window,5.012186834132504,0.2
427,A66,A,prev_window_next_window,4.676795088542931,0.2
427,A67,A,prev_window_next_window,4.421581402029178,0.2
427,A68,A,prev_window_next_window,4.492016123378316,0.2
427,A69,A,prev_window_next_window,3.6930535822940227,0.2
427,A70,A,prev_window_next_window,3.1211693894704164,0.2
427,A71,A,prev_window_next_window,1.780347961623952,0.2
427,A72,A,prev_window_next_window,1.7823470698150536,0.2
427,A73,A,prev_window_next_window,1.3958572000085379,0.2
427,A74,A,prev_window_next_window,2.2531298950973615,0.2
427,A75,A,prev_window_next_window,1.3895030610795016,0.2
427,A76,A,prev_window_next_window,1.1060672750069018,0.2
427,A77,A,prev_window_next_window,1.7835109348851854,0.2
427,A78,A,prev_window_next_window,0.7708395507181158,0.2
427,A79,A,prev_window_next_window,1.4119536886473476,0.2
427,A80,A,prev_window_next_window,1.4460941545556634,0.2
427,A81,A,prev_window_next_window,4.87619646546311,0.2
427,A82,A,prev_window_next_window,4.867905587989449,0.2
427,A83,A,prev_window_next_window,4.809326651726966,0.2
427,A84,A,prev_window_next_window,4.807797057007892,0.2
427,A85,A,prev_window_next_window,4.628460888182944,0.2
427,A86,A,prev_window_next_window,4.608849628737179,0.2
427,A87,A,prev_window_next_window,4.5730760489550315,0.2
427,A88,A,prev_window_next_window,3.778264447128538,0.2
427,A89,A,prev_window_next_window,2.113441838232365,0.2
427,A90,A,prev_window_next_window,2.473192151970123,0.2
427,A91,A,prev_window_next_window,1.4640876984544138,0.2
427,A92,A,prev_window_next_window,2.279890500527693,0.2
427,A93,A,prev_window_next_window,1.9661639537315097,0.2
427,A94,A,prev_window_next_window,1.5755725707466537,0.2
427,A95,A,prev_window_next_window,0.594273746842609,0.2
427,A96,A,prev_window_next_window,0.3735090622104821,0.2
427,A97,A,prev_window_next_window,1.3027743115511723,0.2
427,A98,A,prev_window_next_window,1.0108153301164045,0.2
427,A99,A,prev_window_next_window,1.1256630475052396,0.2
427,A100,A,prev_window_next_window,1.1792679429103994,0.2
428,A1,A,prev_window_next_window,4.5167394993603525,0.2
428,A2,A,prev_window_next_window,4.653593905695852,0.2
428,A3,A,prev_window_next_window,3.472593789384821,0.2
428,A4,A,prev_window_next_window,2.7143934685959703,0.2
428,A5,A,prev_window_next_window,3.7540215974241233,0.2
428,A6,A,prev_window_next_window,4.430032786993538,0.2
428,A7,A,prev_window_next_window,3.332297480543887,0.2
428,A8,A,prev_window_next_window,3.853776186754497,0.2
428,A9,A,prev_window_next_window,3.6564227506543894,0.2
428,A10,A,prev_window_next_window,1.6784088322209867,0.2
428,A11,A,prev_window_next_window,2.5576894271499233,0.2
428,A12,A,prev_window_next_window,3.4076173539964634,0.2
428,A13,A,prev_window_next_window,3.1308503845014735,0.2
428,A14,A,prev_window_next_window,3.2296732063003977,0.2
428,A15,A,prev_window_next_window,1.4877861564208912,0.2
428,A16,A,prev_window_next_window,3.1115845707817082,0.2
428,A17,A,prev_window_next_window,3.1217793963824323,0.2
428,A18,A,prev_window_next_window,2.9442058009384664,0.2
428,A19,A,prev_window_next_window,1.8231015804971369,0.2
428,A20,A,prev_window_next_window,1.279455655421249,0.2
428,A21,A,prev_window_next_window,4.152608076245245,0.2
428,A22,A,prev_window_next_window,4.658460632922314,0.2
428,A23,A,prev_window_next_window,4.040540737300618,0.2
428,A24,A,prev_window_next_window,4.38310785933322,0.2
428,A25,A,prev_window_next_window,4.7955513508978385,0.2
428,A26,A,prev_window_next_window,4.289986964344531,0.2
428,A27,A,prev_window_next_window,2.2413478449463833,0.2
428,A28,A,prev_window_next_window,5.8608300480309214,0.2
428,A29,A,prev_window_next_window,3.915099072393275,0.2
428,A30,A,prev_window_next_window,3.7226213774446366,0.2
428,A31,A,prev_window_next_window,1.7491173945629326,0.2
428,A32,A,prev_window_next_window,2.43999461432238,0.2
428,A33,A,prev_window_next_window,0.7085256995198647,0.2
428,A34,A,prev_window_next_window,2.8378799412432043,0.2
428,A35,A,prev_window_next_window,3.2624580224964883,0.2
428,A36,A,prev_window_next_window,0.4506383164388418,0.2
428,A37,A,prev_window_next_window,1.8475888803920453,0.2
428,A38,A,prev_window_next_window,2.575937662101147,0.2
428,A39,A,prev_window_next_window,3.016823341849697,0.2
428,A40,A,prev_window_next_window,1.152392397006427,0.2
428,A41,A,prev_window_next_window,5.120307297350713,0.2
428,A42,A,prev_window_next_window,5.041664028905616,0.2
428,A43,A,prev_window_next_window,4.965020486629559,0.2
428,A44,A,prev_window_next_window,3.6831577373659132,0.2
428,A45,A,prev_window_next_window,4.754773600454238,0.2
428,A46,A,prev_window_next_window,3.672989989780787,0.2
428,A47,A,prev_window_next_window,2.305875147396743,0.2
428,A48,A,prev_window_next_window,2.6311491449616367,0.2
428,A49,A,prev_window_next_window,2.72852062672609,0.2
428,A50,A,prev_window_next_window,4.662073888168027,0.2
428,A51,A,prev_window_next_window,1.708060638531543,0.2
428,A52,A,prev_window_next_window,2.135249945453227,0.2
428,A53,A,prev_window_next_window,1.9917005529964895,0.2
428,A54,A,prev_window_next_window,2.018128327798021,0.2
428,A55,A,prev_window_next_window,1.4558709926504958,0.2
428,A56,A,prev_window_next_window,2.807516088791961,0.2
428,A57,A,prev_window_next_window,3.0892119786584704,0.2
428,A58,A,prev_window_next_window,1.252852928378171,0.2
428,A59,A,prev_window_next_window,2.84088805481449,0.2
428,A60,A,prev_window_next_window,1.6959457621237297,0.2
428,A61,A,prev_window_next_window,4.93519392426766,0.2
428,A62,A,prev_window_next_window,4.899469320055614,0.2
428,A63,A,prev_window_next_window,4.862258494825062,0.2
428,A64,A,prev_window_next_window,4.868552633996403,0.2
428,A65,A,prev_window_next_window,4.489981241725378,0.2
428,A66,A,prev_window_next_window,3.7292839402698283,0.2
428,A67,A,prev_window_next_window,2.718707614211758,0.2
428,A68,A,prev_window_next_window,2.733588154136222,0.2
428,A69,A,prev_window_next_window,1.9130327130108429,0.2
428,A70,A,prev_window_next_window,1.8981308303819573,0.2
428,A71,A,prev_window_next_window,0.6045978106378822,0.2
428,A72,A,prev_window_next_window,0.6462273863705429,0.2
428,A73,A,prev_window_next_window,0.6532438747847055,0.2
428,A74,A,prev_window_next_window,3.242236600065524,0.2
428,A75,A,prev_window_next_window,1.6142947560059486,0.2
428,A76,A,prev_window_next_window,1.4615976297540625,0.2
428,A77,A,prev_window_next_window,1.4625900860021068,0.2
428,A78,A,prev_window_next_window,0.8624770754278556,0.2
428,A79,A,prev_window_next_window,1.7673169128801862,0.2
428,A80,A,prev_window_next_window,1.1468070245317012,0.2
428,A81,A,prev_window_next_window,4.75823125071557,0.2
428,A82,A,prev_window_next_window,4.741112837747471,0.2
428,A83,A,prev_window_next_window,4.680555453369971,0.2
428,A84,A,prev_window_next_window,4.912116580480444,0.2
428,A85,A,prev_window_next_window,4.499206251476356,0.2
428,A86,A,prev_window_next_window,4.407806210410519,0.2
428,A87,A,prev_window_next_window,4.701982117151241,0.2
428,A88,A,prev_window_next_window,3.426994461698832,0.2
428,A89,A,prev_window_next_window,2.408585032733092,0.2
428,A90,A,prev_window_next_window,2.5518763001575815,0.2
428,A91,A,prev_window_next_window,1.0527457662532516,0.2
428,A92,A,prev_window_next_window,1.4161114666145342,0.2
428,A93,A,prev_window_next_window,0.5781541587542173,0.2
428,A94,A,prev_window_next_window,0.6557532342941282,0.2
428,A95,A,prev_window_next_window,1.05500655120646,0.2
428,A96,A,prev_window_next_window,1.284359224752218,0.2
428,A97,A,prev_window_next_window,1.8054608051173036,0.2
428,A98,A,prev_window_next_window,2.1074317531431705,0.2
428,A99,A,prev_window_next_window,1.9064227322761647,0.2
428,A100,A,prev_window_next_window,0.9173633518054664,0.2
429,A1,A,prev_window_next_window,3.767674514200738,0.2
429,A2,A,prev_window_next_window,3.941856690074237,0.2
429,A3,A,prev_window_next_window,2.5720583967366224,0.2
429,A4,A,prev_window_next_window,1.9773644871330844,0.2
429,A5,A,prev_window_next_window,3.2900313963742196,0.2
429,A6,A,prev_window_next_window,2.8689010022968766,0.2
429,A7,A,prev_window_next_window,3.3959477149243282,0.2
429,A8,A,prev_window_next_window,2.91965604451529,0.2
429,A9,A,prev_window_next_window,2.361014963814498,0.2
429,A10,A,prev_window_next_window,1.2963744444626106,0.2
429,A11,A,prev_window_next_window,2.5704135000385513,0.2
429,A12,A,prev_window_next_window,2.1146805263470436,0.2
429,A13,A,prev_window_next_window,2.8035686225406597,0.2
429,A14,A,prev_window_next_window,4.0119158832604445,0.2
429,A15,A,prev_window_next_window,1.8534556350050535,0.2
429,A16,A,prev_window_next_window,3.990158418837012,0.2
429,A17,A,prev_window_next_window,4.587900982939439,0.2
429,A18,A,prev_window_next_window,3.7579982660774256,0.2
429,A19,A,prev_window_next_window,2.3368064451225403,0.2
429,A20,A,prev_window_next_window,2.439470307410238,0.2
429,A21,A,prev_window_next_window,3.4014148106797855,0.2
429,A22,A,prev_window_next_window,3.911682023315544,0.2
429,A23,A,prev_window_next_window,3.169008663830593,0.2
429,A24,A,prev_window_next_window,3.09324912546193,0.2
429,A25,A,prev_window_next_window,3.786722908116831,0.2
429,A26,A,prev_window_next_window,4.101018151528967,0.2
429,A27,A,prev_window_next_window,0.27288759515702393,0.2
429,A28,A,prev_window_next_window,6.465857489335778,0.2
429,A29,A,prev_window_next_window,2.8939431516990024,0.2
429,A30,A,prev_window_next_window,2.55429646105286,0.2
429,A31,A,prev_window_next_window,0.7559220290860921,0.2
429,A32,A,prev_window_next_window,1.215659107404059,0.2
429,A33,A,prev_window_next_window,0.7852132095922347,0.2
429,A34,A,prev_window_next_window,3.591357204795333,0.2
429,A35,A,prev_window_next_window,2.9362419039363234,0.2
429,A36,A,prev_window_next_window,0.6995580649304194,0.2
429,A37,A,prev_window_next_window,2.5083854598191326,0.2
429,A38,A,prev_window_next_window,3.722229708310066,0.2
429,A39,A,prev_window_next_window,4.096723688869141,0.2
429,A40,A,prev_window_next_window,2.1098709344648814,0.2
429,A41,A,prev_window_next_window,4.244071104677459,0.2
429,A42,A,prev_window_next_window,4.579247760872102,0.2
429,A43,A,prev_window_next_window,4.88497245500276,0.2
429,A44,A,prev_window_next_window,2.1610763310224144,0.2
429,A45,A,prev_window_next_window,3.586682979787655,0.2
429,A46,A,prev_window_next_window,2.9430804612090595,0.2
429,A47,A,prev_window_next_window,2.1733849598459636,0.2
429,A48,A,prev_window_next_window,0.9419445344535897,0.2
429,A49,A,prev_window_next_window,1.6785653594973582,0.2
429,A50,A,prev_window_next_window,4.546607689150575,0.2
429,A51,A,prev_window_next_window,0.6813339105814287,0.2
429,A52,A,prev_window_next_window,1.5230258299332753,0.2
429,A53,A,prev_window_next_window,1.1815994957640112,0.2
429,A54,A,prev_window_next_window,1.4041548352120088,0.2
429,A55,A,prev_window_next_window,0.5462773081866563,0.2
429,A56,A,prev_window_next_window,3.160378629512875,0.2
429,A57,A,prev_window_next_window,2.8375210389313006,0.2
429,A58,A,prev_window_next_window,1.3822417489106,0.2
429,A59,A,prev_window_next_window,3.866171491472193,0.2
429,A60,A,prev_window_next_window,1.4955088485166619,0.2
429,A61,A,prev_window_next_window,4.605790935622503,0.2
429,A62,A,prev_window_next_window,3.386720304886532,0.2
429,A63,A,prev_window_next_window,5.057707605519629,0.2
429,A64,A,prev_window_next_window,2.8395644504334574,0.2
429,A65,A,prev_window_next_window,4.131275254047681,0.2
429,A66,A,prev_window_next_window,2.8612581670098374,0.2
429,A67,A,prev_window_next_window,2.836915381898334,0.2
429,A68,A,prev_window_next_window,2.4273106900610557,0.2
429,A69,A,prev_window_next_window,1.830316234117322,0.2
429,A70,A,prev_window_next_window,1.0863636461975505,0.2
429,A71,A,prev_window_next_window,0.6906788755450002,0.2
429,A72,A,prev_window_next_window,0.7280280037644153,0.2
429,A73,A,prev_window_next_window,1.8506331519495856,0.2
429,A74,A,prev_window_next_window,4.40500956513943,0.2
429,A75,A,prev_window_next_window,1.0548292350912825,0.2
429,A76,A,prev_window_next_window,2.527347633083483,0.2
429,A77,A,prev_window_next_window,2.411919798055814,0.2
429,A78,A,prev_window_next_window,2.122478230965573,0.2
429,A79,A,prev_window_next_window,1.999112896963081,0.2
429,A80,A,prev_window_next_window,2.4454569462152618,0.2
