tick,unit_id,fleet_id,x,y,effective_heading_x,effective_heading_y,realistic_heading_x,realistic_heading_y,angle_delta_deg_effective_vs_realistic
420,A90,A,349.6635935110885,348.2497829728207,0.7072433513254703,0.7069701846654619,0.7072433511196374,0.7069701848713743,0.0
420,A91,A,348.03269586632894,349.44739619530833,0.7072433512232004,0.7069701847677715,0.7072433510172396,0.7069701849738117,0.0
420,A92,A,346.44506251033926,350.68825699692417,0.7072433511518188,0.7069701848391805,0.7072433509443662,0.7069701850467133,0.0
420,A93,A,346.4780053710672,353.5490681135718,0.7072433523438224,0.7069701836467164,0.707243352114584,0.7069701838760433,0.0
420,A94,A,344.04011548005576,353.94000076094284,0.7072433513422928,0.706970184648633,0.7072433511363367,0.7069701848546686,0.0
420,A95,A,342.5066121695274,355.234970701015,0.7072433512822208,0.7069701847087281,0.7072433510765584,0.70697018491447,8.537736462515939e-07
420,A96,A,341.6759024367885,357.2324627818498,0.7072433516510919,0.7069701843397147,0.7072433514398409,0.7069701845510471,0.0
420,A97,A,339.48801726345624,357.8733035984474,0.707243351197228,0.706970184793754,0.7072433509909214,0.7069701850001401,0.0
420,A98,A,338.86334361335054,360.0767521847473,0.7072433516640779,0.7069701843267234,0.7072433514525571,0.7069701845383259,8.537736462515939e-07
420,A99,A,336.9680936461661,361.01011518300623,0.7072433513410709,0.7069701846498554,0.7072433511351243,0.7069701848558815,0.0
421,A1,A,356.99579642674075,329.8553740587214,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A10,A,342.6827074450756,341.2715932396892,0.7072433540392193,0.7069701819506644,0.7072433538514212,0.706970182138535,0.0
421,A100,A,336.5679563543126,363.4380133955294,0.7072433511581272,0.7069701848328697,0.7072433509200845,0.7069701850710043,8.537736462515939e-07
421,A11,A,342.0588550939499,343.4514949546326,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A12,A,340.0962053232854,344.34185201200796,0.7072433533579688,0.706970182632178,0.7072433531924255,0.7069701827977855,0.0
421,A13,A,339.17001984441356,346.46001029062944,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
421,A14,A,337.2298067394959,347.1323224519417,0.7072433534470537,0.7069701825430588,0.7072433532784035,0.7069701827117743,0.0
421,A15,A,336.5742303446108,349.06552344572054,0.7072433502225517,0.7069701857688069,0.7072433500855618,0.7069701859058496,0.0
