case_id,fr,mb,pd,tick,side,N_alive,LCC,C_conn,centroid_x,centroid_y,R,R_ref,rho,C_scale,C_v3,cohesion_v2,enemy_cohesion_v2,collapse_threshold_theta,collapse_event_v2
reference_alpha_AB,4.0,5.0,5.0,62,B,100,10,0.1,143.7312473030919,142.7171285351572,9.704961431050544,20.0,0.4852480715525272,1.0,0.1,0.01234059573459334,0.049181057812659135,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,63,A,100,9,0.09,57.59733047936431,56.69989689179701,8.689990851282753,20.0,0.43449954256413764,1.0,0.09,0.037518385453396474,0.013535668888291053,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,63,B,100,11,0.11,143.0488960568881,142.01195853415717,9.711896366748674,20.0,0.4855948183374337,1.0,0.11,0.013535668888291053,0.037518385453396474,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,64,A,100,7,0.07,58.28869948050826,57.39031444367506,8.675408746858945,20.0,0.4337704373429473,1.0,0.07,0.029803421950925335,0.006277847529173486,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,64,B,100,5,0.05,142.37523158028017,141.30259256645297,9.722537354356355,20.0,0.48612686771781777,1.0,0.05,0.006277847529173486,0.029803421950925335,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,65,A,100,11,0.11,58.99231639774201,58.07638337811373,8.667337302107995,20.0,0.4333668651053998,1.0,0.11,0.04795137982768527,0.006227633257456788,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,65,B,100,5,0.05,141.69274445256337,140.5966114217343,9.73351094490528,20.0,0.486675547245264,1.0,0.05,0.006227633257456788,0.04795137982768527,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,66,A,100,8,0.08,59.695404159568504,58.752054581309906,8.672289102394108,20.0,0.4336144551197054,1.0,0.08,0.03562953236548938,0.01132956168813204,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,66,B,100,9,0.09,141.0279399589985,139.87751073868355,9.740828318541311,20.0,0.48704141592706557,1.0,0.09,0.01132956168813204,0.03562953236548938,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,67,A,100,23,0.23,60.393597344663206,59.43694680039795,8.669493877236764,20.0,0.43347469386183823,1.0,0.23,0.10696189093542552,0.0076464072422675056,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,67,B,100,6,0.06,140.34800468979128,139.16552535103315,9.732326649637772,20.0,0.48661633248188857,1.0,0.06,0.0076464072422675056,0.10696189093542552,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,68,A,100,11,0.11,61.08678189033438,60.12564419690251,8.673798300057273,20.0,0.43368991500286364,1.0,0.11,0.052331667293837536,0.008637963645759306,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,68,B,100,7,0.07,139.67418741705592,138.45404109201422,9.735441220207358,20.0,0.4867720610103679,1.0,0.07,0.008637963645759306,0.052331667293837536,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,69,A,100,12,0.12,61.78343588069623,60.81353554393443,8.679629885874764,20.0,0.4339814942937382,1.0,0.12,0.05835605815110112,0.0062500424338367555,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,69,B,100,5,0.05,138.99576232336503,137.7419491601616,9.72920583308066,20.0,0.48646029165403304,1.0,0.05,0.0062500424338367555,0.05835605815110112,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,70,A,100,8,0.08,62.478558035871664,61.5064320521284,8.680088351861274,20.0,0.4340044175930637,1.0,0.08,0.03969548595814487,0.00978567914296824,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,70,B,100,8,0.08,138.31452791672766,137.03555623388408,9.718336585713363,20.0,0.48591682928566815,1.0,0.08,0.00978567914296824,0.03969548595814487,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,71,A,100,10,0.1,63.182073786622304,62.18961616942002,8.678442551677296,20.0,0.43392212758386484,1.0,0.1,0.05105593358033611,0.016142284202763424,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,71,B,100,13,0.13,137.63317615794574,136.3295051025295,9.715738438445598,20.0,0.4857869219222799,1.0,0.13,0.016142284202763424,0.05105593358033611,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,72,A,100,10,0.1,63.88024003829568,62.87908402867707,8.68451259760292,20.0,0.434225629880146,1.0,0.1,0.05244441076521711,0.006093078295406729,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,72,B,100,5,0.05,136.97018062850583,135.6080745466039,9.708783868894784,20.0,0.4854391934447392,1.0,0.05,0.006093078295406729,0.05244441076521711,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,73,A,100,11,0.11,64.58318110233155,63.559513083180065,8.680770293456828,20.0,0.4340385146728414,1.0,0.11,0.05903733811242218,0.012283603875085758,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,73,B,100,10,0.1,136.29936217639096,134.90626689487377,9.718825405953918,20.0,0.4859412702976959,1.0,0.1,0.012283603875085758,0.05903733811242218,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,74,A,100,11,0.11,65.29743698353846,64.23680996068816,8.679164257088082,20.0,0.4339582128544041,1.0,0.11,0.06104825363195587,0.007416474367426762,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,74,B,100,6,0.06,135.62037109684633,134.20339656006502,9.719099632407463,20.0,0.48595498162037315,1.0,0.06,0.007416474367426762,0.06104825363195587,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,75,A,100,14,0.14,65.98410761205811,64.93353331478802,8.676420778259832,20.0,0.4338210389129916,1.0,0.14,0.07830194872655416,0.006161219280807373,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,75,B,100,5,0.05,134.94165432475972,133.50093837741034,9.720015832353964,20.0,0.48600079161769816,1.0,0.05,0.006161219280807373,0.07830194872655416,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,76,A,100,14,0.14,66.69239362619147,65.61462101439139,8.671186044831318,20.0,0.4335593022415659,1.0,0.14,0.07980226052415729,0.008580747567378033,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,76,B,100,7,0.07,134.27257783564136,132.7887613670576,9.712013492889186,20.0,0.48560067464445933,1.0,0.07,0.008580747567378033,0.07980226052415729,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,77,A,100,10,0.1,67.38982732769777,66.30201210611635,8.681723901328759,20.0,0.434086195066438,1.0,0.1,0.057834660070444355,0.007447547374635155,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,77,B,100,6,0.06,133.60576015552536,132.07764901678883,9.714969317939683,20.0,0.48574846589698417,1.0,0.06,0.007447547374635155,0.057834660070444355,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,78,A,100,11,0.11,68.09788763636641,66.97360724069975,8.690698095018943,20.0,0.43453490475094714,1.0,0.11,0.0649016822208951,0.005041068621898237,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,78,B,100,4,0.04,132.932585743457,131.37303708416002,9.720553539882259,20.0,0.4860276769941129,1.0,0.04,0.005041068621898237,0.0649016822208951,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,79,A,100,10,0.1,68.80823342910563,67.63937402812412,8.698521258988963,20.0,0.43492606294944813,1.0,0.1,0.058774971621927796,0.005069933435288276,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,79,B,100,4,0.04,132.2598480703988,130.65242010743538,9.704327111388324,20.0,0.48521635556941617,1.0,0.04,0.005069933435288276,0.058774971621927796,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,80,A,100,5,0.05,69.51003901840797,68.32077939832297,8.704478148125204,20.0,0.4352239074062602,1.0,0.05,0.029956665700735186,0.010109575767921486,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,80,B,100,8,0.08,131.58262465372428,129.9344161086606,9.704712862119788,20.0,0.4852356431059894,1.0,0.08,0.010109575767921486,0.029956665700735186,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,81,A,100,4,0.04,70.21287461126273,69.00229032010365,8.705850440115645,20.0,0.4352925220057823,1.0,0.04,0.024027389573361813,0.007611404830434543,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,81,B,100,6,0.06,130.9019797292028,129.2214554019094,9.700006030749433,20.0,0.48500030153747165,1.0,0.06,0.007611404830434543,0.024027389573361813,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,82,A,100,5,0.05,70.91465812726622,69.68950395847202,8.7086081738474,20.0,0.43543040869237004,1.0,0.05,0.030159566091015333,0.005046056048318204,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,82,B,100,4,0.04,130.21783812210933,128.50864180945683,9.692103023938676,20.0,0.4846051511969338,1.0,0.04,0.005046056048318204,0.030159566091015333,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,83,A,100,6,0.06,71.62036557963083,70.37092726689069,8.710897329392495,20.0,0.43554486646962476,1.0,0.06,0.03642738306096882,0.011368858055239572,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,83,B,100,9,0.09,129.53223323750856,127.7961173770105,9.68700494346125,20.0,0.4843502471730625,1.0,0.09,0.011368858055239572,0.03642738306096882,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,84,A,100,9,0.09,72.32566324815052,71.05553653824306,8.70688986722607,20.0,0.43534449336130354,1.0,0.09,0.05438769444147362,0.013897810102833419,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,84,B,100,11,0.11,128.8547754396407,127.07831629923892,9.682148549064928,20.0,0.4841074274532464,1.0,0.11,0.013897810102833419,0.05438769444147362,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,85,A,100,9,0.09,73.03621146868817,71.7379505578981,8.70831835783351,20.0,0.43541591789167555,1.0,0.09,0.05435563966374479,0.011459021246047918,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,85,B,100,9,0.09,128.17793803033746,126.37411215524902,9.68686700881693,20.0,0.48434335044084653,1.0,0.09,0.011459021246047918,0.05435563966374479,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,86,A,100,4,0.04,73.74822952654564,72.42177752845986,8.707287488549772,20.0,0.4353643744274886,1.0,0.04,0.023908314506254302,0.006372495481054341,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,86,B,100,5,0.05,127.49710514415352,125.6654171350652,9.68595497524765,20.0,0.4842977487623825,1.0,0.05,0.006372495481054341,0.023908314506254302,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,87,A,100,5,0.05,74.45410826100975,73.10747347963165,8.709466406211488,20.0,0.4354733203105744,1.0,0.05,0.02868046515379097,0.0063980738323803354,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,87,B,100,5,0.05,126.81897582045289,124.95430964397151,9.692626832214156,20.0,0.4846313416107078,1.0,0.05,0.0063980738323803354,0.02868046515379097,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,88,A,100,6,0.06,75.16104274837635,73.78702954436272,8.710230734348922,20.0,0.43551153671744613,1.0,0.06,0.034407855168483215,0.005087620558503536,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,88,B,100,4,0.04,126.13733436244456,124.23933488970657,9.696004657365863,20.0,0.48480023286829316,1.0,0.04,0.005087620558503536,0.034407855168483215,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,89,A,100,10,0.1,75.87549774003124,74.45800171807149,8.714677074751114,20.0,0.4357338537375557,1.0,0.1,0.05662540280220507,0.003835115322565752,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,89,B,100,3,0.03,125.45983169674884,123.5198297397605,9.68481164145316,20.0,0.484240582072658,1.0,0.03,0.003835115322565752,0.05662540280220507,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,90,A,100,7,0.07,76.59395335853277,75.1290754193476,8.714641105443757,20.0,0.43573205527218783,1.0,0.07,0.03968721771715478,0.0076267819154821614,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,90,B,100,6,0.06,124.77809018096859,122.8016079251647,9.678319538110108,20.0,0.48391597690550536,1.0,0.06,0.0076267819154821614,0.03968721771715478,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,91,A,100,8,0.08,77.30752179932476,75.80192478461879,8.721471937294792,20.0,0.4360735968647396,1.0,0.08,0.0449584054059563,0.008987123850148437,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,91,B,100,7,0.07,124.10272473410708,122.0846364474383,9.669007048746904,20.0,0.4834503524373452,1.0,0.07,0.008987123850148437,0.0449584054059563,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,92,A,100,12,0.12,78.02595392121175,76.48083902662809,8.72091479724853,20.0,0.43604573986242656,1.0,0.12,0.06613416252376925,0.007697733276243235,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,92,B,100,6,0.06,123.41973489470607,121.37631388801458,9.673020240020321,20.0,0.48365101200101607,1.0,0.06,0.007697733276243235,0.06613416252376925,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,93,A,100,14,0.14,78.74277610360045,77.15066623564866,8.721900843923379,20.0,0.43609504219616896,1.0,0.14,0.07729768755697941,0.0050866674347653795,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,93,B,100,4,0.04,122.74327409833197,120.6610898824769,9.670602496688884,20.0,0.48353012483444424,1.0,0.04,0.0050866674347653795,0.07729768755697941,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,94,A,100,5,0.05,79.44840457508698,77.82419293646387,8.729002724375423,20.0,0.43645013621877116,1.0,0.05,0.027282648037306956,0.0065145167862511455,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,94,B,100,5,0.05,122.05855239149358,119.96088059156767,9.664855438019412,20.0,0.4832427719009706,1.0,0.05,0.0065145167862511455,0.027282648037306956,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,95,A,100,11,0.11,80.1593598526843,78.50064011140643,8.735864667514216,20.0,0.4367932333757108,1.0,0.11,0.058650517786841716,0.009321491877171684,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,95,B,100,7,0.07,121.39073496586818,119.23644917556376,9.66507302060604,20.0,0.48325365103030193,1.0,0.07,0.009321491877171684,0.058650517786841716,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,96,A,100,6,0.06,80.86573236796568,79.18060245020114,8.744811464525183,20.0,0.43724057322625914,1.0,0.06,0.03093664811974184,0.007786790587908987,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,96,B,100,6,0.06,120.71726734436191,118.51603162232472,9.66079915703607,20.0,0.48303995785180354,1.0,0.06,0.007786790587908987,0.03093664811974184,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,97,A,100,13,0.13,81.58115193113434,79.858511302636,8.745600132024563,20.0,0.4372800066012282,1.0,0.13,0.06502324381167801,0.009072729255707679,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,97,B,100,7,0.07,120.03400084268813,117.80530314909971,9.662624791746673,20.0,0.4831312395873336,1.0,0.07,0.009072729255707679,0.06502324381167801,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,98,A,100,4,0.04,82.29161686613641,80.53663256631424,8.759085805669336,20.0,0.43795429028346683,1.0,0.04,0.019593757380201415,0.009157672870134026,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,98,B,100,7,0.07,119.37155688527811,117.07917569022212,9.657620435925995,20.0,0.48288102179629977,1.0,0.07,0.009157672870134026,0.019593757380201415,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,99,A,100,17,0.17,83.00552679957376,81.20588611632785,8.772529760178143,20.0,0.43862648800890713,1.0,0.17,0.08265938082872915,0.005200239988509492,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,99,B,100,4,0.04,118.69643231916729,116.36055237835748,9.667972571371072,20.0,0.4833986285685536,1.0,0.04,0.005200239988509492,0.08265938082872915,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,100,A,100,12,0.12,83.72716077008172,81.85922020370536,8.78862481742861,20.0,0.43943124087143054,1.0,0.12,0.057545645662031464,0.007865112845876099,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,100,B,100,6,0.06,118.03552521146416,115.63318093685112,9.663573964108584,20.0,0.48317869820542925,1.0,0.06,0.007865112845876099,0.057545645662031464,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,101,A,100,9,0.09,84.44383571224898,82.52551525246606,8.803866549854334,20.0,0.44019332749271667,1.0,0.09,0.043350862697603576,0.0052510135966788996,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,101,B,100,4,0.04,117.37433392598663,114.90202406966091,9.668072064919501,20.0,0.4834036032459751,1.0,0.04,0.0052510135966788996,0.043350862697603576,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,102,A,100,6,0.06,85.15913327559056,83.19537630496109,8.816892253010485,20.0,0.4408446126505242,1.0,0.06,0.02833894693065442,0.006471242226726792,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,102,B,100,5,0.05,116.70704278683739,114.16971437295199,9.66245024381526,20.0,0.48312251219076296,1.0,0.05,0.006471242226726792,0.02833894693065442,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,103,A,100,8,0.08,85.88447919934573,83.85438116192493,8.820683924170334,20.0,0.4410341962085167,1.0,0.08,0.03755383592621808,0.005285488042898745,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,103,B,100,4,0.04,116.04138087107525,113.44114426566358,9.66098442112841,20.0,0.48304922105642045,1.0,0.04,0.005285488042898745,0.03755383592621808,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,104,A,100,9,0.09,86.60654568052703,84.52346291316071,8.820706280994216,20.0,0.4410353140497108,1.0,0.09,0.040997636577063234,0.007834941667123396,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,104,B,100,6,0.06,115.37786000723078,112.70853367825607,9.652529342023152,20.0,0.48262646710115764,1.0,0.06,0.007834941667123396,0.040997636577063234,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,105,A,100,7,0.07,87.33108081951188,85.1778859800301,8.83744118316184,20.0,0.44187205915809197,1.0,0.07,0.03127066912233056,0.006564722393393008,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,105,B,100,5,0.05,114.7120814154394,111.98162727846909,9.650426682955533,20.0,0.48252133414777665,1.0,0.05,0.006564722393393008,0.03127066912233056,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,106,A,100,11,0.11,88.06476859143545,85.83056488169103,8.842376143414558,20.0,0.44211880717072793,1.0,0.11,0.049180561214989704,0.006623728438738485,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,106,B,100,5,0.05,114.05041884215741,111.24962306648824,9.641525578695218,20.0,0.4820762789347609,1.0,0.05,0.006623728438738485,0.049180561214989704,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,107,A,100,8,0.08,88.79761086655736,86.47844366929817,8.83919665970636,20.0,0.441959832985318,1.0,0.08,0.03519883580812755,0.006659421562958623,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,107,B,100,5,0.05,113.39134272222618,110.51629988338155,9.641127605538326,20.0,0.48205638027691633,1.0,0.05,0.006659421562958623,0.03519883580812755,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,108,A,100,16,0.16,89.53133875003324,87.13410496021295,8.84117062225353,20.0,0.4420585311126765,1.0,0.16,0.06878790726022921,0.007988678960938467,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,108,B,100,6,0.06,112.72184665373429,109.79728125855769,9.643214046430074,20.0,0.4821607023215037,1.0,0.06,0.007988678960938467,0.06878790726022921,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,109,A,100,9,0.09,90.26262569767009,87.78564296473684,8.849898960519175,20.0,0.44249494802595873,1.0,0.09,0.037988576111773975,0.00543169348626138,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,109,B,100,4,0.04,112.0716258104631,109.0568280423717,9.63913107483785,20.0,0.4819565537418925,1.0,0.04,0.00543169348626138,0.037988576111773975,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,110,A,100,25,0.25,91.0066792305766,88.41654249290214,8.86093905132837,20.0,0.44304695256641846,1.0,0.25,0.10353561272489864,0.012216769775118652,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,110,B,100,9,0.09,111.43000293963256,108.30977761897311,9.640766228278128,20.0,0.4820383114139064,1.0,0.09,0.012216769775118652,0.10353561272489864,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,111,A,100,15,0.15,91.73947852928202,89.05272970243381,8.87451747082209,20.0,0.4437258735411045,1.0,0.15,0.06074180193999901,0.005426664430570383,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,111,B,100,4,0.04,110.79437822667506,107.55866195380078,9.641139313324608,20.0,0.4820569656662304,1.0,0.04,0.005426664430570383,0.06074180193999901,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,112,A,100,17,0.17,92.4841404925499,89.68519307699576,8.88594027224891,20.0,0.44429701361244545,1.0,0.17,0.06834954288277828,0.006799894262669359,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,112,B,100,5,0.05,110.16176928160932,106.79837580547805,9.64124891822431,20.0,0.4820624459112155,1.0,0.05,0.006799894262669359,0.06834954288277828,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,113,A,100,20,0.2,93.23713940647804,90.30477875608864,8.89495023015135,20.0,0.44474751150756753,1.0,0.2,0.0776233491039372,0.008132257212971727,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,113,B,100,6,0.06,109.54413010075625,106.02520438474411,9.626496711129388,20.0,0.4813248355564694,1.0,0.06,0.008132257212971727,0.0776233491039372,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,114,A,100,16,0.16,93.97522443198176,90.91733245935158,8.877027328540166,20.0,0.4438513664270083,1.0,0.16,0.061519021361755244,0.005402741905508934,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,114,B,100,4,0.04,108.95806712552825,105.25317715181605,9.618996915344399,20.0,0.48094984576721994,1.0,0.04,0.005402741905508934,0.061519021361755244,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,115,A,100,14,0.14,94.77750476714405,91.45115723248972,8.872170416699038,20.0,0.44360852083495195,1.0,0.14,0.0537159373211592,0.008048459974461242,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,115,B,100,6,0.06,108.2878350494606,104.5377738081813,9.614710150829113,20.0,0.48073550754145566,1.0,0.06,0.008048459974461242,0.0537159373211592,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,116,A,100,11,0.11,95.41992097216819,92.17995901909049,8.87913051717303,20.0,0.4439565258586515,1.0,0.11,0.040572783769673104,0.02002450221382479,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,116,B,100,15,0.15,107.49923864077786,103.96311644337338,9.6344519698449,20.0,0.48172259849224497,1.0,0.15,0.02002450221382479,0.040572783769673104,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,117,A,100,23,0.23,96.05885029630605,92.8842216391064,8.876719631506239,20.0,0.44383598157531196,1.0,0.23,0.08502715204909406,0.009051969701286744,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,117,B,100,7,0.07,106.71512786456026,103.41187533284048,9.633349727938924,20.0,0.48166748639694623,1.0,0.07,0.009051969701286744,0.08502715204909406,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,118,A,100,19,0.19,96.6896761861438,93.60184870139955,8.882892760976421,20.0,0.4441446380488211,1.0,0.19,0.06984370661284856,0.01857385660032973,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,118,B,100,14,0.14,105.99826759551253,102.78020472294048,9.664776421082145,20.0,0.48323882105410726,1.0,0.14,0.01857385660032973,0.06984370661284856,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,119,A,100,16,0.16,97.33796252328156,94.35192886155565,8.92673065774457,20.0,0.4463365328872285,1.0,0.16,0.058089822383478706,0.027544950536483648,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,119,B,100,20,0.2,105.0833480614737,103.13748228985514,9.711574297984258,20.0,0.4855787148992129,1.0,0.2,0.027544950536483648,0.058089822383478706,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,120,A,99,20,0.20202020202020202,97.60017765189873,95.11809093522632,8.805143326584052,19.8997487421324,0.4424751005997133,1.0,0.20202020202020202,0.07671351278852767,0.033164089198877145,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,120,B,100,24,0.24,104.88746830626106,104.07401425933931,9.76813129735616,20.0,0.488406564867808,1.0,0.24,0.033164089198877145,0.07671351278852767,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,121,A,99,41,0.41414141414141414,97.87860908884728,95.98695157977258,8.80400156698292,19.8997487421324,0.4424177250209597,1.0,0.41414141414141414,0.16048886494201509,0.01755074969153858,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,121,B,99,13,0.13131313131313133,105.6637165044047,104.78215251057004,9.804290768566664,19.8997487421324,0.4926841487103151,1.0,0.13131313131313133,0.01755074969153858,0.16048886494201509,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,122,A,98,37,0.37755102040816324,98.16391612545212,96.73796955881444,8.705741243410179,19.79898987322333,0.43970633346219595,1.0,0.37755102040816324,0.1423615862525478,0.028800830087019724,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,122,B,99,21,0.21212121212121213,105.43592225145755,105.70951056028123,9.838317108081256,19.8997487421324,0.49439403660666575,1.0,0.21212121212121213,0.028800830087019724,0.1423615862525478,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,123,A,98,31,0.3163265306122449,98.33976725235765,97.6602956448364,8.674644014154296,19.79898987322333,0.4381356861991283,1.0,0.3163265306122449,0.12122551712445051,0.023437728537221703,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,123,B,99,17,0.1717171717171717,105.23650543791369,106.65078171298845,9.876604073822598,19.8997487421324,0.4963180290267449,1.0,0.1717171717171717,0.023437728537221703,0.12122551712445051,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,124,A,97,46,0.4742268041237113,98.33304271881013,98.50957401473948,8.565986443512445,19.697715603592208,0.43487207430034647,1.0,0.4742268041237113,0.19568305470546,0.028056716717018926,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,124,B,99,20,0.20202020202020202,105.43379494591673,107.61870080040386,9.903450086303012,19.8997487421324,0.49766709191333175,1.0,0.20202020202020202,0.028056716717018926,0.19568305470546,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,125,A,96,27,0.28125,98.40622684336256,99.32523470698789,8.467135514595888,19.595917942265423,0.4320866998699541,1.0,0.28125,0.12088078154527038,0.017227044713394202,0.5555555555555556,1
reference_alpha_AB,4.0,5.0,5.0,125,B,98,12,0.12244897959183673,105.71398098009084,108.58844958245687,9.955838954261925,19.79898987322333,0.5028458026399852,1.0,0.12244897959183673,0.017227044713394202,0.12088078154527038,0.5555555555555556,1
